population_series_id	anonymous_source_group	polarization_channel	drift_regime	distribution_bin_center	event_count
population_series_3	anonymous_group_2	channel_l	slow	8.00569905145712	0
population_series_3	anonymous_group_2	channel_l	slow	8.10649826976442	0
population_series_3	anonymous_group_2	channel_l	slow	8.20729748807173	0
population_series_3	anonymous_group_2	channel_l	slow	8.30809670637903	0
population_series_3	anonymous_group_2	channel_l	slow	8.40889592468633	0
population_series_3	anonymous_group_2	channel_l	slow	8.50969514299364	0
population_series_3	anonymous_group_2	channel_l	slow	8.61049436130094	4
population_series_3	anonymous_group_2	channel_l	slow	8.71129357960824	0
population_series_3	anonymous_group_2	channel_l	slow	8.81209279791555	0
population_series_3	anonymous_group_2	channel_l	slow	8.91289201622285	0
population_series_3	anonymous_group_2	channel_l	slow	9.01369123453015	0
population_series_3	anonymous_group_2	channel_l	slow	9.11449045283746	0
population_series_3	anonymous_group_2	channel_l	slow	9.21528967114476	0
population_series_3	anonymous_group_2	channel_l	slow	9.31608888945206	0
population_series_3	anonymous_group_2	channel_l	slow	9.41688810775937	0
population_series_3	anonymous_group_2	channel_l	slow	9.51768732606667	0
population_series_3	anonymous_group_2	channel_l	slow	9.61848654437397	0
population_series_3	anonymous_group_2	channel_l	slow	9.71928576268128	0
population_series_3	anonymous_group_2	channel_l	slow	9.82008498098858	0
population_series_3	anonymous_group_2	channel_l	slow	9.92088419929589	0
population_series_3	anonymous_group_2	channel_l	slow	10.0216834176032	0
population_series_3	anonymous_group_2	channel_l	slow	10.1224826359105	0
population_series_3	anonymous_group_2	channel_l	slow	10.2232818542178	0
population_series_3	anonymous_group_2	channel_l	slow	10.3240810725251	0
population_series_3	anonymous_group_2	channel_l	slow	10.4248802908324	0
population_series_3	anonymous_group_2	channel_l	slow	10.5256795091397	0
population_series_3	anonymous_group_2	channel_l	slow	10.626478727447	0
population_series_3	anonymous_group_2	channel_l	slow	10.7272779457543	0
population_series_3	anonymous_group_2	channel_l	slow	10.8280771640616	0
population_series_3	anonymous_group_2	channel_l	slow	10.9288763823689	0
population_series_3	anonymous_group_2	channel_l	slow	11.0296756006762	0
population_series_3	anonymous_group_2	channel_l	slow	11.1304748189835	0
population_series_3	anonymous_group_2	channel_l	slow	11.2312740372908	0
population_series_3	anonymous_group_2	channel_l	slow	11.3320732555981	0
population_series_3	anonymous_group_2	channel_l	slow	11.4328724739054	0
population_series_3	anonymous_group_2	channel_l	slow	11.5336716922127	0
population_series_3	anonymous_group_2	channel_l	slow	11.63447091052	0
population_series_3	anonymous_group_2	channel_l	slow	11.7352701288274	3
population_series_3	anonymous_group_2	channel_l	fast	4.46876347791952	9
population_series_3	anonymous_group_2	channel_l	fast	5.48364760443285	3
population_series_3	anonymous_group_2	channel_l	fast	6.49853173094619	12
population_series_3	anonymous_group_2	channel_l	fast	7.51341585745952	29
population_series_3	anonymous_group_2	channel_l	fast	8.52829998397285	30
population_series_3	anonymous_group_2	channel_l	fast	9.54318411048619	57
population_series_3	anonymous_group_2	channel_l	fast	10.5580682369995	62
population_series_3	anonymous_group_2	channel_l	fast	11.5729523635129	22
population_series_3	anonymous_group_2	channel_l	fast	12.5878364900262	32
population_series_3	anonymous_group_2	channel_l	fast	13.6027206165395	15
population_series_3	anonymous_group_2	channel_l	fast	14.6176047430528	5
population_series_3	anonymous_group_2	channel_l	fast	15.6324888695662	7
population_series_3	anonymous_group_2	channel_l	fast	16.6473729960795	0
population_series_3	anonymous_group_2	channel_l	fast	17.6622571225929	7
population_series_3	anonymous_group_2	channel_l	fast	18.6771412491062	12
population_series_3	anonymous_group_2	channel_l	fast	19.6920253756195	3
population_series_3	anonymous_group_2	channel_l	fast	20.7069095021328	0
population_series_3	anonymous_group_2	channel_l	fast	21.7217936286462	6
population_series_3	anonymous_group_2	channel_l	fast	22.7366777551595	0
population_series_3	anonymous_group_2	channel_l	fast	23.7515618816729	17
population_series_3	anonymous_group_2	channel_l	fast	24.7664460081862	0
population_series_3	anonymous_group_2	channel_l	fast	25.7813301346995	16
population_series_3	anonymous_group_2	channel_l	fast	26.7962142612128	0
population_series_3	anonymous_group_2	channel_l	fast	27.8110983877262	13
population_series_4	anonymous_group_2	channel_r	slow	0.262693210612616	94
population_series_4	anonymous_group_2	channel_r	slow	0.36816898887981	23
population_series_4	anonymous_group_2	channel_r	slow	0.473644767147004	5
population_series_4	anonymous_group_2	channel_r	slow	0.579120545414199	11
population_series_4	anonymous_group_2	channel_r	slow	0.684596323681393	0
population_series_4	anonymous_group_2	channel_r	slow	0.790072101948587	2
population_series_4	anonymous_group_2	channel_r	slow	0.895547880215781	1
population_series_4	anonymous_group_2	channel_r	slow	1.00102365848298	2
population_series_4	anonymous_group_2	channel_r	slow	1.10649943675017	0
population_series_4	anonymous_group_2	channel_r	slow	1.21197521501736	7
population_series_4	anonymous_group_2	channel_r	slow	1.31745099328456	0
population_series_4	anonymous_group_2	channel_r	slow	1.42292677155175	0
population_series_4	anonymous_group_2	channel_r	slow	1.52840254981895	0
population_series_4	anonymous_group_2	channel_r	slow	1.63387832808614	0
population_series_4	anonymous_group_2	channel_r	slow	1.73935410635334	5
population_series_4	anonymous_group_2	channel_r	slow	1.84482988462053	2
population_series_4	anonymous_group_2	channel_r	slow	1.95030566288772	3
population_series_4	anonymous_group_2	channel_r	slow	0.244159241794753	148
population_series_4	anonymous_group_2	channel_r	slow	0.344958460102056	59
population_series_4	anonymous_group_2	channel_r	slow	0.44575767840936	11
population_series_4	anonymous_group_2	channel_r	slow	0.546556896716663	2
population_series_4	anonymous_group_2	channel_r	slow	0.647356115023967	3
population_series_4	anonymous_group_2	channel_r	slow	0.74815533333127	4
population_series_4	anonymous_group_2	channel_r	slow	0.848954551638574	0
population_series_4	anonymous_group_2	channel_r	slow	0.949753769945877	0
population_series_4	anonymous_group_2	channel_r	slow	1.05055298825318	0
population_series_4	anonymous_group_2	channel_r	slow	1.15135220656048	0
population_series_4	anonymous_group_2	channel_r	slow	1.25215142486779	0
population_series_4	anonymous_group_2	channel_r	slow	1.35295064317509	0
population_series_4	anonymous_group_2	channel_r	slow	1.45374986148239	0
population_series_4	anonymous_group_2	channel_r	slow	1.5545490797897	0
population_series_4	anonymous_group_2	channel_r	slow	1.655348298097	0
population_series_4	anonymous_group_2	channel_r	slow	1.7561475164043	0
population_series_4	anonymous_group_2	channel_r	slow	1.85694673471161	0
population_series_4	anonymous_group_2	channel_r	slow	1.95774595301891	0
population_series_4	anonymous_group_2	channel_r	slow	2.05854517132622	0
population_series_4	anonymous_group_2	channel_r	slow	2.15934438963352	0
population_series_4	anonymous_group_2	channel_r	slow	2.26014360794082	0
population_series_4	anonymous_group_2	channel_r	slow	2.36094282624813	0
population_series_4	anonymous_group_2	channel_r	slow	2.46174204455543	0
population_series_4	anonymous_group_2	channel_r	slow	2.56254126286273	3
population_series_4	anonymous_group_2	channel_r	slow	2.66334048117004	0
population_series_4	anonymous_group_2	channel_r	slow	2.76413969947734	0
population_series_4	anonymous_group_2	channel_r	slow	2.86493891778464	0
population_series_4	anonymous_group_2	channel_r	slow	2.96573813609195	0
population_series_4	anonymous_group_2	channel_r	slow	3.06653735439925	0
population_series_4	anonymous_group_2	channel_r	slow	3.16733657270655	0
population_series_4	anonymous_group_2	channel_r	slow	3.26813579101386	0
population_series_4	anonymous_group_2	channel_r	slow	3.36893500932116	0
population_series_4	anonymous_group_2	channel_r	slow	3.46973422762846	0
population_series_4	anonymous_group_2	channel_r	slow	3.57053344593577	0
population_series_4	anonymous_group_2	channel_r	slow	3.67133266424307	0
population_series_4	anonymous_group_2	channel_r	slow	3.77213188255037	0
population_series_4	anonymous_group_2	channel_r	slow	3.87293110085768	0
population_series_4	anonymous_group_2	channel_r	slow	3.97373031916498	0
population_series_4	anonymous_group_2	channel_r	slow	4.07452953747229	0
population_series_4	anonymous_group_2	channel_r	slow	4.17532875577959	0
population_series_4	anonymous_group_2	channel_r	slow	4.27612797408689	0
population_series_4	anonymous_group_2	channel_r	slow	4.3769271923942	0
population_series_4	anonymous_group_2	channel_r	slow	4.4777264107015	0
population_series_4	anonymous_group_2	channel_r	slow	4.5785256290088	0
population_series_4	anonymous_group_2	channel_r	slow	4.67932484731611	0
population_series_4	anonymous_group_2	channel_r	slow	4.78012406562341	0
population_series_4	anonymous_group_2	channel_r	slow	4.88092328393071	0
population_series_4	anonymous_group_2	channel_r	slow	4.98172250223802	0
population_series_4	anonymous_group_2	channel_r	slow	5.08252172054532	0
population_series_4	anonymous_group_2	channel_r	slow	5.18332093885262	0
population_series_4	anonymous_group_2	channel_r	slow	5.28412015715993	0
population_series_4	anonymous_group_2	channel_r	slow	5.38491937546723	0
population_series_4	anonymous_group_2	channel_r	slow	5.48571859377453	0
population_series_4	anonymous_group_2	channel_r	slow	5.58651781208184	0
population_series_4	anonymous_group_2	channel_r	slow	5.68731703038914	0
population_series_4	anonymous_group_2	channel_r	slow	5.78811624869644	1
population_series_4	anonymous_group_2	channel_r	slow	5.88891546700375	0
population_series_4	anonymous_group_2	channel_r	slow	5.98971468531105	0
population_series_4	anonymous_group_2	channel_r	slow	6.09051390361835	0
population_series_4	anonymous_group_2	channel_r	slow	6.19131312192566	0
population_series_4	anonymous_group_2	channel_r	slow	6.29211234023296	0
population_series_4	anonymous_group_2	channel_r	slow	6.39291155854026	0
population_series_4	anonymous_group_2	channel_r	slow	6.49371077684757	0
population_series_4	anonymous_group_2	channel_r	slow	6.59450999515487	0
population_series_4	anonymous_group_2	channel_r	slow	6.69530921346217	0
population_series_4	anonymous_group_2	channel_r	slow	6.79610843176948	0
population_series_4	anonymous_group_2	channel_r	slow	6.89690765007678	0
population_series_4	anonymous_group_2	channel_r	slow	6.99770686838408	0
population_series_4	anonymous_group_2	channel_r	slow	7.09850608669139	0
population_series_4	anonymous_group_2	channel_r	slow	7.19930530499869	1
population_series_4	anonymous_group_2	channel_r	slow	7.300104523306	0
population_series_4	anonymous_group_2	channel_r	slow	7.4009037416133	0
population_series_4	anonymous_group_2	channel_r	slow	7.5017029599206	0
population_series_4	anonymous_group_2	channel_r	slow	7.60250217822791	0
population_series_4	anonymous_group_2	channel_r	slow	7.70330139653521	0
population_series_4	anonymous_group_2	channel_r	slow	7.80410061484251	0
population_series_4	anonymous_group_2	channel_r	slow	7.90489983314982	0
population_series_4	anonymous_group_2	channel_r	slow	8.00569905145712	0
population_series_4	anonymous_group_2	channel_r	slow	8.10649826976442	0
population_series_4	anonymous_group_2	channel_r	slow	8.20729748807173	0
population_series_4	anonymous_group_2	channel_r	slow	8.30809670637903	0
population_series_4	anonymous_group_2	channel_r	slow	8.40889592468633	0
population_series_4	anonymous_group_2	channel_r	slow	8.50969514299364	0
population_series_4	anonymous_group_2	channel_r	slow	8.61049436130094	0
population_series_4	anonymous_group_2	channel_r	slow	8.71129357960824	0
population_series_4	anonymous_group_2	channel_r	slow	8.81209279791555	0
population_series_4	anonymous_group_2	channel_r	slow	8.91289201622285	0
population_series_4	anonymous_group_2	channel_r	slow	9.01369123453015	0
population_series_4	anonymous_group_2	channel_r	slow	9.11449045283746	0
population_series_4	anonymous_group_2	channel_r	slow	9.21528967114476	0
population_series_4	anonymous_group_2	channel_r	slow	9.31608888945206	0
population_series_4	anonymous_group_2	channel_r	slow	9.41688810775937	0
population_series_4	anonymous_group_2	channel_r	slow	9.51768732606667	0
population_series_4	anonymous_group_2	channel_r	slow	9.61848654437397	0
population_series_4	anonymous_group_2	channel_r	slow	9.71928576268128	0
population_series_4	anonymous_group_2	channel_r	slow	9.82008498098858	0
population_series_4	anonymous_group_2	channel_r	slow	9.92088419929589	0
population_series_4	anonymous_group_2	channel_r	slow	10.0216834176032	0
population_series_4	anonymous_group_2	channel_r	slow	10.1224826359105	0
population_series_4	anonymous_group_2	channel_r	slow	10.2232818542178	0
population_series_4	anonymous_group_2	channel_r	slow	10.3240810725251	0
population_series_4	anonymous_group_2	channel_r	slow	10.4248802908324	0
population_series_4	anonymous_group_2	channel_r	slow	10.5256795091397	0
population_series_4	anonymous_group_2	channel_r	slow	10.626478727447	0
population_series_4	anonymous_group_2	channel_r	slow	10.7272779457543	0
population_series_4	anonymous_group_2	channel_r	slow	10.8280771640616	0
population_series_4	anonymous_group_2	channel_r	slow	10.9288763823689	0
population_series_4	anonymous_group_2	channel_r	slow	11.0296756006762	3
population_series_4	anonymous_group_2	channel_r	slow	11.1304748189835	0
population_series_4	anonymous_group_2	channel_r	slow	11.2312740372908	0
population_series_4	anonymous_group_2	channel_r	slow	11.3320732555981	0
population_series_4	anonymous_group_2	channel_r	slow	11.4328724739054	0
population_series_4	anonymous_group_2	channel_r	slow	11.5336716922127	0
population_series_4	anonymous_group_2	channel_r	slow	11.63447091052	0
population_series_4	anonymous_group_2	channel_r	slow	11.7352701288274	2
population_series_4	anonymous_group_2	channel_r	fast	7.78407189334988	2
population_series_4	anonymous_group_2	channel_r	fast	8.7854232180687	0
population_series_4	anonymous_group_2	channel_r	fast	9.78677454278752	0
population_series_4	anonymous_group_2	channel_r	fast	10.7881258675063	0
population_series_4	anonymous_group_2	channel_r	fast	11.7894771922251	4
population_series_4	anonymous_group_2	channel_r	fast	12.790828516944	3
population_series_4	anonymous_group_2	channel_r	fast	13.7921798416628	1
population_series_4	anonymous_group_2	channel_r	fast	14.7935311663816	1
population_series_4	anonymous_group_2	channel_r	fast	15.7948824911004	2
population_series_4	anonymous_group_2	channel_r	fast	16.7962338158192	0
population_series_4	anonymous_group_2	channel_r	fast	17.797585140538	0
population_series_4	anonymous_group_2	channel_r	fast	18.7989364652569	6
population_series_4	anonymous_group_2	channel_r	fast	19.8002877899757	8
population_series_4	anonymous_group_2	channel_r	fast	20.8016391146945	0
population_series_4	anonymous_group_2	channel_r	fast	21.8029904394133	7
population_series_4	anonymous_group_2	channel_r	fast	22.8043417641321	0
population_series_4	anonymous_group_2	channel_r	fast	23.8056930888509	4
population_series_4	anonymous_group_2	channel_r	fast	24.8070444135697	0
population_series_4	anonymous_group_2	channel_r	fast	25.8083957382886	9
population_series_4	anonymous_group_2	channel_r	fast	26.8097470630074	0
population_series_4	anonymous_group_2	channel_r	fast	27.8110983877262	5
population_series_5	anonymous_group_3	channel_l	slow	0.26068034194576	273
population_series_5	anonymous_group_3	channel_l	slow	0.364143251546098	113
population_series_5	anonymous_group_3	channel_l	slow	0.467606161146435	45
population_series_5	anonymous_group_3	channel_l	slow	0.571069070746773	26
population_series_5	anonymous_group_3	channel_l	slow	0.674531980347111	24
population_series_5	anonymous_group_3	channel_l	slow	0.777994889947449	19
population_series_5	anonymous_group_3	channel_l	slow	0.881457799547787	6
population_series_5	anonymous_group_3	channel_l	slow	0.984920709148124	4
population_series_5	anonymous_group_3	channel_l	slow	1.08838361874846	12
population_series_5	anonymous_group_3	channel_l	slow	1.1918465283488	4
population_series_5	anonymous_group_3	channel_l	slow	1.29530943794914	11
population_series_5	anonymous_group_3	channel_l	slow	1.39877234754948	3
population_series_5	anonymous_group_3	channel_l	slow	1.50223525714981	7
population_series_5	anonymous_group_3	channel_l	slow	1.60569816675015	0
population_series_5	anonymous_group_3	channel_l	slow	1.70916107635049	3
population_series_5	anonymous_group_3	channel_l	slow	1.81262398595083	5
population_series_5	anonymous_group_3	channel_l	slow	1.91608689555116	2
population_series_5	anonymous_group_3	channel_l	slow	2.0195498051515	0
population_series_5	anonymous_group_3	channel_l	slow	2.12301271475184	13
population_series_5	anonymous_group_3	channel_l	slow	2.22647562435218	4
population_series_5	anonymous_group_3	channel_l	slow	2.32993853395252	0
population_series_5	anonymous_group_3	channel_l	slow	2.43340144355285	9
population_series_5	anonymous_group_3	channel_l	slow	2.53686435315319	2
population_series_5	anonymous_group_3	channel_l	slow	2.64032726275353	8
population_series_5	anonymous_group_3	channel_l	slow	2.74379017235387	2
population_series_5	anonymous_group_3	channel_l	slow	2.84725308195421	6
population_series_5	anonymous_group_3	channel_l	slow	0.243916603392317	275
population_series_5	anonymous_group_3	channel_l	slow	0.344473183297185	87
population_series_5	anonymous_group_3	channel_l	slow	0.445029763202053	40
population_series_5	anonymous_group_3	channel_l	slow	0.54558634310692	18
population_series_5	anonymous_group_3	channel_l	slow	0.646142923011788	35
population_series_5	anonymous_group_3	channel_l	slow	0.746699502916656	13
population_series_5	anonymous_group_3	channel_l	slow	0.847256082821523	2
population_series_5	anonymous_group_3	channel_l	slow	0.947812662726391	8
population_series_5	anonymous_group_3	channel_l	slow	1.04836924263126	3
population_series_5	anonymous_group_3	channel_l	slow	1.14892582253613	0
population_series_5	anonymous_group_3	channel_l	slow	1.24948240244099	0
population_series_5	anonymous_group_3	channel_l	slow	1.35003898234586	0
population_series_5	anonymous_group_3	channel_l	slow	1.45059556225073	0
population_series_5	anonymous_group_3	channel_l	slow	1.5511521421556	3
population_series_5	anonymous_group_3	channel_l	slow	1.65170872206046	0
population_series_5	anonymous_group_3	channel_l	slow	1.75226530196533	0
population_series_5	anonymous_group_3	channel_l	slow	1.8528218818702	0
population_series_5	anonymous_group_3	channel_l	slow	1.95337846177507	0
population_series_5	anonymous_group_3	channel_l	slow	2.05393504167994	0
population_series_5	anonymous_group_3	channel_l	slow	2.1544916215848	0
population_series_5	anonymous_group_3	channel_l	slow	2.25504820148967	0
population_series_5	anonymous_group_3	channel_l	slow	2.35560478139454	0
population_series_5	anonymous_group_3	channel_l	slow	2.45616136129941	0
population_series_5	anonymous_group_3	channel_l	slow	2.55671794120427	0
population_series_5	anonymous_group_3	channel_l	slow	2.65727452110914	0
population_series_5	anonymous_group_3	channel_l	slow	2.75783110101401	0
population_series_5	anonymous_group_3	channel_l	slow	2.85838768091888	0
population_series_5	anonymous_group_3	channel_l	slow	2.95894426082375	0
population_series_5	anonymous_group_3	channel_l	slow	3.05950084072861	0
population_series_5	anonymous_group_3	channel_l	slow	3.16005742063348	0
population_series_5	anonymous_group_3	channel_l	slow	3.26061400053835	0
population_series_5	anonymous_group_3	channel_l	slow	3.36117058044321	0
population_series_5	anonymous_group_3	channel_l	slow	3.46172716034808	0
population_series_5	anonymous_group_3	channel_l	slow	3.56228374025295	0
population_series_5	anonymous_group_3	channel_l	slow	3.66284032015782	0
population_series_5	anonymous_group_3	channel_l	slow	3.76339690006269	0
population_series_5	anonymous_group_3	channel_l	slow	3.86395347996755	0
population_series_5	anonymous_group_3	channel_l	slow	3.96451005987242	0
population_series_5	anonymous_group_3	channel_l	slow	4.06506663977729	0
population_series_5	anonymous_group_3	channel_l	slow	4.16562321968216	0
population_series_5	anonymous_group_3	channel_l	slow	4.26617979958702	0
population_series_5	anonymous_group_3	channel_l	slow	4.36673637949189	0
population_series_5	anonymous_group_3	channel_l	slow	4.46729295939676	0
population_series_5	anonymous_group_3	channel_l	slow	4.56784953930163	0
population_series_5	anonymous_group_3	channel_l	slow	4.6684061192065	0
population_series_5	anonymous_group_3	channel_l	slow	4.76896269911136	0
population_series_5	anonymous_group_3	channel_l	slow	4.86951927901623	0
population_series_5	anonymous_group_3	channel_l	slow	4.9700758589211	0
population_series_5	anonymous_group_3	channel_l	slow	5.07063243882597	0
population_series_5	anonymous_group_3	channel_l	slow	5.17118901873083	0
population_series_5	anonymous_group_3	channel_l	slow	5.2717455986357	0
population_series_5	anonymous_group_3	channel_l	slow	5.37230217854057	0
population_series_5	anonymous_group_3	channel_l	slow	5.47285875844544	0
population_series_5	anonymous_group_3	channel_l	slow	5.5734153383503	0
population_series_5	anonymous_group_3	channel_l	slow	5.67397191825517	0
population_series_5	anonymous_group_3	channel_l	slow	5.77452849816004	0
population_series_5	anonymous_group_3	channel_l	slow	5.87508507806491	0
population_series_5	anonymous_group_3	channel_l	slow	5.97564165796978	0
population_series_5	anonymous_group_3	channel_l	slow	6.07619823787464	0
population_series_5	anonymous_group_3	channel_l	slow	6.17675481777951	0
population_series_5	anonymous_group_3	channel_l	slow	6.27731139768438	0
population_series_5	anonymous_group_3	channel_l	slow	6.37786797758925	0
population_series_5	anonymous_group_3	channel_l	slow	6.47842455749411	0
population_series_5	anonymous_group_3	channel_l	slow	6.57898113739898	0
population_series_5	anonymous_group_3	channel_l	slow	6.67953771730385	0
population_series_5	anonymous_group_3	channel_l	slow	6.78009429720872	0
population_series_5	anonymous_group_3	channel_l	slow	6.88065087711358	0
population_series_5	anonymous_group_3	channel_l	slow	6.98120745701845	0
population_series_5	anonymous_group_3	channel_l	slow	7.08176403692332	0
population_series_5	anonymous_group_3	channel_l	slow	7.18232061682819	0
population_series_5	anonymous_group_3	channel_l	slow	7.28287719673305	0
population_series_5	anonymous_group_3	channel_l	slow	7.38343377663792	0
population_series_5	anonymous_group_3	channel_l	slow	7.48399035654279	0
population_series_5	anonymous_group_3	channel_l	slow	7.58454693644766	0
population_series_5	anonymous_group_3	channel_l	slow	7.68510351635252	1
population_series_5	anonymous_group_3	channel_l	slow	7.78566009625739	0
population_series_5	anonymous_group_3	channel_l	slow	7.88621667616226	0
population_series_5	anonymous_group_3	channel_l	slow	7.98677325606713	0
population_series_5	anonymous_group_3	channel_l	slow	8.087329835972	2
population_series_5	anonymous_group_3	channel_l	slow	8.18788641587686	0
population_series_5	anonymous_group_3	channel_l	slow	8.28844299578173	0
population_series_5	anonymous_group_3	channel_l	slow	8.3889995756866	0
population_series_5	anonymous_group_3	channel_l	slow	8.48955615559147	0
population_series_5	anonymous_group_3	channel_l	slow	8.59011273549633	2
population_series_5	anonymous_group_3	channel_l	slow	8.6906693154012	0
population_series_5	anonymous_group_3	channel_l	slow	8.79122589530607	0
population_series_5	anonymous_group_3	channel_l	slow	8.89178247521094	0
population_series_5	anonymous_group_3	channel_l	slow	8.9923390551158	0
population_series_5	anonymous_group_3	channel_l	slow	9.09289563502067	0
population_series_5	anonymous_group_3	channel_l	slow	9.19345221492554	0
population_series_5	anonymous_group_3	channel_l	slow	9.29400879483041	0
population_series_5	anonymous_group_3	channel_l	slow	9.39456537473528	0
population_series_5	anonymous_group_3	channel_l	slow	9.49512195464014	0
population_series_5	anonymous_group_3	channel_l	slow	9.59567853454501	0
population_series_5	anonymous_group_3	channel_l	slow	9.69623511444988	0
population_series_5	anonymous_group_3	channel_l	slow	9.79679169435475	0
population_series_5	anonymous_group_3	channel_l	slow	9.89734827425961	0
population_series_5	anonymous_group_3	channel_l	slow	9.99790485416448	0
population_series_5	anonymous_group_3	channel_l	slow	10.0984614340693	0
population_series_5	anonymous_group_3	channel_l	slow	10.1990180139742	0
population_series_5	anonymous_group_3	channel_l	slow	10.2995745938791	2
population_series_5	anonymous_group_3	channel_l	fast	4.01336895615457	71
population_series_5	anonymous_group_3	channel_l	fast	5.04805284448377	76
population_series_5	anonymous_group_3	channel_l	fast	6.08273673281297	70
population_series_5	anonymous_group_3	channel_l	fast	7.11742062114217	25
population_series_5	anonymous_group_3	channel_l	fast	8.15210450947137	45
population_series_5	anonymous_group_3	channel_l	fast	9.18678839780057	18
population_series_5	anonymous_group_3	channel_l	fast	10.2214722861298	12
population_series_5	anonymous_group_3	channel_l	fast	11.256156174459	5
population_series_5	anonymous_group_3	channel_l	fast	12.2908400627882	5
population_series_5	anonymous_group_3	channel_l	fast	13.3255239511174	2
population_series_5	anonymous_group_3	channel_l	fast	14.3602078394466	2
population_series_5	anonymous_group_3	channel_l	fast	15.3948917277758	0
population_series_5	anonymous_group_3	channel_l	fast	16.429575616105	9
population_series_5	anonymous_group_3	channel_l	fast	17.4642595044342	8
population_series_5	anonymous_group_3	channel_l	fast	18.4989433927634	9
population_series_5	anonymous_group_3	channel_l	fast	19.5336272810926	0
population_series_5	anonymous_group_3	channel_l	fast	20.5683111694218	11
population_series_5	anonymous_group_3	channel_l	fast	21.602995057751	20
population_series_5	anonymous_group_3	channel_l	fast	22.6376789460802	0
population_series_5	anonymous_group_3	channel_l	fast	23.6723628344094	11
population_series_5	anonymous_group_3	channel_l	fast	24.7070467227386	0
population_series_5	anonymous_group_3	channel_l	fast	25.7417306110678	19
population_series_5	anonymous_group_3	channel_l	fast	26.776414499397	0
population_series_5	anonymous_group_3	channel_l	fast	27.8110983877262	11
population_series_6	anonymous_group_3	channel_r	slow	0.258280944660476	245
population_series_6	anonymous_group_3	channel_r	slow	0.359344456975531	320
population_series_6	anonymous_group_3	channel_r	slow	0.460407969290586	365
population_series_6	anonymous_group_3	channel_r	slow	0.56147148160564	185
population_series_6	anonymous_group_3	channel_r	slow	0.662534993920695	58
population_series_6	anonymous_group_3	channel_r	slow	0.763598506235749	12
population_series_6	anonymous_group_3	channel_r	slow	0.864662018550804	38
population_series_6	anonymous_group_3	channel_r	slow	0.965725530865859	24
population_series_6	anonymous_group_3	channel_r	slow	1.06678904318091	55
population_series_6	anonymous_group_3	channel_r	slow	1.16785255549597	59
population_series_6	anonymous_group_3	channel_r	slow	1.26891606781102	31
population_series_6	anonymous_group_3	channel_r	slow	1.36997958012608	47
population_series_6	anonymous_group_3	channel_r	slow	1.47104309244113	28
population_series_6	anonymous_group_3	channel_r	slow	1.57210660475619	34
population_series_6	anonymous_group_3	channel_r	slow	1.67317011707124	31
population_series_6	anonymous_group_3	channel_r	slow	1.7742336293863	10
population_series_6	anonymous_group_3	channel_r	slow	1.87529714170135	25
population_series_6	anonymous_group_3	channel_r	slow	1.9763606540164	34
population_series_6	anonymous_group_3	channel_r	slow	2.07742416633146	31
population_series_6	anonymous_group_3	channel_r	slow	2.17848767864651	8
population_series_6	anonymous_group_3	channel_r	slow	2.27955119096157	1
population_series_6	anonymous_group_3	channel_r	slow	2.38061470327662	17
population_series_6	anonymous_group_3	channel_r	slow	2.48167821559168	7
population_series_6	anonymous_group_3	channel_r	slow	2.58274172790673	0
population_series_6	anonymous_group_3	channel_r	slow	2.68380524022179	4
population_series_6	anonymous_group_3	channel_r	slow	2.78486875253684	6
population_series_6	anonymous_group_3	channel_r	slow	2.8859322648519	2
population_series_6	anonymous_group_3	channel_r	slow	2.98699577716695	3
population_series_6	anonymous_group_3	channel_r	slow	0.243754065403157	225
population_series_6	anonymous_group_3	channel_r	slow	0.344148107318865	116
population_series_6	anonymous_group_3	channel_r	slow	0.444542149234572	68
population_series_6	anonymous_group_3	channel_r	slow	0.54493619115028	12
population_series_6	anonymous_group_3	channel_r	slow	0.645330233065987	11
population_series_6	anonymous_group_3	channel_r	slow	0.745724274981695	13
population_series_6	anonymous_group_3	channel_r	slow	0.846118316897403	3
population_series_6	anonymous_group_3	channel_r	slow	0.94651235881311	10
population_series_6	anonymous_group_3	channel_r	slow	1.04690640072882	6
population_series_6	anonymous_group_3	channel_r	slow	1.14730044264453	6
population_series_6	anonymous_group_3	channel_r	slow	1.24769448456023	8
population_series_6	anonymous_group_3	channel_r	slow	1.34808852647594	11
population_series_6	anonymous_group_3	channel_r	slow	1.44848256839165	0
population_series_6	anonymous_group_3	channel_r	slow	1.54887661030736	9
population_series_6	anonymous_group_3	channel_r	slow	1.64927065222306	2
population_series_6	anonymous_group_3	channel_r	slow	1.74966469413877	0
population_series_6	anonymous_group_3	channel_r	slow	1.85005873605448	1
population_series_6	anonymous_group_3	channel_r	slow	1.95045277797019	0
population_series_6	anonymous_group_3	channel_r	slow	2.05084681988589	0
population_series_6	anonymous_group_3	channel_r	slow	2.1512408618016	0
population_series_6	anonymous_group_3	channel_r	slow	2.25163490371731	0
population_series_6	anonymous_group_3	channel_r	slow	2.35202894563302	0
population_series_6	anonymous_group_3	channel_r	slow	2.45242298754872	1
population_series_6	anonymous_group_3	channel_r	slow	2.55281702946443	0
population_series_6	anonymous_group_3	channel_r	slow	2.65321107138014	0
population_series_6	anonymous_group_3	channel_r	slow	2.75360511329585	2
population_series_6	anonymous_group_3	channel_r	slow	2.85399915521155	0
population_series_6	anonymous_group_3	channel_r	slow	2.95439319712726	0
population_series_6	anonymous_group_3	channel_r	slow	3.05478723904297	0
