scenario_id	condition_id	metric_id	metric_value
high_variance	condition_3	metric_258	0.696666666666667
high_variance	condition_3	metric_259	0.763333333333333
high_variance	condition_3	metric_260	0.59
high_variance	condition_3	metric_261	0.616666666666667
high_variance	condition_3	metric_262	0.486666666666667
high_variance	condition_3	metric_263	0.513333333333333
high_variance	condition_3	metric_264	0.785
high_variance	condition_3	metric_265	0.513333333333333
high_variance	condition_3	metric_266	0.736666666666667
high_variance	condition_3	metric_267	0.725
high_variance	condition_3	metric_268	0.46
high_variance	condition_3	metric_269	0.57
high_variance	condition_3	metric_270	0.8
high_variance	condition_3	metric_271	0.643333333333333
high_variance	condition_3	metric_272	0.508333333333333
high_variance	condition_3	metric_273	0.785
high_variance	condition_3	metric_274	0.606666666666667
high_variance	condition_3	metric_275	0.458333333333333
high_variance	condition_3	metric_276	0.71
high_variance	condition_3	metric_277	0.471666666666667
high_variance	condition_3	metric_278	0.505
high_variance	condition_3	metric_279	0.538333333333333
high_variance	condition_3	metric_280	0.75
high_variance	condition_3	metric_281	0.45575959933222
high_variance	condition_3	metric_282	0.763333333333333
high_variance	condition_3	metric_283	0.746666666666667
high_variance	condition_3	metric_284	0.53
high_variance	condition_3	metric_285	0.485
high_variance	condition_3	metric_286	0.643333333333333
high_variance	condition_3	metric_287	0.52
high_variance	condition_3	metric_288	0.483333333333333
high_variance	condition_3	metric_289	0.473333333333333
high_variance	condition_3	metric_290	0.701666666666667
high_variance	condition_3	metric_291	0.448333333333333
high_variance	condition_3	metric_292	0.825
high_variance	condition_3	metric_293	0.518333333333333
high_variance	condition_3	metric_294	0.37
high_variance	condition_3	metric_295	0.843333333333333
high_variance	condition_3	metric_296	0.826666666666667
high_variance	condition_3	metric_297	0.478333333333333
high_variance	condition_3	metric_298	0.673333333333333
high_variance	condition_3	metric_299	0.725
high_variance	condition_3	metric_300	0.791666666666667
high_variance	condition_3	metric_301	0.58125
high_variance	condition_3	metric_302	0.51
high_variance	condition_3	metric_303	0.54125
high_variance	condition_3	metric_304	0.57875
high_variance	condition_3	metric_305	0.56875
high_variance	condition_3	metric_306	0.69125
high_variance	condition_3	metric_307	0.405
high_variance	condition_3	metric_308	0.56375
high_variance	condition_3	metric_309	0.4025
high_variance	condition_3	metric_310	0.61
high_variance	condition_3	metric_311	0.37125
high_variance	condition_3	metric_312	0.61875
high_variance	condition_3	metric_313	0.6175
high_variance	condition_3	metric_314	0.404255319148936
high_variance	condition_3	metric_315	0.5075
high_variance	condition_3	metric_316	0.5725
high_variance	condition_3	metric_317	0.61375
high_variance	condition_3	metric_318	0.59
high_variance	condition_3	metric_319	0.68
high_variance	condition_3	metric_320	0.655
high_variance	condition_3	metric_321	0.44375
high_variance	condition_3	metric_322	0.30125
high_variance	condition_3	metric_323	0.605
high_variance	condition_3	metric_324	0.67
high_variance	condition_3	metric_325	0.735
high_variance	condition_3	metric_326	0.355
high_variance	condition_3	metric_327	0.55125
high_variance	condition_3	metric_328	0.68375
high_variance	condition_3	metric_329	0.4375
high_variance	condition_3	metric_330	0.675
high_variance	condition_3	metric_331	0.5175
high_variance	condition_3	metric_332	0.51
high_variance	condition_3	metric_333	0.40875
high_variance	condition_3	metric_334	0.75
high_variance	condition_3	metric_335	0.5925
high_variance	condition_3	metric_336	0.51375
high_variance	condition_3	metric_337	0.6725
high_variance	condition_3	metric_338	0.5525
high_variance	condition_3	metric_339	0.5125
high_variance	condition_3	metric_340	0.72125
high_variance	condition_3	metric_341	0.42625
high_variance	condition_3	metric_342	0.6525
high_variance	condition_3	metric_343	0.4325
high_variance	condition_3	metric_344	0.66
high_variance	condition_3	metric_345	0.625
high_variance	condition_3	metric_346	0.61625
high_variance	condition_3	metric_347	0.75625
high_variance	condition_3	metric_348	0.53
high_variance	condition_3	metric_349	0.59
high_variance	condition_3	metric_350	0.36625
high_variance	condition_3	metric_351	0.27375
high_variance	condition_3	metric_352	0.25375
high_variance	condition_3	metric_353	0.71
high_variance	condition_3	metric_354	0.6825
high_variance	condition_3	metric_355	0.305
high_variance	condition_3	metric_356	0.7225
high_variance	condition_3	metric_357	0.645
high_variance	condition_3	metric_358	0.7
high_variance	condition_3	metric_359	0.42
high_variance	condition_3	metric_360	0.55375
high_variance	condition_3	metric_361	0.60375
high_variance	condition_3	metric_362	0.69125
high_variance	condition_3	metric_363	0.45625
high_variance	condition_3	metric_364	0.63125
high_variance	condition_3	metric_365	0.46625
high_variance	condition_3	metric_366	0.59375
high_variance	condition_3	metric_367	0.17
high_variance	condition_3	metric_368	0.65375
high_variance	condition_3	metric_369	0.545
high_variance	condition_3	metric_370	0.39625
high_variance	condition_3	metric_371	0.40625
high_variance	condition_3	metric_372	0.5975
high_variance	condition_3	metric_373	0.37625
high_variance	condition_3	metric_374	0.68875
high_variance	condition_3	metric_375	0.33375
high_variance	condition_3	metric_376	0.76
high_variance	condition_3	metric_377	0.7025
high_variance	condition_3	metric_378	0.62625
high_variance	condition_3	metric_379	0.51875
high_variance	condition_3	metric_380	0.4975
high_variance	condition_3	metric_381	0.76125
high_variance	condition_3	metric_382	0.6875
high_variance	condition_3	metric_383	0.77125
high_variance	condition_3	metric_384	0.3925
high_variance	condition_3	metric_385	0.6625
high_variance	condition_3	metric_386	0.48875
high_variance	condition_3	metric_387	0.47125
high_variance	condition_3	metric_388	0.68125
high_variance	condition_3	metric_389	0.52375
high_variance	condition_3	metric_390	0.48875
high_variance	condition_3	metric_391	0.48625
high_variance	condition_3	metric_392	0.7
high_variance	condition_3	metric_393	0.665
high_variance	condition_3	metric_394	0.745
high_variance	condition_3	metric_395	0.73875
high_variance	condition_3	metric_396	0.75
high_variance	condition_3	metric_397	0.365
high_variance	condition_3	metric_398	0.62125
high_variance	condition_3	metric_399	0.595
high_variance	condition_3	metric_400	0.4275
small_sample	condition_2	metric_1	0.02617801047120419
small_sample	condition_2	metric_2	0.1210762331838565
small_sample	condition_2	metric_3	0.027906976744186046
small_sample	condition_2	metric_4	0.055299539170506916
small_sample	condition_2	metric_5	0.0
small_sample	condition_2	metric_6	0.05531914893617021
small_sample	condition_2	metric_7	0.4803921568627451
small_sample	condition_2	metric_8	0.004608294930875576
small_sample	condition_2	metric_9	0.022321428571428572
small_sample	condition_2	metric_10	0.0
small_sample	condition_2	metric_11	0.019801980198019802
small_sample	condition_2	metric_12	0.0
small_sample	condition_2	metric_13	0.020833333333333332
small_sample	condition_2	metric_14	0.03211009174311927
small_sample	condition_2	metric_15	0.1952191235059761
small_sample	condition_2	metric_16	0.13043478260869565
small_sample	condition_2	metric_17	0.06572769953051644
small_sample	condition_2	metric_18	0.0
small_sample	condition_2	metric_19	0.08040201005025126
small_sample	condition_2	metric_20	0.02564102564102564
small_sample	condition_2	metric_21	0.08733624454148471
small_sample	condition_2	metric_22	0.0
small_sample	condition_2	metric_23	0.014423076923076924
small_sample	condition_2	metric_24	0.0
small_sample	condition_2	metric_25	0.14285714285714285
small_sample	condition_2	metric_26	0.010050251256281407
small_sample	condition_2	metric_27	0.038834951456310676
small_sample	condition_2	metric_28	0.005154639175257732
small_sample	condition_2	metric_29	0.020202020202020204
small_sample	condition_2	metric_30	0.004878048780487805
small_sample	condition_2	metric_31	0.010101010101010102
small_sample	condition_2	metric_32	0.3347107438016529
small_sample	condition_2	metric_33	0.023809523809523808
small_sample	condition_2	metric_34	0.10552763819095477
small_sample	condition_2	metric_35	0.04975124378109453
small_sample	condition_2	metric_36	0.1557377049180328
small_sample	condition_2	metric_37	0.0
small_sample	condition_2	metric_38	0.0
small_sample	condition_2	metric_39	0.015463917525773196
small_sample	condition_2	metric_40	0.014150943396226415
small_sample	condition_2	metric_41	0.014563106796116505
small_sample	condition_2	metric_42	0.0
small_sample	condition_2	metric_43	0.01015228426395939
small_sample	condition_2	metric_44	0.0
small_sample	condition_2	metric_45	0.0
small_sample	condition_2	metric_46	0.013888888888888888
small_sample	condition_2	metric_47	0.0
small_sample	condition_2	metric_48	0.026785714285714284
small_sample	condition_2	metric_49	0.005
small_sample	condition_2	metric_50	0.004807692307692308
small_sample	condition_2	metric_51	0.0049261083743842365
small_sample	condition_2	metric_52	0.10204081632653061
small_sample	condition_2	metric_53	0.00980392156862745
small_sample	condition_2	metric_54	0.09722222222222222
small_sample	condition_2	metric_55	0.02403846153846154
small_sample	condition_2	metric_56	0.00980392156862745
small_sample	condition_2	metric_57	0.00975609756097561
small_sample	condition_2	metric_58	0.004424778761061947
small_sample	condition_2	metric_59	0.028169014084507043
small_sample	condition_2	metric_60	0.04568527918781726
small_sample	condition_2	metric_61	0.24528301886792453
small_sample	condition_2	metric_62	0.009174311926605505
small_sample	condition_2	metric_63	0.0639269406392694
small_sample	condition_2	metric_64	0.15048543689320387
small_sample	condition_2	metric_65	0.18848167539267016
small_sample	condition_2	metric_66	0.0
small_sample	condition_2	metric_67	0.04524886877828054
small_sample	condition_2	metric_68	0.0
small_sample	condition_2	metric_69	0.004651162790697674
small_sample	condition_2	metric_70	0.045662100456621
small_sample	condition_2	metric_71	0.02857142857142857
small_sample	condition_2	metric_72	0.107981220657277
small_sample	condition_2	metric_73	0.017937219730941704
small_sample	condition_2	metric_74	0.035398230088495575
small_sample	condition_2	metric_75	0.04245283018867924
small_sample	condition_2	metric_76	0.0684931506849315
small_sample	condition_2	metric_77	0.014285714285714285
small_sample	condition_2	metric_78	0.32558139534883723
small_sample	condition_2	metric_79	0.084070796460177
small_sample	condition_2	metric_80	0.01015228426395939
small_sample	condition_2	metric_81	0.05069124423963134
small_sample	condition_2	metric_82	0.0
small_sample	condition_2	metric_83	0.026905829596412557
small_sample	condition_2	metric_84	0.024630541871921183
small_sample	condition_2	metric_85	0.0
small_sample	condition_2	metric_86	0.0045045045045045045
small_sample	condition_2	metric_87	0.0392156862745098
small_sample	condition_2	metric_88	0.18099547511312217
small_sample	condition_2	metric_89	0.0
small_sample	condition_2	metric_90	0.03286384976525822
small_sample	condition_2	metric_91	0.01932367149758454
small_sample	condition_2	metric_92	0.004878048780487805
small_sample	condition_2	metric_93	0.13793103448275862
small_sample	condition_2	metric_94	0.009216589861751152
small_sample	condition_2	metric_95	0.043478260869565216
small_sample	condition_2	metric_96	0.009950248756218905
small_sample	condition_2	metric_97	0.029556650246305417
small_sample	condition_2	metric_98	0.0
small_sample	condition_2	metric_99	0.00966183574879227
small_sample	condition_2	metric_100	0.009523809523809525
small_sample	condition_2	metric_101	0.008097165991902834
small_sample	condition_2	metric_102	0.00425531914893617
small_sample	condition_2	metric_103	0.0
small_sample	condition_2	metric_104	0.004694835680751174
small_sample	condition_2	metric_105	0.1986062717770035
small_sample	condition_2	metric_106	0.01984126984126984
small_sample	condition_2	metric_107	0.00425531914893617
small_sample	condition_2	metric_108	0.004098360655737705
small_sample	condition_2	metric_109	0.0
small_sample	condition_2	metric_110	0.08056872037914692
small_sample	condition_2	metric_111	0.03167420814479638
small_sample	condition_2	metric_112	0.0035714285714285713
small_sample	condition_2	metric_113	0.273015873015873
small_sample	condition_2	metric_114	0.00411522633744856
small_sample	condition_2	metric_115	0.018779342723004695
small_sample	condition_2	metric_116	0.031413612565445025
small_sample	condition_2	metric_117	0.11165048543689321
small_sample	condition_2	metric_118	0.0
small_sample	condition_2	metric_119	0.0
small_sample	condition_2	metric_120	0.0035587188612099642
small_sample	condition_2	metric_121	0.010810810810810811
small_sample	condition_2	metric_122	0.0273972602739726
small_sample	condition_2	metric_123	0.012295081967213115
small_sample	condition_2	metric_124	0.04186046511627907
small_sample	condition_2	metric_125	0.003937007874015748
small_sample	condition_2	metric_126	0.14112903225806453
small_sample	condition_2	metric_127	0.004901960784313725
small_sample	condition_2	metric_128	0.015748031496062992
small_sample	condition_2	metric_129	0.06694560669456066
small_sample	condition_2	metric_130	0.01762114537444934
small_sample	condition_2	metric_131	0.05194805194805195
small_sample	condition_2	metric_132	0.02092050209205021
small_sample	condition_2	metric_133	0.19157088122605365
small_sample	condition_2	metric_134	0.0
small_sample	condition_2	metric_135	0.0043859649122807015
small_sample	condition_2	metric_136	0.058823529411764705
small_sample	condition_2	metric_137	0.01532567049808429
small_sample	condition_2	metric_138	0.008438818565400843
small_sample	condition_2	metric_139	0.07035175879396985
small_sample	condition_2	metric_140	0.0
small_sample	condition_2	metric_141	0.02608695652173913
small_sample	condition_2	metric_142	0.12093023255813953
small_sample	condition_2	metric_143	0.0
small_sample	condition_2	metric_144	0.08878504672897196
small_sample	condition_2	metric_145	0.0
small_sample	condition_2	metric_146	0.0045662100456621
small_sample	condition_2	metric_147	0.0
small_sample	condition_2	metric_148	0.1323529411764706
small_sample	condition_2	metric_149	0.0967741935483871
small_sample	condition_2	metric_150	0.034934497816593885
small_sample	condition_2	metric_151	0.0743801652892562
small_sample	condition_2	metric_152	0.0
small_sample	condition_2	metric_153	0.1415929203539823
small_sample	condition_2	metric_154	0.0
small_sample	condition_2	metric_155	0.05952380952380952
small_sample	condition_2	metric_156	0.3215339233038348
small_sample	condition_2	metric_157	0.12121212121212122
small_sample	condition_2	metric_158	0.04326923076923077
small_sample	condition_2	metric_159	0.0
small_sample	condition_2	metric_160	0.6031746031746031
small_sample	condition_2	metric_161	0.0
small_sample	condition_2	metric_162	0.0
small_sample	condition_2	metric_163	0.015706806282722512
small_sample	condition_2	metric_164	0.0
small_sample	condition_2	metric_165	0.06060606060606061
small_sample	condition_2	metric_166	0.016
small_sample	condition_2	metric_167	0.020491803278688523
small_sample	condition_2	metric_168	0.009259259259259259
small_sample	condition_2	metric_169	0.00823045267489712
small_sample	condition_2	metric_170	0.015
small_sample	condition_2	metric_171	0.0
small_sample	condition_2	metric_172	0.0091324200913242
small_sample	condition_2	metric_173	0.0391304347826087
small_sample	condition_2	metric_174	0.0
small_sample	condition_2	metric_175	0.07526881720430108
small_sample	condition_2	metric_176	0.029288702928870293
small_sample	condition_2	metric_177	0.05785123966942149
small_sample	condition_2	metric_178	0.0
small_sample	condition_2	metric_179	0.0
small_sample	condition_2	metric_180	0.0
small_sample	condition_2	metric_181	0.004366812227074236
small_sample	condition_2	metric_182	0.014018691588785047
small_sample	condition_2	metric_183	0.0653061224489796
small_sample	condition_2	metric_184	0.0
small_sample	condition_2	metric_185	0.0
small_sample	condition_2	metric_186	0.004347826086956522
small_sample	condition_2	metric_187	0.00510204081632653
small_sample	condition_2	metric_188	0.004329004329004329
small_sample	condition_2	metric_189	0.18636363636363637
small_sample	condition_2	metric_190	0.005263157894736842
small_sample	condition_2	metric_191	0.013574660633484163
small_sample	condition_2	metric_192	0.005076142131979695
small_sample	condition_2	metric_193	0.0036900369003690036
small_sample	condition_2	metric_194	0.0
small_sample	condition_2	metric_195	0.0
small_sample	condition_2	metric_196	0.041025641025641026
small_sample	condition_2	metric_197	0.0
small_sample	condition_2	metric_198	0.005
small_sample	condition_2	metric_199	0.030927835051546393
small_sample	condition_2	metric_200	0.026415094339622643
small_sample	condition_2	metric_201	0.014388489208633094
small_sample	condition_2	metric_202	0.0037174721189591076
small_sample	condition_2	metric_203	0.009009009009009009
small_sample	condition_2	metric_204	0.0
small_sample	condition_2	metric_205	0.0
small_sample	condition_2	metric_206	0.0
small_sample	condition_2	metric_207	0.0040650406504065045
small_sample	condition_2	metric_208	0.052941176470588235
small_sample	condition_2	metric_209	0.0
small_sample	condition_2	metric_210	0.014184397163120567
small_sample	condition_2	metric_211	0.0
small_sample	condition_2	metric_212	0.044897959183673466
small_sample	condition_2	metric_213	0.012396694214876033
small_sample	condition_2	metric_214	0.0622568093385214
small_sample	condition_2	metric_215	0.008695652173913044
small_sample	condition_2	metric_216	0.03980099502487562
small_sample	condition_2	metric_217	0.014925373134328358
small_sample	condition_2	metric_218	0.04035874439461883
small_sample	condition_2	metric_219	0.1724137931034483
small_sample	condition_2	metric_220	0.03389830508474576
small_sample	condition_2	metric_221	0.005025125628140704
small_sample	condition_2	metric_222	0.0038314176245210726
small_sample	condition_2	metric_223	0.006349206349206349
small_sample	condition_2	metric_224	0.0
small_sample	condition_2	metric_225	0.012875536480686695
small_sample	condition_2	metric_226	0.0196078431372549
small_sample	condition_2	metric_227	0.2844574780058651
small_sample	condition_2	metric_228	0.0
small_sample	condition_2	metric_229	0.0
small_sample	condition_2	metric_230	0.016286644951140065
small_sample	condition_2	metric_231	0.15163934426229508
small_sample	condition_2	metric_232	0.0
small_sample	condition_2	metric_233	0.23008849557522124
small_sample	condition_2	metric_234	0.0
small_sample	condition_2	metric_235	0.00390625
small_sample	condition_2	metric_236	0.0
small_sample	condition_2	metric_237	0.0036101083032490976
small_sample	condition_2	metric_238	0.007380073800738007
small_sample	condition_2	metric_239	0.019157088122605363
small_sample	condition_2	metric_240	0.0
small_sample	condition_2	metric_241	0.008620689655172414
small_sample	condition_2	metric_242	0.0
small_sample	condition_2	metric_243	0.0
small_sample	condition_2	metric_244	0.004032258064516129
small_sample	condition_2	metric_245	0.014018691588785047
small_sample	condition_2	metric_246	0.0
small_sample	condition_2	metric_247	0.003215434083601286
small_sample	condition_2	metric_248	0.06643356643356643
small_sample	condition_2	metric_249	0.04285714285714286
small_sample	condition_2	metric_250	0.08
small_sample	condition_2	metric_251	0.11864406779661017
small_sample	condition_2	metric_252	0.0
small_sample	condition_2	metric_253	0.0
small_sample	condition_2	metric_254	0.275
small_sample	condition_2	metric_255	0.0
small_sample	condition_2	metric_256	0.15
small_sample	condition_2	metric_257	0.006896551724137931
small_sample	condition_2	metric_258	0.0
small_sample	condition_2	metric_259	0.0091324200913242
small_sample	condition_2	metric_260	0.0
small_sample	condition_2	metric_261	0.009287925696594427
small_sample	condition_2	metric_262	0.0
small_sample	condition_2	metric_263	0.0425531914893617
small_sample	condition_2	metric_264	0.0
small_sample	condition_2	metric_265	0.0
small_sample	condition_2	metric_266	0.009584664536741214
small_sample	condition_2	metric_267	0.01020408163265306
small_sample	condition_2	metric_268	0.029850746268656716
small_sample	condition_2	metric_269	0.007518796992481203
small_sample	condition_2	metric_270	0.011278195488721804
small_sample	condition_2	metric_271	0.018633540372670808
small_sample	condition_2	metric_272	0.0
small_sample	condition_2	metric_273	0.010309278350515464
small_sample	condition_2	metric_274	0.006493506493506494
small_sample	condition_2	metric_275	0.0
small_sample	condition_2	metric_276	0.022304832713754646
small_sample	condition_2	metric_277	0.0
small_sample	condition_2	metric_278	0.003076923076923077
small_sample	condition_2	metric_279	0.3908355795148248
small_sample	condition_2	metric_280	0.004273504273504274
small_sample	condition_2	metric_281	0.00425531914893617
small_sample	condition_2	metric_282	0.32989690721649484
small_sample	condition_2	metric_283	0.01680672268907563
small_sample	condition_2	metric_284	0.011320754716981131
small_sample	condition_2	metric_285	0.0055248618784530384
small_sample	condition_2	metric_286	0.0037313432835820895
small_sample	condition_2	metric_287	0.0
small_sample	condition_2	metric_288	0.0
small_sample	condition_2	metric_289	0.01932367149758454
small_sample	condition_2	metric_290	0.12946428571428573
small_sample	condition_2	metric_291	0.0
small_sample	condition_2	metric_292	0.1592920353982301
small_sample	condition_2	metric_293	0.0036363636363636364
small_sample	condition_2	metric_294	0.0
small_sample	condition_2	metric_295	0.05263157894736842
small_sample	condition_2	metric_296	0.03278688524590164
small_sample	condition_2	metric_297	0.01937984496124031
small_sample	condition_2	metric_298	0.009433962264150943
small_sample	condition_2	metric_299	0.01984126984126984
small_sample	condition_2	metric_300	0.0
small_sample	condition_2	metric_301	0.25625
small_sample	condition_2	metric_302	0.018433179723502304
small_sample	condition_2	metric_303	0.5776892430278885
small_sample	condition_2	metric_304	0.057291666666666664
small_sample	condition_2	metric_305	0.028846153846153848
small_sample	condition_2	metric_306	0.19680851063829788
small_sample	condition_2	metric_307	0.07111111111111111
small_sample	condition_2	metric_308	0.10884353741496598
small_sample	condition_2	metric_309	0.449438202247191
small_sample	condition_2	metric_310	0.014285714285714285
small_sample	condition_2	metric_311	0.009950248756218905
small_sample	condition_2	metric_312	0.06511627906976744
small_sample	condition_2	metric_313	0.04142011834319527
small_sample	condition_2	metric_314	0.01015228426395939
small_sample	condition_2	metric_315	0.013452914798206279
small_sample	condition_2	metric_316	0.02512562814070352
small_sample	condition_2	metric_317	0.014423076923076924
small_sample	condition_2	metric_318	0.07211538461538461
small_sample	condition_2	metric_319	0.11790393013100436
small_sample	condition_2	metric_320	0.1291866028708134
small_sample	condition_2	metric_321	0.05142857142857143
small_sample	condition_2	metric_322	0.21256038647342995
small_sample	condition_2	metric_323	0.07692307692307693
small_sample	condition_2	metric_324	0.12121212121212122
small_sample	condition_2	metric_325	0.20710059171597633
small_sample	condition_2	metric_326	0.020942408376963352
small_sample	condition_2	metric_327	0.1583710407239819
small_sample	condition_2	metric_328	0.057692307692307696
small_sample	condition_2	metric_329	0.041666666666666664
small_sample	condition_2	metric_330	0.02577319587628866
small_sample	condition_2	metric_331	0.14285714285714285
small_sample	condition_2	metric_332	0.16019417475728157
small_sample	condition_2	metric_333	0.12244897959183673
small_sample	condition_2	metric_334	0.062146892655367235
small_sample	condition_2	metric_335	0.052083333333333336
small_sample	condition_2	metric_336	0.23076923076923078
small_sample	condition_2	metric_337	0.015463917525773196
small_sample	condition_2	metric_338	0.03864734299516908
small_sample	condition_2	metric_339	0.3047619047619048
small_sample	condition_2	metric_340	0.1630901287553648
small_sample	condition_2	metric_341	0.12087912087912088
small_sample	condition_2	metric_342	0.004761904761904762
small_sample	condition_2	metric_343	0.010101010101010102
small_sample	condition_2	metric_344	0.04522613065326633
small_sample	condition_2	metric_345	0.0047169811320754715
small_sample	condition_2	metric_346	0.0
small_sample	condition_2	metric_347	0.10267857142857142
small_sample	condition_2	metric_348	0.3574660633484163
small_sample	condition_2	metric_349	0.03349282296650718
small_sample	condition_2	metric_350	0.08571428571428572
small_sample	condition_2	metric_351	0.005555555555555556
small_sample	condition_2	metric_352	0.16101694915254236
small_sample	condition_2	metric_353	0.12755102040816327
small_sample	condition_2	metric_354	0.026595744680851064
small_sample	condition_2	metric_355	0.035897435897435895
small_sample	condition_2	metric_356	0.025380710659898477
small_sample	condition_2	metric_357	0.10526315789473684
small_sample	condition_2	metric_358	0.0392156862745098
small_sample	condition_2	metric_359	0.6425855513307985
small_sample	condition_2	metric_360	0.02247191011235955
small_sample	condition_2	metric_361	0.01
small_sample	condition_2	metric_362	0.05188679245283019
small_sample	condition_2	metric_363	0.647495361781076
small_sample	condition_2	metric_364	0.04225352112676056
small_sample	condition_2	metric_365	0.23952095808383234
small_sample	condition_2	metric_366	0.019417475728155338
small_sample	condition_2	metric_367	0.0048543689320388345
small_sample	condition_2	metric_368	0.11386138613861387
small_sample	condition_2	metric_369	0.05909090909090909
small_sample	condition_2	metric_370	0.2783882783882784
small_sample	condition_2	metric_371	0.019417475728155338
small_sample	condition_2	metric_372	0.11330049261083744
small_sample	condition_2	metric_373	0.005050505050505051
small_sample	condition_2	metric_374	0.0
small_sample	condition_2	metric_375	0.0
small_sample	condition_2	metric_376	0.10267857142857142
small_sample	condition_2	metric_377	0.519774011299435
small_sample	condition_2	metric_378	0.00975609756097561
small_sample	condition_2	metric_379	0.004830917874396135
small_sample	condition_2	metric_380	0.07602339181286549
small_sample	condition_2	metric_381	0.03349282296650718
small_sample	condition_2	metric_382	0.140625
small_sample	condition_2	metric_383	0.05188679245283019
small_sample	condition_2	metric_384	0.030456852791878174
small_sample	condition_2	metric_385	0.13636363636363635
small_sample	condition_2	metric_386	0.37073170731707317
small_sample	condition_2	metric_387	0.10734463276836158
small_sample	condition_2	metric_388	0.08648648648648649
small_sample	condition_2	metric_389	0.004830917874396135
small_sample	condition_2	metric_390	0.02857142857142857
small_sample	condition_2	metric_391	0.1377551020408163
small_sample	condition_2	metric_392	0.0
small_sample	condition_2	metric_393	0.3470319634703196
small_sample	condition_2	metric_394	0.12195121951219512
small_sample	condition_2	metric_395	0.23383084577114427
small_sample	condition_2	metric_396	0.03755868544600939
small_sample	condition_2	metric_397	0.37358490566037733
small_sample	condition_2	metric_398	0.34767025089605735
small_sample	condition_2	metric_399	0.029850746268656716
small_sample	condition_2	metric_400	0.03317535545023697
small_sample	condition_2	metric_401	0.01646090534979424
small_sample	condition_2	metric_402	0.03686635944700461
small_sample	condition_2	metric_403	0.06666666666666667
small_sample	condition_2	metric_404	0.026737967914438502
small_sample	condition_2	metric_405	0.09292035398230089
small_sample	condition_2	metric_406	0.009852216748768473
small_sample	condition_2	metric_407	0.376425855513308
small_sample	condition_2	metric_408	0.31095406360424027
small_sample	condition_2	metric_409	0.022026431718061675
small_sample	condition_2	metric_410	0.03864734299516908
small_sample	condition_2	metric_411	0.12562814070351758
small_sample	condition_2	metric_412	0.01098901098901099
small_sample	condition_2	metric_413	0.008771929824561403
small_sample	condition_2	metric_414	0.029850746268656716
small_sample	condition_2	metric_415	0.08018867924528301
small_sample	condition_2	metric_416	0.15819209039548024
small_sample	condition_2	metric_417	0.14957264957264957
small_sample	condition_2	metric_418	0.02066115702479339
small_sample	condition_2	metric_419	0.08962264150943396
small_sample	condition_2	metric_420	0.03278688524590164
small_sample	condition_2	metric_421	0.09777777777777778
small_sample	condition_2	metric_422	0.07327586206896551
small_sample	condition_2	metric_423	0.02358490566037736
small_sample	condition_2	metric_424	0.0546448087431694
small_sample	condition_2	metric_425	0.06986899563318777
small_sample	condition_2	metric_426	0.26506024096385544
small_sample	condition_2	metric_427	0.14906832298136646
small_sample	condition_2	metric_428	0.0611353711790393
small_sample	condition_2	metric_429	0.10196078431372549
small_sample	condition_2	metric_430	0.10404624277456648
small_sample	condition_2	metric_431	0.04591836734693878
small_sample	condition_2	metric_432	0.023809523809523808
small_sample	condition_2	metric_433	0.05116279069767442
small_sample	condition_2	metric_434	0.15196078431372548
small_sample	condition_2	metric_435	0.041237113402061855
small_sample	condition_2	metric_436	0.09691629955947137
small_sample	condition_2	metric_437	0.03305785123966942
small_sample	condition_2	metric_438	0.01990049751243781
small_sample	condition_2	metric_439	0.11731843575418995
small_sample	condition_2	metric_440	0.030973451327433628
small_sample	condition_2	metric_441	0.08808290155440414
small_sample	condition_2	metric_442	0.08878504672897196
small_sample	condition_2	metric_443	0.17647058823529413
small_sample	condition_2	metric_444	0.0196078431372549
small_sample	condition_2	metric_445	0.04371584699453552
small_sample	condition_2	metric_446	0.02336448598130841
small_sample	condition_2	metric_447	0.23770491803278687
small_sample	condition_2	metric_448	0.08558558558558559
small_sample	condition_2	metric_449	0.140625
small_sample	condition_2	metric_450	0.08205128205128205
small_sample	condition_2	metric_451	0.03153153153153153
small_sample	condition_2	metric_452	0.08
small_sample	condition_2	metric_453	0.045454545454545456
small_sample	condition_2	metric_454	0.03139013452914798
small_sample	condition_2	metric_455	0.07777777777777778
small_sample	condition_2	metric_456	0.014925373134328358
small_sample	condition_2	metric_457	0.14027149321266968
small_sample	condition_2	metric_458	0.13636363636363635
small_sample	condition_2	metric_459	0.06701030927835051
small_sample	condition_2	metric_460	0.2720306513409962
small_sample	condition_2	metric_461	0.045454545454545456
small_sample	condition_2	metric_462	0.0427807486631016
small_sample	condition_2	metric_463	0.19387755102040816
small_sample	condition_2	metric_464	0.017699115044247787
small_sample	condition_2	metric_465	0.07860262008733625
small_sample	condition_2	metric_466	0.05909090909090909
small_sample	condition_2	metric_467	0.2222222222222222
small_sample	condition_2	metric_468	0.13302752293577982
small_sample	condition_2	metric_469	0.0735930735930736
small_sample	condition_2	metric_470	0.366120218579235
small_sample	condition_2	metric_471	0.03626943005181347
small_sample	condition_2	metric_472	0.06521739130434782
small_sample	condition_2	metric_473	0.2426470588235294
small_sample	condition_2	metric_474	0.06315789473684211
small_sample	condition_2	metric_475	0.04046242774566474
small_sample	condition_2	metric_476	0.03608247422680412
small_sample	condition_2	metric_477	0.01951219512195122
small_sample	condition_2	metric_478	0.6633064516129032
small_sample	condition_2	metric_479	0.008032128514056224
small_sample	condition_2	metric_480	0.013215859030837005
