parameter_index	solver_family_id	progress_index	normalised_distance_like_value
829	0	1	0.6056132325212639
829	0	2	0.4848789862521229
829	1	0	0.4495374321190112
829	1	1	0.0579435043476703
829	1	2	0.05792407830963406
830	0	0	0.557845787189323
830	0	1	0.5434756889721674
830	0	2	0.43219296884352054
830	1	0	0.4773504513944665
830	1	1	0.05074014975039336
830	1	2	0.050613140279997165
831	0	0	0.624783207446739
831	0	1	0.6088029962939893
831	0	2	0.4293157029353796
831	1	0	0.4663593969297475
831	1	1	0.05391436039234873
831	1	2	0.05391415009055625
832	0	0	0.5605125048822412
832	0	1	0.5711458727294346
832	0	2	0.4760439134839594
832	1	0	0.4175091275340287
832	1	1	0.03227710730385533
832	1	2	0.03274345880676571
833	0	0	0.5092744660390373
833	0	1	0.5003654824040764
833	0	2	0.4219067727716538
833	1	0	0.41762720154673627
833	1	1	0.0820993483000471
833	1	2	0.08209917125926725
834	0	0	0.6211173960997856
834	0	1	0.6026079386815235
834	0	2	0.3861921581611253
834	1	0	0.4966731127200522
834	1	1	0.18645634847549758
834	1	2	0.1864563499901749
835	0	0	0.620092606654836
835	0	1	0.6181543275375501
835	0	2	0.44344134310917926
835	1	0	0.4753434082323796
835	1	1	0.07222773217802857
835	1	2	0.07181711863661527
836	0	0	0.5165718725753554
836	0	1	0.4962455238581388
836	0	2	0.4219064309369289
836	1	0	0.4003888404882387
836	1	1	0.03116875995010114
836	1	2	0.030715354238002313
837	0	0	0.6138128602475713
837	0	1	0.6076232094755409
837	0	2	0.46204550037782277
837	1	0	0.45277204665240056
837	1	1	0.019891644649335224
837	1	2	0.01982813409778926
838	0	0	0.5949201991848518
838	0	1	0.46848741926289594
838	0	2	0.48235693114636446
838	1	0	0.4412641414231208
838	1	1	0.02328867030040653
838	1	2	0.024233581979478627
839	0	0	0.9127958211771751
839	0	1	0.7659602637797626
839	0	2	0.4463237571867895
839	1	0	0.36952406548689204
839	1	1	0.09801669589016834
839	1	2	0.0982168006873454
840	0	0	0.5547656267017333
840	0	1	0.5917651263374414
840	0	2	0.45193884783830196
840	1	0	0.45641361373040773
840	1	1	0.05351011890898914
840	1	2	0.0534400488521284
841	0	0	0.6486624868791462
841	0	1	0.6210042342884154
841	0	2	0.3485588697864368
841	1	0	0.47790440523274164
841	1	1	0.059044373201856154
841	1	2	0.05960199260192868
842	0	0	0.5727891660879953
842	0	1	0.5156089905709128
842	0	2	0.45473361598838635
842	1	0	0.4553373176681736
842	1	1	0.027008967407905704
842	1	2	0.027010263778681307
843	0	0	0.5646209378400833
843	0	1	0.5732255963975332
843	0	2	0.3705486410738489
843	1	0	0.4463467639394763
843	1	1	0.02005491015495671
843	1	2	0.020054899000703064
844	0	0	0.5705278452436404
844	0	1	0.5676360008418584
844	0	2	0.4430010708236757
844	1	0	0.4149680563867827
844	1	1	0.024627267505721834
844	1	2	0.02485236227302466
845	0	0	0.5156228073377227
845	0	1	0.49997747038314994
845	0	2	0.3474833696214667
845	1	0	0.45793935141003594
845	1	1	0.03173621026580992
845	1	2	0.031299381595312356
846	0	0	0.5259174871947948
846	0	1	0.5088993837380698
846	0	2	0.425120327296425
846	1	0	0.4232502229031221
846	1	1	0.03657554975211025
846	1	2	0.03623932753850244
847	0	0	0.567339445448074
847	0	1	0.5497111656259009
847	0	2	0.4237193803234471
847	1	0	0.4849527794521402
847	1	1	0.07960945280377725
847	1	2	0.07960945314350462
848	0	0	0.6049259773320491
848	0	1	0.6126661869374038
848	0	2	0.3915015691511923
848	1	0	0.4935098889083634
848	1	1	0.09810278401243352
848	1	2	0.09810290273008108
849	0	0	0.6028598890910597
849	0	1	0.5842195880521253
849	0	2	0.45906408511481456
849	1	0	0.4662067900861982
849	1	1	0.05899019880775326
849	1	2	0.05898989639965396
850	0	0	0.5743742100594165
850	0	1	0.5717342173440525
850	0	2	0.480095747780105
850	1	0	0.46434891665581557
850	1	1	0.054570653879414774
850	1	2	0.05457039363588655
851	0	0	0.5959689726652218
851	0	1	0.5603827773872372
851	0	2	0.45389016486164346
851	1	0	0.4692720652766048
851	1	1	0.07155636078577406
851	1	2	0.07155535788640921
852	0	0	0.5532618255179753
852	0	1	0.5755438009228121
852	0	2	0.4080174940079154
852	1	0	0.3587025239512874
852	1	1	0.03142533579335152
852	1	2	0.031416198407108145
853	0	0	0.6155385831272462
853	0	1	0.6105951321536309
853	0	2	0.47938389246116087
853	1	0	0.4480704015099896
853	1	1	0.02761528881896086
853	1	2	0.027535167985672057
854	0	0	0.5409020952052136
854	0	1	0.5401880330979183
854	0	2	0.4612958956538884
854	1	0	0.4398971490384909
854	1	1	0.08858998743526555
854	1	2	0.08858998746874433
855	0	0	0.6251320761546602
855	0	1	0.6347942296219433
855	0	2	0.4505912126953966
855	1	0	0.4590079791752266
855	1	1	0.02860580181205223
855	1	2	0.02957147722166234
856	0	0	0.5558966225437161
856	0	1	0.5021333740882208
856	0	2	0.4282329460454929
856	1	0	0.43221683449182746
856	1	1	0.03445880875240638
856	1	2	0.034452133945749
857	0	0	0.5830749775499576
857	0	1	0.6143977832967749
857	0	2	0.5567171552058496
857	1	0	0.4598501558450814
857	1	1	0.03299018314536989
857	1	2	0.03370115460719737
858	0	0	0.6402642310448439
858	0	1	0.6285289019865496
858	0	2	0.39421356805573526
858	1	0	0.4550456202981399
858	1	1	0.03127049912991951
858	1	2	0.043401562792220835
859	0	0	0.48233432075735705
859	0	1	0.4629999122053009
859	0	2	0.44527953621325267
859	1	0	0.38362814395489786
859	1	1	0.033982125331653235
859	1	2	0.03403556484018852
860	0	0	0.5769545444447763
860	0	1	0.5920211333974175
860	0	2	0.5470213834911195
860	1	0	0.48921394588479705
860	1	1	0.09594471755430437
860	1	2	0.09606243155802567
861	0	0	0.6196879218754532
861	0	1	0.6077376724925917
861	0	2	0.49886530317429667
861	1	0	0.4005427877701107
861	1	1	0.0409823274886405
861	1	2	0.03724630919424059
862	0	0	0.6167279773968279
862	0	1	0.6175158573525
862	0	2	0.4775850484512666
862	1	0	0.39153161175602763
862	1	1	0.023457769885324192
862	1	2	0.022538730730880016
863	0	0	0.5959305319817255
863	0	1	0.5300328858646159
863	0	2	0.4642698882887572
863	1	0	0.47288671838464696
863	1	1	0.034589267565510395
863	1	2	0.034533148575165123
864	0	0	0.5454746404271769
864	0	1	0.5272591433435704
864	0	2	0.4036836249342909
864	1	0	0.43814393896536075
864	1	1	0.03346125930943382
864	1	2	0.03347371440221415
865	0	0	0.6356194540462156
865	0	1	0.6349113051938647
865	0	2	0.46072156398374925
865	1	0	0.49820036508339044
865	1	1	0.04456109050920247
865	1	2	0.04456979372680345
866	0	0	0.5101517893903694
866	0	1	0.4956667690930563
866	0	2	0.44844194762641926
866	1	0	0.4726709884855791
866	1	1	0.04465949591858878
866	1	2	0.04465950980988423
867	0	0	0.5553611517049006
867	0	1	0.5684445594199329
867	0	2	0.3597493151874723
867	1	0	0.4867795468747465
867	1	1	0.07712712990740202
867	1	2	0.07712717343237431
868	0	0	0.6150699922559674
868	0	1	0.5945170290720543
868	0	2	0.4414637125548756
868	1	0	0.4808952646504478
868	1	1	0.11955946867581373
868	1	2	0.11955947503181577
869	0	0	0.5986464983840051
869	0	1	0.5916774870879065
869	0	2	0.4685800462310182
869	1	0	0.45265203176178304
869	1	1	0.039493347724902095
869	1	2	0.03949318681517802
870	0	0	0.4930326910306134
870	0	1	0.5412686727212466
870	0	2	0.4294136495803566
870	1	0	0.46260272447787776
870	1	1	0.08853330929410105
870	1	2	0.08853881570191924
871	0	0	0.6003289549225106
871	0	1	0.6062154744147755
871	0	2	0.489496226207236
871	1	0	0.40412571061202435
871	1	1	0.030001276282363695
871	1	2	0.030001201595714788
872	0	0	0.641745872142171
872	0	1	0.564914899329725
872	0	2	0.4445473955568865
872	1	0	0.4643331845759614
872	1	1	0.0794901685143606
872	1	2	0.07949323575125476
873	0	0	0.5674573833097725
873	0	1	0.5700004974298294
873	0	2	0.4245397828470815
873	1	0	0.41290086863956654
873	1	1	0.06341277454374368
873	1	2	0.06337744409887708
874	0	0	0.599159461356971
874	0	1	0.5537171579683585
874	0	2	0.4067082994408863
874	1	0	0.4162168095752548
874	1	1	0.06884458665935825
874	1	2	0.06884458857067477
875	0	0	0.7017887622406255
875	0	1	0.6557084708761272
875	0	2	0.4609950513612182
875	1	0	0.3446606917939185
875	1	1	0.06606638662573908
875	1	2	0.11910694816937925
876	0	0	0.5994251744159361
876	0	1	0.6040885499613121
876	0	2	0.4380887204157807
876	1	0	0.45734049349807515
876	1	1	0.05185674638897979
876	1	2	0.05184509029548996
877	0	0	0.5722985457181848
877	0	1	0.5580254434576952
877	0	2	0.3840857397777554
877	1	0	0.4087706124509801
877	1	1	0.11405151922914533
877	1	2	0.11374607995742723
878	0	0	0.5748084502289397
878	0	1	0.5101161742466261
878	0	2	0.4091493050901884
878	1	0	0.42566863781244
878	1	1	0.07379574898332353
878	1	2	0.07383957507878212
879	0	0	0.6145525541669589
879	0	1	0.5475602844821725
879	0	2	0.43055267837477684
879	1	0	0.4349652788555971
879	1	1	0.017954968784166234
879	1	2	0.03091461144211899
880	0	0	0.6280078781977141
880	0	1	0.6280075957158306
880	0	2	0.477676794019835
880	1	0	0.424607143719194
880	1	1	0.02299098356603395
880	1	2	0.01989135511612941
881	0	0	0.606749378209672
881	0	1	0.5762948171002086
881	0	2	0.4693335945205787
881	1	0	0.38195645754570706
881	1	1	0.029604941669117327
881	1	2	0.029617403596419914
882	0	0	0.5622092285855705
882	0	1	0.5644330676003478
882	0	2	0.3753292684388724
882	1	0	0.4781189348585816
882	1	1	0.04712436280111447
882	1	2	0.047087700355375295
883	0	0	0.5812725383061152
883	0	1	0.578656015258426
883	0	2	0.4563907346188608
883	1	0	0.4742457679140893
883	1	1	0.02978637379626925
883	1	2	0.029785893266141603
884	0	0	0.6032105803889101
884	0	1	0.5519919573167354
884	0	2	0.44064455988526136
884	1	0	0.46704566009080967
884	1	1	0.1046423063493124
884	1	2	0.10464230676098164
885	0	0	0.5976293559867185
885	0	1	0.6026660527597858
885	0	2	0.4532920570314592
885	1	0	0.47234037049216154
885	1	1	0.04316278372797702
885	1	2	0.042439580770785634
886	0	0	0.6778608347892348
886	0	1	0.668037545650434
886	0	2	0.4870819316901285
886	1	0	0.4394453982170998
886	1	1	0.03197394541159969
886	1	2	0.03197598849252041
887	0	0	0.4946285394325384
887	0	1	0.49462838452826285
887	0	2	0.4004196661163021
887	1	0	0.49062004091405054
887	1	1	0.08497501962307105
887	1	2	0.08497503261930497
888	0	0	0.47978928206283167
888	0	1	0.4727395584314536
888	0	2	0.33658427400158386
888	1	0	0.4584301926683353
888	1	1	0.0312941067148548
888	1	2	0.031294100582101414
889	0	0	0.6679582216692513
889	0	1	0.6439818262864887
889	0	2	0.4703638753587145
889	1	0	0.44950437238080343
889	1	1	0.01957813134224648
889	1	2	0.030845356651883288
890	0	0	0.4908167709350729
890	0	1	0.49361752935982833
890	0	2	0.45438983288273954
890	1	0	0.4748776626334544
890	1	1	0.05026890704106905
890	1	2	0.05015927926853621
891	0	0	0.4921116063415468
891	0	1	0.4901636290863606
891	0	2	0.4525321542186865
891	1	0	0.4091917834773104
891	1	1	0.04274429638743195
891	1	2	0.042744817734630014
892	0	0	0.5919334085586707
892	0	1	0.4906392748977931
892	0	2	0.4834553328083418
892	1	0	0.4285029680766211
892	1	1	0.1375046239857567
892	1	2	0.13750718054277755
893	0	0	0.46994330985296784
893	0	1	0.4699433098529662
893	0	2	0.43614673823245115
893	1	0	0.4699433098531862
893	1	1	0.03958716065585356
893	1	2	0.0395871192831488
894	0	0	0.4901523354566679
894	0	1	0.49015233495030264
894	0	2	0.4901523354010031
894	1	0	0.47362232796654663
894	1	1	0.04605755621894189
894	1	2	0.04606302490470908
895	0	0	0.5239850664577486
895	0	1	0.4911194573101588
895	0	2	0.40545050276730127
895	1	0	0.4278001255594764
895	1	1	0.020834026631444694
895	1	2	0.020408210293936038
896	0	0	0.5160424808469999
896	0	1	0.49592367697616196
896	0	2	0.4545241051190305
896	1	0	0.39163319778502775
896	1	1	0.03934072325514873
896	1	2	0.0393426953413166
897	0	0	0.47428471950967366
897	0	1	0.4550093036740639
897	0	2	0.44084867281974477
897	1	0	0.440909978650901
897	1	1	0.0406430650868856
897	1	2	0.04065762719202798
898	0	0	0.4939540496842667
898	0	1	0.4929827055686159
898	0	2	0.47986688685040824
898	1	0	0.4450113479010422
898	1	1	0.18663435981378526
898	1	2	0.1866343591414024
899	0	0	0.6000971632956544
899	0	1	0.5774519076733218
899	0	2	0.4633331448939093
899	1	0	0.46675674182461824
899	1	1	0.05533833918714891
899	1	2	0.055392759364720684
900	0	0	0.48238998428281327
900	0	1	0.48251682629148207
900	0	2	0.4182668087949316
900	1	0	0.4482260019554954
900	1	1	0.024668137490995556
900	1	2	0.024668852870824612
901	0	0	0.5701299600461524
901	0	1	0.5060813772591297
901	0	2	0.3412739671985894
901	1	0	0.4247345818160042
901	1	1	0.03907532400782157
901	1	2	0.03907427611115241
902	0	0	0.4807799355809228
902	0	1	0.47436997917541546
902	0	2	0.4327545619681815
902	1	0	0.4473284019692561
902	1	1	0.05327161140377715
902	1	2	0.05327153870730239
903	0	0	0.4904619864742603
903	0	1	0.49066490468059576
903	0	2	0.3963253822139239
903	1	0	0.39540259104722764
903	1	1	0.04941461240024078
903	1	2	0.04941461219668512
904	0	0	0.4907467703698316
904	0	1	0.4907403972715736
904	0	2	0.4387359438423135
904	1	0	0.4736439587833325
904	1	1	0.12440936608942461
904	1	2	0.12440936579616044
905	0	0	0.5387039384060237
905	0	1	0.485985470401919
905	0	2	0.46594609098749323
905	1	0	0.47004894293016586
905	1	1	0.061676034050036896
905	1	2	0.06167625312146917
906	0	0	0.5091224471824631
906	0	1	0.5091225326625177
906	0	2	0.4830478594946131
906	1	0	0.46552955207643953
906	1	1	0.025828300675081628
906	1	2	0.025828302571249184
907	0	0	0.5318649898905474
907	0	1	0.4860134573437696
907	0	2	0.4003808167297661
907	1	0	0.4874236883787301
907	1	1	0.03378658260701345
907	1	2	0.03217386074289309
908	0	0	0.4890012967757701
908	0	1	0.4870104367198219
908	0	2	0.4864906052674126
908	1	0	0.3725299378598963
908	1	1	0.015895700083244188
908	1	2	0.016039712939104653
909	0	0	0.5083276543315185
909	0	1	0.5083413078186775
909	0	2	0.4445257680271773
909	1	0	0.4676653659197592
909	1	1	0.023643448187792043
909	1	2	0.02405929158972213
910	0	0	0.6455105492761319
910	0	1	0.6420829114284334
910	0	2	0.48156890951944864
910	1	0	0.48665311941272366
910	1	1	0.05384594240671532
910	1	2	0.05384594157545952
911	0	0	0.48508135160879645
911	0	1	0.4807469799720406
911	0	2	0.3960191622748246
911	1	0	0.38420071909527104
911	1	1	0.024255218486211177
911	1	2	0.024255210564321783
912	0	0	0.49613284383801975
912	0	1	0.49613246637984204
912	0	2	0.4797445954126725
912	1	0	0.4948891961128896
912	1	1	0.06800968462975049
912	1	2	0.06800968451861597
913	0	0	0.4787574918917622
913	0	1	0.4829358627793042
913	0	2	0.4873802068162757
913	1	0	0.44425904506230984
913	1	1	0.021340626434347476
913	1	2	0.021427157495690505
914	0	0	0.5682498950102501
914	0	1	0.5565154496614896
914	0	2	0.490881318748685
914	1	0	0.41239824433822636
914	1	1	0.028802605998458408
914	1	2	0.028802494124287828
915	0	0	0.5173391602488651
915	0	1	0.5034573555809074
915	0	2	0.38416945647149203
915	1	0	0.403050865186388
915	1	1	0.041396005562155835
915	1	2	0.04139605204200128
916	0	0	0.47924240756788195
916	0	1	0.47915218973674656
916	0	2	0.38061635700649765
916	1	0	0.46304446318913167
916	1	1	0.08628238724355994
916	1	2	0.08627775778994454
917	0	0	0.667900454347734
917	0	1	0.640328622620856
917	0	2	0.4126626823431938
917	1	0	0.44616531479734894
917	1	1	0.026287061223528557
917	1	2	0.026207206542244288
918	0	0	0.49954339164142647
918	0	1	0.48738978992331006
918	0	2	0.4599050493178033
918	1	0	0.46297925712496024
918	1	1	0.05537137329696995
918	1	2	0.05537139938187263
919	0	0	0.5095658155848521
919	0	1	0.5097911052047749
919	0	2	0.37905775645424256
919	1	0	0.3623526326686316
919	1	1	0.036902649542324875
919	1	2	0.036902391705901386
920	0	0	0.5012404149848306
920	0	1	0.4985269748395177
920	0	2	0.4890618646417416
920	1	0	0.45875871255937123
920	1	1	0.1773644372619464
920	1	2	0.1773643598357481
921	0	0	0.5225731527113696
921	0	1	0.49570307207736164
921	0	2	0.4476967296976042
921	1	0	0.46642216993797564
921	1	1	0.01896491731003104
921	1	2	0.018964952890589526
922	0	0	0.495310217282778
922	0	1	0.4953102088945688
922	0	2	0.46390335523961
922	1	0	0.48951687686619677
922	1	1	0.035554456806544635
922	1	2	0.035554446654734964
923	0	0	0.50720297299299
923	0	1	0.5057911982667531
923	0	2	0.4177393888433235
923	1	0	0.465156111798126
923	1	1	0.04275309908252878
923	1	2	0.04275310096822732
924	0	0	0.4872113425998532
924	0	1	0.4810317783885166
924	0	2	0.39160810268843
924	1	0	0.4254405523823398
924	1	1	0.024434054540468875
924	1	2	0.024435524745444664
925	0	0	0.5771997641434272
925	0	1	0.49620035591436007
925	0	2	0.46129506545875676
925	1	0	0.48164687857472116
925	1	1	0.05110029357107948
925	1	2	0.05103710844378813
926	0	0	0.48855816411996167
926	0	1	0.48052740501536234
926	0	2	0.4515293361978406
926	1	0	0.43226905988860564
926	1	1	0.048034878811872864
926	1	2	0.04803896011641602
927	0	0	0.5975282339621175
927	0	1	0.5871792644673888
927	0	2	0.46117441165559736
927	1	0	0.33603214954473903
927	1	1	0.028846479318098542
927	1	2	0.02863369632388417
928	0	0	0.4600925734594393
928	0	1	0.45118741596375134
928	0	2	0.43224829300971723
928	1	0	0.44683258976682044
928	1	1	0.1545114435198291
928	1	2	0.15430959403682099
929	0	0	0.5411838333105621
929	0	1	0.48956647843507156
929	0	2	0.4603724235747946
929	1	0	0.4481531050255575
929	1	1	0.045087269828541054
929	1	2	0.045098320490451246
930	0	0	0.4975435005370601
930	0	1	0.49754327431485534
930	0	2	0.43861530477709587
930	1	0	0.4165804075816814
930	1	1	0.03403305415699476
930	1	2	0.03412949974767454
931	0	0	0.5529844131036965
931	0	1	0.5326178559149004
931	0	2	0.45771387270305375
931	1	0	0.4405243116733039
931	1	1	0.0738807557342699
931	1	2	0.0739893884333056
932	0	0	0.5193746701374847
932	0	1	0.526191881917256
932	0	2	0.40240850908360315
932	1	0	0.43758717010777404
932	1	1	0.047841331675875315
932	1	2	0.04789932566667325
933	0	0	0.5258256968884203
933	0	1	0.48670393383336885
933	0	2	0.42100397398398937
933	1	0	0.45062910261042727
933	1	1	0.026234812980422753
933	1	2	0.026253615006759226
934	0	0	0.5843314481217171
934	0	1	0.5722424111078133
934	0	2	0.48180467963481544
934	1	0	0.4246585574104555
934	1	1	0.016856757636567618
934	1	2	0.016880992015286117
935	0	0	0.6462693723135362
935	0	1	0.6363950551335705
935	0	2	0.45219621378047
935	1	0	0.373993107571936
935	1	1	0.04698991363073564
935	1	2	0.04718270456696355
936	0	0	0.513742187052432
936	0	1	0.48249538546686394
936	0	2	0.42045015208854275
936	1	0	0.4620406034529296
936	1	1	0.03707295321075671
936	1	2	0.036585454394010786
937	0	0	0.5048798529432099
937	0	1	0.504844633640575
937	0	2	0.45560724457349955
937	1	0	0.4665055145507313
937	1	1	0.04797655055905678
937	1	2	0.047976556921730695
938	0	0	0.4664675373872945
938	0	1	0.46646820192752547
938	0	2	0.40475339438335933
938	1	0	0.42373197267030366
938	1	1	0.023228906045376724
938	1	2	0.023229199418097507
939	0	0	0.6762386374485203
939	0	1	0.6169702712789127
939	0	2	0.3982811657934925
939	1	0	0.4460015807789
939	1	1	0.03986404098967976
939	1	2	0.0398686184006703
940	0	0	0.47345030599930105
940	0	1	0.4722020099013333
940	0	2	0.44085899218998625
940	1	0	0.4571846861715349
940	1	1	0.047351724405475346
940	1	2	0.04735314162952582
941	0	0	0.5760830334413247
941	0	1	0.550887011535134
941	0	2	0.43617668644322116
941	1	0	0.45296833824825355
941	1	1	0.05093487619638373
941	1	2	0.05093487622796963
942	0	0	0.5143884372604561
942	0	1	0.5050488551162631
942	0	2	0.39397042608412547
942	1	0	0.47864749186340205
942	1	1	0.0921815326123842
942	1	2	0.0921815323787976
943	0	0	0.5248214964978678
943	0	1	0.4971728656905171
943	0	2	0.4762546139896555
943	1	0	0.4002791881808382
943	1	1	0.028823619850161575
943	1	2	0.02881325033533058
944	0	0	0.4980452441396942
944	0	1	0.512774531198857
944	0	2	0.4383875414338333
944	1	0	0.46485758310074776
944	1	1	0.04276636435586764
944	1	2	0.04276636399399415
945	0	0	0.6801245681433961
945	0	1	0.5567596785141116
945	0	2	0.4538575408445278
945	1	0	0.4905943610359056
945	1	1	0.1564449829987202
945	1	2	0.15644391242578096
946	0	0	0.6010150428863259
946	0	1	0.5738074639390397
946	0	2	0.4302906073340365
946	1	0	0.4600289214146387
946	1	1	0.023969862694541072
946	1	2	0.023447669529580287
947	0	0	0.7055226175744953
947	0	1	0.6970204375553524
947	0	2	0.39973976353035
947	1	0	0.44499332594062346
947	1	1	0.03855134395031519
947	1	2	0.0385514610358301
948	0	0	0.5560401190992584
948	0	1	0.547071656644547
948	0	2	0.44268557152696264
948	1	0	0.38838023747403594
948	1	1	0.0344167081413919
948	1	2	0.034486982496576474
949	0	0	0.6137116458201451
949	0	1	0.5957103532585257
949	0	2	0.5005649706988078
949	1	0	0.43858621362544137
949	1	1	0.043014000005775085
949	1	2	0.04332245127974489
950	0	0	0.6981140458557997
950	0	1	0.6826595974650347
950	0	2	0.4382656604289463
950	1	0	0.446130988106833
950	1	1	0.12215609651111066
950	1	2	0.12338231307613422
951	0	0	0.5952155400242258
951	0	1	0.639041788151997
951	0	2	0.45266046917799235
951	1	0	0.4918983415702342
951	1	1	0.034715516061633075
951	1	2	0.034707421150516504
952	0	0	0.5376197654743784
952	0	1	0.5206561603418632
952	0	2	0.46082232018581554
952	1	0	0.48184830109804117
952	1	1	0.051479029835910725
952	1	2	0.05147251392387375
953	0	0	0.7322844990627844
953	0	1	0.679761655789705
953	0	2	0.45531230229617603
953	1	0	0.43536622486494586
953	1	1	0.03404788874868661
953	1	2	0.03299154657228266
954	0	0	0.6202464557190349
954	0	1	0.6200148151196134
954	0	2	0.48563057994800873
954	1	0	0.46530344256321804
954	1	1	0.04670153934864843
954	1	2	0.046699309993225815
955	0	0	0.7161700325291469
955	0	1	0.7171860669218975
955	0	2	0.4081893816361718
955	1	0	0.4379353092247211
955	1	1	0.034678109147141256
955	1	2	0.034743851647322285
956	0	0	0.5301124959172695
956	0	1	0.5402283699857005
956	0	2	0.4658511761531452
956	1	0	0.4230842275892876
956	1	1	0.14678842973291892
956	1	2	0.14678842850533194
957	0	0	0.5865026191084619
957	0	1	0.5903254417967198
957	0	2	0.4886018447396552
957	1	0	0.47264860283862925
957	1	1	0.02243984624041437
957	1	2	0.022435983510154064
958	0	0	0.6332823090835398
958	0	1	0.6234176605923613
958	0	2	0.4036000666298106
958	1	0	0.49381118190661477
958	1	1	0.0758620215819387
958	1	2	0.07714981729740653
959	0	0	0.6801199114203413
959	0	1	0.6553059977587814
959	0	2	0.4796076128387242
959	1	0	0.4477536558887306
959	1	1	0.049420521313312316
959	1	2	0.05260591772589121
960	0	0	0.6511230792107423
960	0	1	0.6486049823627463
960	0	2	0.4296200027037843
960	1	0	0.45913544831055225
960	1	1	0.05626612661764721
960	1	2	0.056286439945225336
961	0	0	0.6402922720842812
961	0	1	0.5546818637668864
961	0	2	0.4066799394214634
961	1	0	0.4783571278028222
961	1	1	0.04639814730675239
961	1	2	0.04639813588176134
962	0	0	0.7093978049573142
962	0	1	0.7028417855349962
962	0	2	0.48651467313765273
962	1	0	0.4544705903324027
962	1	1	0.027417443170028782
962	1	2	0.027443609119586362
963	0	0	0.5463860354168606
963	0	1	0.5259533975282557
963	0	2	0.4226625650884621
963	1	0	0.40456429285453566
963	1	1	0.042580472128990174
963	1	2	0.04255996488482022
964	0	0	0.629439950328708
964	0	1	0.6235415492242384
964	0	2	0.4448325348581834
964	1	0	0.455200941758793
964	1	1	0.025051763349476064
964	1	2	0.024348216410112075
965	0	0	0.6560390867319533
965	0	1	0.6100472489620867
965	0	2	0.4905301181133103
965	1	0	0.31148296906209905
965	1	1	0.04870058114645927
965	1	2	0.04965346032187615
966	0	0	0.6764390757823572
966	0	1	0.6262547564650216
966	0	2	0.4849070344700669
966	1	0	0.44542134072540607
966	1	1	0.12142550565669386
966	1	2	0.12150704115007016
967	0	0	0.662248957825579
967	0	1	0.5840968806916166
967	0	2	0.45418842168341067
967	1	0	0.44896490432436004
967	1	1	0.03492528234714373
967	1	2	0.03589668972903719
968	0	0	0.7010158349131183
968	0	1	0.6906650321058392
968	0	2	0.4625706235989604
968	1	0	0.426462654856813
968	1	1	0.019843036724998958
968	1	2	0.018834904903717378
969	0	0	0.6130300643423792
969	0	1	0.5362108520299338
969	0	2	0.47298418167306133
969	1	0	0.4622585651010395
969	1	1	0.045386142026100626
969	1	2	0.045423524445373537
970	0	0	0.7104871037826561
970	0	1	0.6635644327640993
970	0	2	0.3878119277087268
970	1	0	0.4883554242101689
970	1	1	0.15547115088729926
970	1	2	0.15547063626618635
971	0	0	0.6879944393767898
971	0	1	0.5977398823193478
971	0	2	0.4018533297860899
971	1	0	0.39445412798579915
971	1	1	0.028674410821768886
971	1	2	0.028492820862123902
972	0	0	0.540421714391514
972	0	1	0.5182083345430442
972	0	2	0.4456345824752559
972	1	0	0.4690980078630753
972	1	1	0.12846347858138346
972	1	2	0.12852728820971143
973	0	0	0.6661541817973786
973	0	1	0.6388827749343491
973	0	2	0.45453660150578634
973	1	0	0.44413499299938874
973	1	1	0.10372947104714467
973	1	2	0.10438301071900578
974	0	0	0.7362943127807273
974	0	1	0.6688796213363559
974	0	2	0.4798062473276479
974	1	0	0.42321846760237775
974	1	1	0.03077822107384888
974	1	2	0.030098263479514498
975	0	0	0.7781380819047674
975	0	1	0.7032322524961792
975	0	2	0.4572225797758506
975	1	0	0.368021155901571
975	1	1	0.02598404982594052
975	1	2	0.02733031082188507
976	0	0	0.7980193169860197
976	0	1	0.6878360082693298
976	0	2	0.42821768719741216
976	1	0	0.45461304813340186
976	1	1	0.04915229748828884
976	1	2	0.04916386314947348
977	0	0	0.8810933253956484
977	0	1	0.7788763097874378
977	0	2	0.4786381778454878
977	1	0	0.415798175254365
977	1	1	0.08669910856779595
977	1	2	0.08665970926691718
978	0	0	0.7245570632482866
978	0	1	0.6626023665279922
978	0	2	0.40605997026209806
978	1	0	0.4552497677197211
978	1	1	0.05064736736481458
978	1	2	0.05086097082685921
979	0	0	0.6506373467004727
979	0	1	0.6486642634478819
979	0	2	0.4936737635713666
979	1	0	0.48625402186584776
979	1	1	0.03747069981389557
979	1	2	0.04469391439690537
980	0	0	0.6160885931926673
980	0	1	0.6004773828273144
980	0	2	0.41320254027372205
980	1	0	0.4688485764831924
980	1	1	0.030753161109479968
980	1	2	0.030780840158437225
981	0	0	0.663885875839207
981	0	1	0.6372090283783225
981	0	2	0.3484409073385549
981	1	0	0.42929339175375203
981	1	1	0.043691823039494426
981	1	2	0.043464442585604696
982	0	0	0.6494279496774967
982	0	1	0.6238150005015137
982	0	2	0.5008404055113198
982	1	0	0.4646048447183193
982	1	1	0.027492384907845543
982	1	2	0.02731621093558284
983	0	0	0.6442169179085201
983	0	1	0.5794248799254976
983	0	2	0.4256401963560502
983	1	0	0.4832977903757638
983	1	1	0.05888064542557951
983	1	2	0.05888064163752889
984	0	0	0.7037590759088854
984	0	1	0.6947667664075269
984	0	2	0.3994232284763911
984	1	0	0.47059276215570367
984	1	1	0.05539332235594219
