observation_index	measurement_like_value	simulation_like_value
3389	0.69	0.8843805675261157
3390	0.85	0.735366690712347
3391	1.248	1.0164724367813094
3392	0.75	0.7044588055277052
3393	0.65	0.8400482772834259
3394	0.8	1.0282636785149437
3395	0.63	0.7316249397087062
3396	0.75	0.9661458088867487
3397	0.85	0.735604279319708
3398	0.9470000000000001	0.7812342709475054
3399	0.63	0.8019628894363728
3400	0.72	0.7123779703770798
3401	1.249	1.0362772684987243
3402	0.69	0.8838040331512621
3403	0.9359999999999999	1.0839749091739677
3404	0.76	0.7065669013979112
3405	0.63	0.7191317306582563
3406	0.63	0.7200501445745027
3407	0.63	0.7274771922864678
3408	0.73	0.7073966406688503
3409	0.88	1.0685231859792403
3410	0.63	0.7259182885750809
3411	0.63	0.722054269053493
3412	0.63	0.7226563214714815
3413	0.64	0.7550558235902803
3414	0.66	0.8505152214669243
3415	0.65	0.7173384873304586
3416	0.63	0.7977242779563919
3417	0.64	0.7491715664821955
3418	0.73	0.7088492360845461
3419	0.63	0.7972672544083467
3420	0.76	0.7077444529116531
3421	0.67	0.7212042838151196
3422	0.83	1.048454506659546
3423	0.75	0.7069324495999646
3424	0.78	0.711263217690077
3425	0.69	0.7254253304090014
3426	0.71	0.7264995356634505
3427	0.73	0.7098249079166024
3428	0.64	0.7599051893137106
3429	0.79	0.7142325417950318
3430	0.79	1.0166934171392212
3431	0.77	0.7100596269437002
3432	0.9209999999999999	0.769897365032144
3433	0.68	0.724235071444166
3434	1.113	0.8609939511088722
3435	0.68	0.8711000811269676
3436	1.19	0.9168063533298394
3437	0.84	1.0530862101041616
3438	1.0657	0.8369245350235246
3439	0.74	0.7095789342954357
3440	0.64	0.720502844021224
3441	0.85	0.7377887137693125
3442	0.9	0.7605901041143566
3443	0.71	0.909827063973584
3444	0.86	0.7423597391577708
3445	0.75	0.7092104580883603
3446	0.71	0.7292365052098424
3447	0.63	0.7877187580074005
3448	0.77	0.7114624885121517
3449	0.8	0.7186137204162898
3450	1.18	0.9083792612402852
3451	1.227	1.0625248826187224
3452	0.89	0.7562909649419259
3453	1.2309999999999999	0.9736258445977212
3454	0.63	0.7856890528491106
3455	0.83	1.0478865814797398
3456	0.64	0.8195210976787513
3457	0.63	0.7837983533387232
3458	0.65	0.7209011921270481
3459	0.79	0.7160362320521879
3460	1.0104	1.098764025334318
3461	1.212	0.9406903356041731
3462	0.81	0.722353742630524
3463	0.64	0.7375837994616308
3464	0.8	0.7191869841656136
3465	1.242	1.0476841194481612
3466	0.65	0.7215472928261975
3467	1.2429999999999999	1.0057639158386462
3468	0.71	0.9090947604066862
3469	1.1840000000000002	0.912003931539895
3470	1.172	1.0838795970843562
3471	0.65	0.8357338252964823
3472	0.64	0.7356367298069164
3473	0.75	0.7113680737728209
3474	1.176	0.9053766416304073
3475	0.68	0.7267037885493195
3476	0.85	0.7389668169199977
3477	0.64	0.7343075914110431
3478	0.8	0.7200336616717244
3479	0.64	0.7327035895997563
3480	1.2309999999999999	0.9747550477052259
3481	0.66	0.8477160765807044
3482	0.941	0.7803499183954214
3483	0.73	0.7252242273098819
3484	0.89	0.7572369204013735
3485	0.83	0.7311868498440338
3486	0.86	0.7439674553043987
3487	0.84	0.7356069150315431
3488	1.0	1.0969516820441814
3489	0.67	0.8583386686481767
3490	1.2429999999999999	1.0443653365216075
3491	0.73	0.7284814564915505
3492	0.77	0.7148777297886088
3493	0.64	0.7710963802592538
3494	0.88	0.7533410601663293
3495	0.88	0.7534529786994317
3496	0.78	1.0013214922053932
3497	0.68	0.8688803116475838
3498	0.66	0.7256519896215538
3499	0.71	0.9074790098924673
3500	0.66	0.8464968026481936
3501	0.67	0.7270718681532988
3502	1.0823	0.8455480809533681
3503	0.74	0.7211117293965803
3504	1.0688	0.8392125097912011
3505	0.8	0.722339151602345
3506	0.79	1.0141284041890917
3507	0.67	0.8575546214540566
3508	0.75	0.7168704826276482
3509	0.65	0.8323391083988753
3510	0.85	0.7409767006742156
3511	0.85	0.7410502197005284
3512	0.65	0.7282546168799586
3513	1.145	0.8827625229111081
3514	0.75	0.718103628444337
3515	0.64	0.808716029093026
3516	0.66	0.7274858832908676
3517	0.64	0.8086757546201484
3518	0.67	0.8570537724848956
3519	0.86	1.0602399913568046
3520	0.67	0.8569991756660542
3521	0.73	0.7328456101634361
3522	0.65	0.745667744760914
3523	1.14	0.8794348088406452
3524	0.69	0.7324904860166417
3525	0.81	1.0335182732377726
3526	0.74	0.9499127332450638
3527	0.78	0.7195000177356639
3528	1.0895	0.8494974506876808
3529	0.83	1.0465179628280992
3530	0.65	0.8305713705021169
3531	0.84	1.0515957718204632
3532	0.78	0.7198768775330737
3533	0.72	0.7362473156977416
3534	0.925	0.7747198792717754
3535	0.65	0.7401615486709237
3536	0.65	0.7343871901418094
3537	1.0728	1.0984807715289295
3538	0.65	0.7378711976063371
3539	0.65	0.7371645085461478
3540	0.64	0.7778878591861387
3541	0.65	0.7674536315220536
3542	0.64	0.7779924848712583
3543	0.75	0.7216962363769533
3544	0.72	0.736633974107936
3545	1.0548	0.8333931371944381
3546	0.64	0.7785224176005471
3547	1.212	0.9436077811518355
3548	0.75	0.722700810307451
3549	0.71	0.9054725216192676
3550	0.7	0.8910546280105167
3551	1.245	1.0284271140405454
3552	0.75	0.7239981005664087
3553	0.64	0.7808296040234446
3554	0.8	0.7257756538220531
3555	0.69	0.7344797018717837
3556	1.227	0.9701059939388184
3557	0.67	0.7317140605553365
3558	0.68	0.7330472363400636
3559	0.64	0.7824853003109881
3560	0.64	0.7980743734460904
3561	0.68	0.7331569826673763
3562	0.83	0.7357960015855143
3563	1.205	0.935212383390158
3564	0.86	1.0596126146008507
3565	1.0061	0.812107108909123
3566	1.242	1.011640704628778
3567	0.65	0.771653618688215
3568	0.76	0.7231283066117123
3569	1.0961	0.8534864921606807
3570	1.0091	0.8135893937448788
3571	0.87	0.7521610137960656
3572	0.74	0.7350152519401079
3573	0.82	0.733586190300409
3574	0.71	0.7391548939828072
3575	0.76	0.9728177355573742
3576	0.85	0.7446162195395489
3577	0.74	0.9479618135495791
3578	1.145	0.8839260705594189
3579	1.2409999999999999	1.0419137061170483
3580	0.65	0.7740466204286279
3581	0.82	0.7341921076498868
3582	1.013	0.81569696282019
3583	0.65	0.8235146886194823
3584	0.75	0.7313724587487122
3585	0.66	0.8409100475764602
3586	0.74	0.7372894023793469
3587	0.66	0.760667961514713
3588	0.66	0.7625967379741945
3589	0.66	0.7627691270496881
3590	0.66	0.7522216454859023
3591	0.66	0.7404538368782315
3592	0.67	0.8531981352610714
3593	0.65	0.7760503338827913
3594	0.71	0.9028585395472268
3595	0.89	0.7618683915070561
3596	0.83	0.738404525394528
3597	0.8	1.022254031727377
3598	0.81	1.0314956518911438
3599	0.75	0.9598882292954741
3600	0.84	1.0503037715624455
3601	0.72	0.9183517618459968
3602	0.76	0.7286201727334045
3603	0.79	0.7280648339385491
3604	0.76	0.7287106122843909
3605	1.179	1.080534360107604
3606	0.76	0.9719180988864556
3607	0.82	1.0387143903538183
3608	0.66	0.8392173804025456
3609	0.78	0.7279562397464293
3610	0.74	0.7399943684190958
3611	0.941	0.7841480127086748
3612	0.71	0.7416221066743167
3613	0.75	0.7359296212467646
3614	1.214	0.9494550818409648
3615	0.73	0.9328377730203463
3616	1.237	1.0007951151335028
3617	1.079	1.0965739392517713
3618	0.81	0.7342254650498762
3619	0.76	0.7320270264304394
3620	0.67	0.7397050526509952
3621	0.65	0.7803739732444682
3622	1.226	0.9721330856172168
3623	0.84	0.7437266889816371
3624	0.65	0.8158089533960536
3625	1.216	1.0655144648432924
3626	0.65	0.8157745662236466
3627	1.0364	0.826737549525137
3628	1.15	0.8884244897286916
3629	0.73	0.7432822862794775
3630	0.78	0.7298925193090134
3631	0.7	0.7414854640463712
3632	0.71	0.7427531045696985
3633	0.69	0.7403864755874434
3634	0.86	1.0583807731333557
3635	0.67	0.7414910349265289
3636	0.9059999999999999	1.0734598873714096
3637	0.67	0.7416439519795678
3638	0.73	0.7439072663800723
3639	0.65	0.8134395601393379
3640	0.69	0.8743163325942552
3641	0.905	1.0731532696103607
3642	0.65	0.8128920858503429
3643	0.81	0.7357207010379405
3644	1.207	0.9406062963749398
3645	1.151	0.8894284956168399
3646	0.79	0.7321134926098078
3647	0.914	0.7737549152979938
3648	0.81	1.030096416316241
3649	0.87	1.0618922360052996
3650	1.23	0.9829552525812085
3651	0.74	0.9452583695647425
3652	0.76	0.7362801915918525
3653	0.983	0.8035884470049621
3654	0.73	0.7451497032670995
3655	0.9179999999999999	0.7757428970266361
3656	0.85	0.7488716144939038
3657	0.85	0.7489062588015452
3658	0.95	1.0849464590086686
3659	0.68	0.7423070206283856
3660	1.2409999999999999	1.026975993789388
3661	0.77	0.9822510969180274
3662	0.67	0.7488806521800866
3663	1.225	1.0581315199840517
3664	1.206	1.07008744878797
3665	0.84	0.7459416140940567
3666	0.7	0.7437612195438149
3667	0.82	0.7399347767883423
3668	0.8	0.7354593328425039
3669	0.72	0.9150574891481715
3670	0.67	0.7508317873803776
3671	0.67	0.7509078217175318
3672	1.217	0.9566065179476645
3673	1.122	0.8700738671923712
3674	0.7	0.7440313230162628
3675	0.77	0.7351276509329494
3676	0.65	0.8042282450409164
3677	0.909	1.073913926256845
3678	0.65	0.7892611748085564
3679	0.82	0.740368351743055
3680	1.237	1.0058203117746891
3681	0.81	0.7379656031371664
3682	0.73	0.7462962413509577
3683	0.81	1.0292302379502045
3684	1.14	1.0866040243628556
3685	1.0978	0.856208631135783
3686	1.189	0.9217770491123514
3687	0.65	0.7952690675730496
3688	0.956	1.0861343097206644
3689	1.0802	1.0956771381724237
3690	0.76	0.7399667714440767
3691	0.8	0.7369682938986533
3692	0.85	0.7504621483390735
3693	0.79	0.7358454078420446
3694	1.2329999999999999	0.9942624730507944
3695	1.239	1.0163990193622947
3696	1.229	0.9831798419710898
3697	1.2009999999999998	0.9347600980229036
3698	0.78	0.7360381288580597
3699	1.24	1.026944820181601
3700	0.81	0.7394862502748198
3701	0.66	0.8302158760641941
3702	0.69	0.8717481093325994
3703	1.227	1.055351648372295
3704	0.66	0.7799467966460034
3705	0.78	0.9939365234707713
3706	0.67	0.7703967218305815
3707	0.66	0.7804043294579897
3708	0.89	0.7659581737081188
3709	0.67	0.8465119983444765
3710	0.9570000000000001	0.7933128418113398
3711	1.238	1.0134412383747877
3712	1.0772	0.8462807713926024
3713	0.935	0.784426828963927
3714	0.7	0.8835080240249559
3715	0.84	1.0481346133595353
3716	0.84	0.7486207099670723
3717	0.912	0.7752722399294798
3718	0.985	0.8056888369397448
3719	0.77	0.9805311360719775
3720	0.71	0.7479938355154259
3721	0.69	0.7472299156733213
3722	0.87	0.7591555704675073
3723	0.73	0.7492103486303884
3724	1.239	1.0277258727584564
3725	0.67	0.8447418474299246
3726	0.68	0.7511822844184187
3727	0.73	0.9280265652585656
3728	1.2309999999999999	0.9915139746269329
3729	1.0802	0.8480103636521555
3730	1.119	0.8692307521003413
3731	0.84	1.0477460932179787
3732	0.68	0.7528621524340525
3733	1.228	1.052936770132631
3734	1.0011	0.8130882862595279
3735	0.67	0.7764960353599157
3736	0.66	0.8228388026719896
3737	0.79	0.7402661569979101
3738	0.73	0.9274326587786051
3739	1.206	1.0685643408606122
3740	0.68	0.7559369884988532
3741	0.9670000000000001	0.7985486663031434
3742	0.912	0.776299523421166
3743	0.68	0.7569888712114622
3744	1.237	1.0365008542525065
3745	0.84	0.7506731631473545
3746	0.77	0.9793337559494301
3747	1.0181	0.8208323915296136
3748	0.67	0.7785183581886695
3749	0.71	0.7503401979489054
3750	0.73	0.7512950884049638
3751	0.71	0.750455165244186
3752	0.78	0.7419872272630109
3753	0.78	0.7420449784623289
3754	0.68	0.7637545800910457
3755	0.78	0.7423281997531117
3756	1.0011	0.8136040523287725
3757	0.68	0.7652193417288673
3758	0.88	0.7647067052659242
3759	0.82	1.0347973306853548
3760	0.89	0.768528755131192
3761	0.82	1.0347928557113428
3762	0.67	0.8406357993852976
3763	0.76	0.9665592779761806
3764	0.79	0.7426699427182561
3765	0.71	0.8944095485241812
3766	0.66	0.7902759162565406
3767	0.78	0.7433833512015708
3768	0.7	0.7514294613613479
3769	0.68	0.7692122599470745
3770	0.66	0.8151944229969091
3771	0.73	0.9258483631932405
3772	0.82	1.034518523808419
3773	0.83	0.7493563948816157
3774	0.66	0.8145872238187046
3775	1.128	0.8757866712303171
3776	0.66	0.8138510776383476
3777	0.85	1.0516479049197005
3778	0.9279999999999999	0.7837601774135453
3779	0.82	0.7473750002210358
3780	0.927	0.7833936838938469
3781	1.224	0.9768328109898892
3782	1.179	0.9149754699624255
3783	0.76	0.7487696081127528
3784	1.169	0.9063517280178879
3785	0.68	0.7722525574028725
3786	0.66	0.7937277708532452
3787	0.84	0.7527082843797522
3788	0.66	0.7947320310111194
3789	0.66	0.7953081422571151
3790	0.74	0.9398518529298358
3791	0.66	0.8079802451705472
3792	0.88	0.7660907600629604
3793	0.89	1.066507167393677
3794	0.76	0.7498676811948779
3795	0.66	0.7969681751197992
3796	0.66	0.797042206884942
3797	0.87	0.7626880578393754
3798	0.69	0.7570244010057448
3799	0.73	0.924476828101118
3800	0.84	1.046242949580272
3801	0.7	0.7541895920522059
3802	0.78	0.7461522398022649
3803	0.8	1.0149217164793858
3804	1.227	1.0509837426713784
3805	0.67	0.8358491712366487
3806	0.78	0.7463969105132268
3807	0.9904	0.8099425484251277
3808	0.82	0.7490960629737454
3809	0.68	0.776721046923704
3810	0.69	0.7589660745847301
3811	0.68	0.8522548026607609
3812	0.67	0.7853906852132579
3813	0.79	0.746196715601105
3814	1.2229999999999999	0.9767408054612348
3815	1.119	0.870753345630828
3816	0.69	0.865269165097051
3817	0.8	0.7468166788691739
3818	0.69	0.7610528206408766
3819	0.71	0.7550060337998244
3820	0.929	0.7854461501774359
3821	1.22	0.9703045176781142
3822	0.89	0.7708531822907685
3823	0.76	0.751968900762639
3824	0.67	0.7869633345333619
3825	1.0238	0.8246128829733665
3826	1.1159999999999999	0.8690989572879426
3827	0.7	0.8776782231294359
3828	1.0293	0.8269989724232796
3829	0.93	0.7860476135289978
3830	1.235	1.0211969237643526
3831	0.71	0.7559368182914585
3832	0.67	0.8317485669521215
3833	1.194	0.9315252057014594
3834	0.74	0.7560539894969408
3835	0.69	0.7674005578850056
3836	0.73	0.7565846345987114
3837	0.67	0.7891281237125393
3838	1.0332	1.0971122825998127
3839	0.74	0.7563600567300147
3840	1.234	1.0339376946613703
3841	0.75	0.9512318744195627
3842	1.182	0.9194757438041068
3843	1.234	1.0335595998101321
3844	0.68	0.8491968604078867
3845	0.982	0.8072695722280405
3846	1.22	1.056513554351071
3847	0.71	0.757142238853195
3848	0.78	0.9883430523981882
3849	1.193	0.9307898624611461
3850	0.985	0.8085599124518454
3851	0.85	0.75878669243041
3852	1.0184	1.0959548519058993
3853	0.67	0.8286208326146547
3854	0.77	0.9757886230410545
3855	0.84	0.7562775496801254
3856	1.2329999999999999	1.0365006277711846
3857	0.69	0.7718047996458738
3858	1.089	0.8545324305296008
3859	0.78	0.7501161578806391
3860	0.7	0.7599543810775491
3861	0.69	0.7723012926898469
3862	1.226	1.0497713237404271
3863	0.68	0.7833564987907324
3864	0.77	0.7522332135036203
3865	0.67	0.8269651833763347
3866	0.82	1.0320631086274905
3867	0.9840000000000001	0.8084165896045631
3868	0.77	0.7525200388077384
3869	1.234	1.0264538031741586
3870	0.94	0.7910781471224562
3871	1.137	0.8836850688156297
3872	0.89	0.7726347668696888
3873	0.89	0.7726546898212094
3874	0.9109999999999999	0.7802877065027524
3875	1.0812	0.8508619118658831
3876	0.67	0.8248354052229396
3877	1.198	0.9373309262249034
3878	0.71	0.7590147726039491
3879	0.74	0.936383438538502
3880	0.85	1.0497522529103627
3881	1.2309999999999999	1.0402511103491272
3882	0.7	0.8749378862838159
3883	0.69	0.7763439167491447
3884	0.69	0.8613579118670524
3885	1.229	1.0442585546328238
3886	1.0439	0.8341568080847601
3887	0.72	0.758912300564637
3888	0.78	0.7519443540605681
3889	0.69	0.777310784638069
3890	1.189	0.9275642922483478
3891	0.79	0.7511069881770925
3892	1.2329999999999999	1.01984062236003
3893	0.82	0.7536151049891304
3894	0.71	0.7602634512428251
3895	0.925	0.7860215868573246
3896	0.8	0.7515520067445218
3897	0.8	0.7515974234116496
3898	1.199	0.939416235704283
3899	0.7	0.873891775252635
3900	0.82	0.7542140535547381
3901	0.86	1.053825155381662
3902	0.68	0.8440228568519255
3903	0.7	0.7662288452307259
3904	0.68	0.7875631033280754
3905	0.74	0.935134590204512
3906	0.85	0.7612349915854022
3907	1.226	0.992239494839424
3908	0.84	0.7589038153841228
3909	0.69	0.85916364723215
3910	1.228	0.9994225101446945
3911	0.7	0.7686872235925858
3912	1.143	0.8888952813339606
3913	0.9	1.0680517174833315
3914	0.71	0.8868124381638951
3915	0.83	0.7570146908138211
3916	0.85	0.7619123032722364
3917	0.67	0.8115887782825381
3918	0.9	1.0679737624231467
3919	0.72	0.9018005366694279
3920	0.8	1.0106327212056285
3921	0.87	0.7678410461086463
3922	0.8	0.7532869421590369
3923	0.67	0.8041481049949841
3924	0.68	0.8411216305287519
3925	0.74	0.9341517619197333
3926	0.69	0.8581665742527707
3927	0.83	0.7575060265773786
3928	0.7	0.7716963882242039
3929	1.102	0.862757054574281
3930	1.161	0.9032632465287282
3931	0.973	0.8055498534979402
3932	0.78	0.985314283589827
3933	1.229	1.0398285157071574
3934	0.945	0.7949780638784494
3935	0.71	0.7655775668507235
3936	0.972	0.805303775091771
3937	0.88	1.060889505076166
3938	0.69	0.7851143497926735
3939	1.135	0.8837750593764355
3940	0.8	0.7546738409346465
3941	0.78	0.7559292597182747
3942	0.76	0.9603525018562669
3943	1.0255	0.8275163050352881
3944	1.102	0.8631331564817216
3945	0.7	0.7766769493001722
3946	0.9	0.7793630309849703
3947	0.72	0.8996192039444985
3948	0.7	0.7780450095018263
3949	0.72	0.8995442250309583
3950	0.77	0.7586667391346078
3951	0.68	0.8352619125462679
3952	0.71	0.7680702260018248
3953	0.72	0.7649136794293437
3954	0.9490000000000001	0.797093548563359
3955	0.7	0.7786837550890524
3956	0.69	0.8547025489263416
3957	0.68	0.7945058894469502
3958	1.226	0.9981062791705945
3959	0.9440000000000001	0.795349078268838
3960	0.924	0.788162179791229
3961	0.71	0.7691125448331502
3962	0.7	0.7797962886953855
3963	1.23	1.03152186884158
3964	0.7	0.780182925301963
3965	0.972	1.0868333571632438
3966	0.69	0.7883710588673944
3967	0.988	0.8124206485534987
3968	1.005	1.093012144164811
3969	0.95	0.7977837991391872
3970	0.71	0.770385714519026
3971	0.82	1.0286336129930533
3972	0.72	0.7665013503306823
3973	0.85	1.0476242973030556
3974	0.73	0.765183925190637
3975	0.78	0.7584997330399358
3976	0.71	0.7716532087636381
3977	0.72	0.8979727529497638
3978	0.72	0.7672033630138521
3979	0.9309999999999999	0.791318455951411
3980	0.75	0.9455998825146106
3981	0.75	0.945594618687039
3982	1.162	0.9054383637610158
3983	0.76	0.7624820964640512
3984	1.217	0.9743464541694795
3985	0.72	0.7678752316655625
3986	0.9690000000000001	0.805468200835872
3987	0.978	0.8089575980054473
3988	0.68	0.8284039222301514
3989	0.89	0.7773939522594955
3990	0.68	0.7992395856236831
3991	0.9	0.7808386732652475
3992	0.87	0.7711212464004442
3993	0.68	0.827249551331035
3994	0.68	0.8269461787425108
3995	0.82	1.0278598215098365
3996	0.84	0.7633352841090172
3997	1.0871	0.8561760998772667
3998	1.0772	0.8513269463570035
3999	0.85	1.0470490681606557
4000	0.76	0.957933942041295
4001	0.968	1.0854952841675822
4002	1.217	0.9757164263684028
4003	0.69	0.792568070407788
4004	0.68	0.8241915876401171
4005	0.69	0.8491357160277385
4006	1.215	0.9712844817421497
4007	0.71	0.7765906228756503
4008	0.68	0.8025691539890983
4009	0.73	0.9126891301731733
4010	0.73	0.9125547505804119
4011	0.977	0.809199901660889
4012	0.74	0.9292292891171314
4013	0.72	0.7707830095063132
4014	0.68	0.8039293705729064
4015	0.72	0.8956304290647866
4016	0.77	0.9698220894571798
4017	0.69	0.7939478912242762
4018	0.69	0.7939513768998561
4019	0.73	0.9121627746792557
4020	0.69	0.8472525874335238
4021	1.0262	0.829355864185463
4022	1.00021	0.8186319754819502
4023	0.72	0.7716920634859953
4024	0.86	1.051256703911024
4025	0.68	0.8062806723594191
4026	0.88	1.0593534406712024
4027	1.18	0.9229276147829051
4028	1.147	0.8946016320585659
4029	1.22	0.9858385752925548
4030	0.71	0.7803747951931511
4031	0.68	0.8154420358814616
4032	0.68	0.8096152908015878
4033	0.82	1.0266862952334868
4034	1.172	0.9154829576724802
4035	0.83	1.0343922998018567
4036	1.212	0.9666765867314332
4037	1.227	1.033374752026336
4038	0.83	0.7632168352490801
4039	0.83	1.0343116123010105
4040	0.73	0.9110699294616917
4041	1.225	1.0049603299595167
4042	1.0735	0.8503170828668523
4043	0.8	0.7605547491795986
4044	1.013	0.8243141546326079
4045	0.74	0.7688428715940633
4046	0.8	0.7608402771796794
4047	1.1440000000000001	0.8927320733892703
4048	0.87	0.7732546330719442
4049	1.224	1.0019344792945502
4050	0.71	0.8781234675266212
4051	1.224	1.0021262930885348
4052	1.169	0.9133137346550937
4053	0.75	0.7681661384581187
4054	0.9971	0.8180807751311917
4055	0.73	0.7714953410050852
4056	1.1059999999999999	0.8676190588443886
4057	0.7	0.8613775247081918
4058	1.187	0.9313444058491379
4059	0.78	0.7634636138671105
4060	0.74	0.7699711237409446
4061	0.8	1.004763796509515
4062	0.69	0.8407280559070308
4063	0.7	0.8607598964552405
4064	1.135	0.8866102997523319
4065	1.0979999999999999	0.8632867709031657
4066	0.87	0.7740227383714828
4067	0.968	0.8071538089439543
4068	0.75	0.9415574141508005
4069	0.89	0.7803861697730284
4070	0.79	0.7629711587038946
4071	0.81	1.0155886896628528
4072	1.11	0.8704443214344163
4073	0.84	1.0396859414402226
4074	0.69	0.8375023547469012
4075	0.74	0.9256088508668959
4076	0.77	0.7665085583587982
4077	1.145	0.8943734532037972
4078	0.7	0.8588082310283784
4079	1.0966	0.8628653040791102
4080	1.127	1.083431946877306
4081	0.938	0.7970177765554268
4082	0.7	0.8581958381701552
4083	0.9540000000000001	0.8026844523798153
4084	0.78	0.7652976548466783
4085	0.71	0.8748579808540015
4086	1.175	0.920083473925809
4087	1.131	0.8844185974911195
4088	1.1909999999999998	1.0679605519297026
4089	0.9309999999999999	0.7948608397894241
4090	0.69	0.8027038031565045
4091	0.82	1.0245189112227173
4092	0.75	0.7709069777462599
4093	1.195	0.9425131068802897
4094	1.0394	0.836459074572162
4095	0.71	0.7904186290740183
4096	0.73	0.9070122067483659
4097	0.69	0.8328178345284207
4098	0.86	0.7727709793203765
4099	0.75	0.7714174616090873
4100	0.77	0.7679512239849364
4101	0.7	0.8559140412177006
4102	0.72	0.7830263859103965
4103	0.69	0.831797412137983
4104	0.84	0.7683996347897808
4105	0.978	1.0865113432477371
4106	0.8	0.7643638583736385
4107	0.84	0.7684948270207282
4108	0.77	0.7683333820876459
4109	0.78	0.9784702656170742
4110	1.218	0.9879318779074181
4111	0.7	0.7975786423945809
4112	0.79	0.9905579677684184
4113	0.71	0.8728612490325695
4114	0.71	0.8727195112836414
4115	0.79	0.7655271538739505
4116	1.189	0.935890195497214
4117	0.83	0.7674339449133398
4118	0.74	0.7749095534264548
4119	0.7	0.7989010787614088
4120	0.79	0.7660365074594205
4121	1.195	0.9436963734560138
4122	0.912	0.7895828885560642
4123	0.71	0.8716567243447677
4124	0.79	0.7661348200895717
4125	1.0922	0.8614513651884323
4126	0.73	0.7790574020708603
4127	0.69	0.8253073684588049
4128	1.1059999999999999	0.8692022714231525
4129	0.987	0.815864885778498
4130	0.72	0.7869226103650544
4131	0.69	0.8239417517187503
4132	0.69	0.8239131534973205
4133	0.75	0.7735036658834551
4134	0.912	0.7898533679631561
4135	0.69	0.8111526716685089
4136	1.135	1.0815467253754205
4137	1.2229999999999999	1.03362438969174
4138	0.69	0.8124482103823591
4139	0.69	0.8210582899146097
4140	0.934	1.0750489929133658
4141	0.69	0.8195151673443943
4142	0.72	0.7885266666423509
4143	1.168	1.0749648392546245
4144	0.69	0.8179590384643122
4145	0.69	0.816837135991259
4146	0.72	0.8870070953744251
4147	1.214	0.9794391008636412
4148	1.21	0.9698484170208186
4149	0.76	0.9519382368486495
4150	0.7	0.8014578125977666
4151	0.75	0.7745690434204904
4152	1.209	0.9681986686816346
4153	0.74	0.777483654553483
4154	1.0494	0.8418356898273925
4155	0.7	0.8020874827985749
4156	0.7	0.802211800844131
4157	0.7	0.8024190548822656
4158	1.22	1.0018716458260886
4159	1.188	1.0677160083177044
4160	0.955	0.8051241267843714
4161	1.188	0.9363956150314685
4162	0.965	0.8086878125578638
4163	0.9279999999999999	1.0729771792327234
4164	1.212	0.97669494486809
4165	0.7	0.8447793029331553
4166	0.82	0.7686894540957493
4167	0.7	0.8046194534295653
4168	1.217	0.9923094396454694
4169	1.2109999999999999	0.9746360496462902
4170	1.1909999999999998	0.9407407033356396
4171	0.77	0.7725575236258175
4172	1.0485	0.8419878971065622
4173	0.82	1.0214487524097244
4174	1.179	1.0708195098680853
4175	0.76	0.9503253232940916
4176	1.179	0.927155146256825
4177	0.71	0.8657652219688485
4178	0.73	0.90118543776534
4179	0.9520000000000001	0.8048077167523724
4180	0.9939	1.0886580905216658
4181	0.8	0.7687055836421498
4182	0.83	1.0295935050634708
4183	0.8	0.7688310781603149
4184	0.72	0.7946935731544837
4185	1.0866	0.8598988018115167
4186	0.74	0.9185311903372858
4187	0.88	0.781793760187204
4188	1.0274	0.8333992076852729
4189	0.71	0.8003121603081162
4190	0.78	0.9751417597858059
4191	1.109	0.8724814135017063
4192	1.0577	0.8463257822239312
4193	1.1340000000000001	0.8891486974678073
4194	1.213	1.0490516439309414
4195	1.187	0.93677044613309
4196	0.71	0.8634103114780354
4197	0.77	0.774066983321023
4198	0.73	0.7891500179631518
4199	0.91	0.7915761326120545
4200	1.19	0.9406552065291665
4201	0.88	0.7823419703794943
4202	0.86	1.0472737557677758
4203	1.192	0.9432969110950717
4204	0.927	1.0720804873863679
4205	1.177	1.0709780038915206
4206	0.9329999999999999	1.073823705383988
4207	0.73	0.8992641780396833
4208	1.179	0.9281333377647328
4209	1.0851	0.8595553184241119
4210	1.21	0.9749109376359442
4211	0.84	0.7730507820024975
4212	1.0908	0.862524619650854
4213	1.1159999999999999	0.8772126472337533
4214	0.81	1.0100556746871137
4215	0.929	1.0726060325785047
4216	1.126	0.8838634922681055
4217	0.7	0.8364590472424303
4218	0.78	0.7726456441960599
4219	1.0087	0.8263340747196647
4220	0.74	0.7837284488193658
4221	0.9329999999999999	1.0737195848657062
4222	0.72	0.79753300368235
4223	0.76	0.7770850923863463
4224	0.85	1.04183752859485
4225	0.85	1.04180325921946
4226	0.75	0.7800184980703875
4227	0.78	0.773041110662074
4228	0.71	0.8609542101133141
4229	1.18	1.0696136245658754
4230	1.0392	0.838921351993589
4231	0.9159999999999999	1.0684538072229626
4232	1.0939	0.8645195672666318
4233	0.81	1.0094472866705342
4234	0.7	0.8121156765930427
4235	0.77	0.9614109624740985
4236	1.131	0.8877846966086669
4237	0.7	0.8324629396394277
4238	0.7	0.8128238753288359
4239	0.74	0.785464293638647
4240	0.73	0.7927534603099627
4241	0.76	0.9479536311848877
4242	0.915	1.0679980728501843
4243	1.1	0.8680669581668248
4244	0.8	0.771249710839533
4245	0.83	0.7727425663875012
4246	0.82	1.0192029911529807
4247	1.149	0.9017612939150416
4248	0.76	0.9475451992541897
4249	0.87	0.7809248206650574
4250	0.74	0.7868885953939302
4251	0.75	0.7820856727066581
