observation_id	recording_batch_id	animal_age_days	slice_id	condition	anatomical_region_id	mean_amplitude_dff0	mean_time_to_peak_s	mean_peak_width_s	mean_peak_prominence_dff0	mean_peak_frequency_hz	mean_auc_au
cell_observation_0163	recording_batch_08	67	slice_03	neural_activity_blocked	region_2	1.2228715396812337	249.94932	9.97609342142934	0.2713176019671102	0.0033266002943376193	304.73228464595525
cell_observation_0164	recording_batch_08	67	slice_03	neural_activity_blocked	region_2	1.812988908683431	297.2671199999979	4.526121351127131	0.3021208895192262	0.0033266002943376193	304.79412723836884
cell_observation_0165	recording_batch_08	67	slice_03	neural_activity_blocked	region_2	1.8896928805990818	237.70236	9.62945326312493	0.944096986789461	0.0033266002943376193	307.58990151640273
cell_observation_0166	recording_batch_09	42	slice_03	neural_activity_blocked	region_2	1.468648676487356	254.59762000000165	5.9345090759588	0.5030326351529293	0.0033251701514505298	304.2992365782952
cell_observation_0167	recording_batch_09	42	slice_03	neural_activity_blocked	region_2	1.9260880212686278	195.6732800000011	6.9477455993332455	0.9816124478791741	0.0033251701514505298	307.033806127434
cell_observation_0168	recording_batch_09	42	slice_03	neural_activity_blocked	region_2	2.0194453748072676	186.77904000000103	8.399849317386213	1.0642414241774905	0.0033251701514505298	312.26233404618876
cell_observation_0169	recording_batch_09	42	slice_03	neural_activity_blocked	region_2	1.7505094253074898	197.15565333333402	7.464434334932771	0.9097347916711443	0.00997551045435159	284.183364032423
cell_observation_0170	recording_batch_09	42	slice_06	neural_activity_blocked	region_2	1.7908694698906542	239.58310000000188	6.697738364113046	0.8329504695452509	0.009971024203664093	313.81435613697084
cell_observation_0171	recording_batch_09	42	slice_06	neural_activity_blocked	region_2	1.773857871223597	221.3822133333349	7.452195360026749	0.7596779004611581	0.009971024203664093	323.3685982921563
cell_observation_0172	recording_batch_09	42	slice_06	neural_activity_blocked	region_2	1.3170855043998746	290.84274000000204	5.616711526603922	0.2043872029054823	0.003323674734554698	311.3133489348686
cell_observation_0173	recording_batch_09	42	slice_06	neural_activity_blocked	region_2	1.5036738106032497	40.95199499999996	6.573512125857586	0.5990572246900552	0.006647349469109396	279.92329139419513
cell_observation_0174	recording_batch_09	42	slice_06	neural_activity_blocked	region_2	2.316618566176648	234.5685700000015	7.233890966639052	1.0598748104235929	0.006647349469109396	316.46671556999297
cell_observation_0175	recording_batch_09	42	slice_06	neural_activity_blocked	region_2	1.2613782071630972	60.174359999999936	7.91922324807485	0.34292084739188344	0.003323674734554698	297.6064225998627
cell_observation_0176	recording_batch_09	42	slice_06	neural_activity_blocked	region_2	1.448976632792484	124.80607999999985	6.273510437806962	0.4882551960273068	0.003323674734554698	302.41415201337725
cell_observation_0177	recording_batch_09	42	slice_06	neural_activity_blocked	region_2	1.4726254918553294	61.845869999999934	6.859310717770498	0.5259753878012541	0.003323674734554698	291.6003653075501
cell_observation_0178	recording_batch_02	59	slice_03	neural_activity_blocked	region_4	2.229725545865018	192.30633333333526	7.529585118267846	1.2523265790921088	0.009968557839433179	344.4150296803158
cell_observation_0179	recording_batch_02	59	slice_03	neural_activity_blocked	region_4	2.0812387994716395	118.54499999999952	6.685701630575139	1.3046400095872932	0.003322852613144393	290.79096188193387
cell_observation_0180	recording_batch_02	59	slice_06	neural_activity_blocked	region_4	1.3447437246512366	209.76256000000103	5.996858423480944	0.7410429403132464	0.006646855492310035	256.43595927442885
cell_observation_0181	recording_batch_02	59	slice_06	neural_activity_blocked	region_4	1.2963897318917463	206.88472000000118	5.294359943208889	0.5263153723016595	0.0033234277461550174	308.3582003110139
cell_observation_0182	recording_batch_02	59	slice_06	neural_activity_blocked	region_4	1.267963157630656	102.96272000000044	2.3522513126165308	0.5368516239174349	0.0033234277461550174	278.627566254511
cell_observation_0183	recording_batch_03	40	slice_05	neural_activity_blocked	region_4	1.357613181725133	258.9784200000006	10.663285827212363	0.4405730878480647	0.006649153682420918	300.7947984599123
cell_observation_0184	recording_batch_04	41	slice_01	neural_activity_blocked	region_4	1.491785840290183	235.84511000000492	6.335499325657935	0.5060818077467872	0.003323298853996945	306.8235649367896
cell_observation_0185	recording_batch_04	41	slice_01	neural_activity_blocked	region_4	1.37069799895664	162.84093000000266	8.8080685389793	0.49050603600548925	0.016616494269984725	302.3824870969183
cell_observation_0186	recording_batch_04	41	slice_01	neural_activity_blocked	region_4	1.6552391533183002	234.52120000000488	5.354143701994872	0.7225762669508968	0.003323298853996945	307.2698455720715
cell_observation_0187	recording_batch_04	41	slice_04	neural_activity_blocked	region_4	1.210969544233463	35.28047999999995	8.26169052496791	0.27498864544744617	0.0033241091520436025	289.35914499327913
cell_observation_0188	recording_batch_04	41	slice_04	neural_activity_blocked	region_4	1.4497406928374281	164.8319200000008	5.570381437495286	0.6171750653738104	0.0033241091520436025	281.5522892001993
cell_observation_0189	recording_batch_04	41	slice_04	neural_activity_blocked	region_4	2.0323119610986353	67.52608000000028	4.908946276710267	1.1375049178445138	0.0033241091520436025	281.91169147683
cell_observation_0190	recording_batch_04	41	slice_04	neural_activity_blocked	region_4	1.498931055477506	123.86104000000114	5.592708786940825	0.6086967139209422	0.009972327456130808	287.0638488305907
cell_observation_0191	recording_batch_04	41	slice_04	neural_activity_blocked	region_4	1.7766253631470401	205.2337600000029	4.902988830216145	0.8369523841754556	0.0033241091520436025	308.56439073035165
cell_observation_0192	recording_batch_04	41	slice_07	neural_activity_blocked	region_4	1.2269611357919583	159.24746000000258	9.868312695443706	0.31013688827231434	0.00664659770799389	300.88094205513414
cell_observation_0193	recording_batch_04	41	slice_07	neural_activity_blocked	region_4	1.279816572610728	183.83436000000333	12.72927596482279	0.39092205120698487	0.003323298853996945	300.8996766857586
cell_observation_0194	recording_batch_04	41	slice_07	neural_activity_blocked	region_4	1.4752485106390634	205.82072250000377	7.136340956731793	0.6770054273323463	0.01329319541598778	300.90650781712077
cell_observation_0195	recording_batch_04	41	slice_07	neural_activity_blocked	region_4	1.311507700382463	247.85486500000385	8.287247887621149	0.49784890305502877	0.00664659770799389	300.9267605156647
cell_observation_0196	recording_batch_04	41	slice_07	neural_activity_blocked	region_4	1.2274670466660305	79.81286000000016	4.40097566728835	0.3870547306999136	0.003323298853996945	300.8978108072691
cell_observation_0197	recording_batch_04	41	slice_07	neural_activity_blocked	region_4	1.3418126723867372	163.47136333333643	8.423710850369817	0.5372348657896376	0.009969896561990835	300.8877280552925
cell_observation_0198	recording_batch_04	41	slice_07	neural_activity_blocked	region_4	1.3344062904003406	104.58889000000092	5.302203333300511	0.4600857430775369	0.003323298853996945	300.89704521711616
cell_observation_0199	recording_batch_04	41	slice_07	neural_activity_blocked	region_4	2.0228854297469523	114.99104000000123	6.6819029437913	1.1587411770612008	0.003323298853996945	300.90444445745266
cell_observation_0200	recording_batch_04	41	slice_07	neural_activity_blocked	region_4	1.200998569037968	110.6410500000011	12.841022486338346	0.293829606479579	0.003323298853996945	300.89957718304834
cell_observation_0201	recording_batch_04	41	slice_07	neural_activity_blocked	region_4	1.231055572125029	200.47780000000384	4.355121443544789	0.4166894525916276	0.003323298853996945	300.91612252267043
cell_observation_0202	recording_batch_04	41	slice_07	neural_activity_blocked	region_4	1.2444893200011053	99.29325000000075	5.820933404750797	0.45099054530573596	0.00664659770799389	300.9092235603989
cell_observation_0203	recording_batch_07	66	slice_01	neural_activity_blocked	region_4	1.1734967059529275	130.81744999999947	7.072146440642115	0.2073529601753199	0.0033266600532664966	300.6110571263201
cell_observation_0204	recording_batch_07	66	slice_04	neural_activity_blocked	region_4	1.501881312408497	247.12042666666798	13.189353671132588	0.7149241688048725	0.009970667625268811	300.8538904303384
cell_observation_0205	recording_batch_07	66	slice_04	neural_activity_blocked	region_4	1.2692117190973045	160.17408000000083	10.058989730234003	0.30333149261214276	0.0033235558750896034	300.88315970656515
cell_observation_0206	recording_batch_09	42	slice_04	neural_activity_blocked	region_4	1.2137642081370827	172.44804000000005	9.818695920914621	0.25469589588175534	0.0033275633385043708	300.5257563347899
cell_observation_0208	recording_batch_02	59	slice_02	receptor_stimulated	region_1	1.8821087665629053	162.79039999999912	12.92152873058543	0.7167430015534876	0.009974044212278332	404.18208263595795
cell_observation_0209	recording_batch_02	59	slice_02	receptor_stimulated	region_1	2.1859817829913983	183.20278999999886	4.09584313155193	1.095842743200618	0.04987022106139166	410.71519544653313
cell_observation_0210	recording_batch_02	59	slice_02	receptor_stimulated	region_1	1.9485912323385588	189.9927888888877	2.9960517521882255	1.0353568736571213	0.029922132636834995	368.99025300095894
cell_observation_0211	recording_batch_02	59	slice_02	receptor_stimulated	region_1	2.350754523582808	140.3749249999994	6.185299902758285	1.0295583822116186	0.01329872561637111	437.92202940749877
cell_observation_0212	recording_batch_02	59	slice_02	receptor_stimulated	region_1	2.120677782744101	116.47568333333304	4.028999588943191	1.0473706671458969	0.019948088424556663	371.574857208987
cell_observation_0213	recording_batch_02	59	slice_02	receptor_stimulated	region_1	2.2553070217848967	113.11071249999972	4.141998629121243	0.9037572280339377	0.01329872561637111	421.9262228173483
cell_observation_0214	recording_batch_02	59	slice_02	receptor_stimulated	region_1	2.2755987498175236	92.20549999999997	9.944239688757264	0.951904402391893	0.0033246814040927774	445.60695673782686
cell_observation_0215	recording_batch_02	59	slice_02	receptor_stimulated	region_1	1.8006201696020219	144.25845714285649	2.964807272554093	0.9670410565336163	0.02327276982864944	348.8398140996877
cell_observation_0216	recording_batch_02	59	slice_02	receptor_stimulated	region_1	2.3463903768984564	153.88779999999923	4.123134021380809	1.3094454386698762	0.016623407020463887	418.44891965981685
cell_observation_0217	recording_batch_02	59	slice_02	receptor_stimulated	region_1	2.440840072059013	93.47729999999996	11.91004016350297	1.422605163906386	0.0033246814040927774	389.10784806576885
cell_observation_0218	recording_batch_02	59	slice_02	receptor_stimulated	region_1	2.3547609601117205	127.49794999999955	3.9573867318351574	1.448552110520889	0.006649362808185555	402.268594567871
cell_observation_0219	recording_batch_02	59	slice_02	receptor_stimulated	region_1	2.4968842583850397	132.74412499999949	3.211010726071713	1.066577799278323	0.019948088424556663	468.48349276977325
cell_observation_0220	recording_batch_02	59	slice_02	receptor_stimulated	region_1	2.0298070615145707	195.17238461538335	3.6839024296815372	1.022225427941866	0.0432208582532061	392.47009333824064
cell_observation_0221	recording_batch_02	59	slice_05	receptor_stimulated	region_1	1.575825915662164	77.96724000000026	10.974391628406606	0.6461040550147971	0.0132989307726156	447.94682451635094
cell_observation_0222	recording_batch_02	59	slice_05	receptor_stimulated	region_1	2.6393994684456743	107.5483066666672	4.550894093647415	1.0852296850628884	0.0099741980794617	488.4222512388772
cell_observation_0223	recording_batch_02	59	slice_05	receptor_stimulated	region_1	2.2723617580268645	132.48092000000005	3.932072895708496	0.7683596154125475	0.0199483961589234	459.59363277853765
cell_observation_0224	recording_batch_02	59	slice_05	receptor_stimulated	region_1	1.6387194582132827	68.30057000000023	4.752942808180066	0.8756175259800818	0.0066494653863078	362.6974919344894
cell_observation_0225	recording_batch_02	59	slice_05	receptor_stimulated	region_1	2.627981418753735	181.1312099999986	13.787881420892639	1.859008573204369	0.0066494653863078	336.1727131996933
cell_observation_0226	recording_batch_02	59	slice_05	receptor_stimulated	region_1	1.6083368686521076	99.06135777777757	4.265959842503567	0.8183830775109986	0.0299225942383851	340.9262492764003
cell_observation_0227	recording_batch_02	59	slice_05	receptor_stimulated	region_1	2.310458491040657	155.32941272727223	3.89088313098603	1.084088666298762	0.0365720596246929	434.3641557230503
cell_observation_0228	recording_batch_02	59	slice_05	receptor_stimulated	region_1	2.1757999123955662	130.94149714285751	3.046680985896586	0.9069629424151804	0.023273128852077298	433.3438847873085
cell_observation_0229	recording_batch_02	59	slice_05	receptor_stimulated	region_1	1.9443881809445096	151.6413836363633	2.7387021451147913	0.8910653247295819	0.0365720596246929	389.55742466513766
cell_observation_0230	recording_batch_02	59	slice_05	receptor_stimulated	region_1	1.7209703183295153	140.61571333333333	3.254663690087014	0.7916209402589026	0.0299225942383851	364.1608865604681
cell_observation_0231	recording_batch_02	59	slice_05	receptor_stimulated	region_1	2.106253433300865	127.02955199999985	8.846941980579487	0.8634451822025083	0.0166236634657695	451.37449770370506
cell_observation_0232	recording_batch_02	59	slice_05	receptor_stimulated	region_1	2.654230693273793	107.75960000000055	2.933737952365879	1.1172927378501962	0.0099741980794617	506.1538619952976
cell_observation_0233	recording_batch_02	59	slice_05	receptor_stimulated	region_1	2.003385007358154	108.71042000000054	3.952562001460393	1.0161378721455443	0.0033247326931539	376.5301093544458
cell_observation_0234	recording_batch_02	59	slice_05	receptor_stimulated	region_1	2.786195026420365	145.89804666666643	2.7125736502543183	0.9019600829812268	0.0199483961589234	548.6398465076815
cell_observation_0235	recording_batch_02	59	slice_05	receptor_stimulated	region_1	1.5559612538228962	64.81423000000022	8.338661597427546	0.7838778548959975	0.0132989307726156	382.4400901699088
cell_observation_0236	recording_batch_02	59	slice_05	receptor_stimulated	region_1	1.743093992761945	199.59296499999795	4.3772497081743875	0.8270422224533815	0.0265978615452312	357.9075244877651
cell_observation_0237	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.294553350712975	142.33039199999934	15.407357078754426	0.25272049434911786	0.01662624715142527	335.59831528328255
cell_observation_0238	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.5110950409515265	143.72765599999929	6.74439565959004	0.36074672282920534	0.03325249430285054	384.20934401596094
cell_observation_0239	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.4431396591302144	160.2407759999986	7.567877046243305	0.23320360847512717	0.01662624715142527	380.61727230032864
cell_observation_0240	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.4539445932209236	162.01911199999861	7.517429629006716	0.29897648912332464	0.01662624715142527	365.4323225517501
cell_observation_0241	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.5750441376925486	111.14600000000009	10.317546442694322	0.23605046435604082	0.003325249430285054	389.34672328856436
cell_observation_0242	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.3010578128130152	147.98295999999908	25.425774584873665	0.23611404784693635	0.00997574829085516	340.171654697074
cell_observation_0243	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.2484851537918273	162.11437999999856	9.55046604620992	0.21623762249138967	0.006650498860570108	327.0488100817775
cell_observation_0244	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.498862234672382	161.44750399999845	14.024468051936115	0.2563659032357434	0.01662624715142527	374.7677876948192
cell_observation_0245	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.6910782955877943	129.88203999999953	19.303586926011832	0.5043661148976379	0.006650498860570108	390.1907163665528
cell_observation_0246	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.3799277196909057	152.16416666666566	14.757600304268744	0.2348964204869993	0.01995149658171032	342.2185206543862
cell_observation_0247	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.7005331440435791	141.6317599999995	49.62041941928807	0.40293010507501537	0.003325249430285054	393.25723240702735
cell_observation_0248	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.2614702967585407	98.12604000000007	19.869512192608298	0.3108665289165007	0.003325249430285054	319.57070654117
cell_observation_0249	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.2439905017301038	120.83158000000005	14.159634077423924	0.20601507588214718	0.006650498860570108	328.74592709382046
cell_observation_0250	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.6233585010140308	169.1536266666646	16.745139726686265	0.19905484808972362	0.00997574829085516	402.46083791022994
cell_observation_0251	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.4907409544084074	120.51401999999982	14.761378361574032	0.25786801895694333	0.006650498860570108	363.98596406416357
cell_observation_0252	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.3180477232855323	189.2657599999974	30.556660324582623	0.16304199628064797	0.003325249430285054	347.2615276518866
cell_observation_0253	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.4101584272827157	148.3005199999992	48.65986374003313	0.238925323992341	0.003325249430285054	354.47988322954427
cell_observation_0254	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.440922893931824	123.53083999999993	10.889058705985995	0.2882008799716177	0.006650498860570108	349.4952044353791
cell_observation_0255	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.4047445346604994	134.9629999999998	13.038996061597828	0.25181811403133847	0.003325249430285054	353.69604193638474
cell_observation_0256	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.39718337385222	110.51088000000009	84.06713417153925	0.3436895230440591	0.003325249430285054	345.6083610821417
cell_observation_0257	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.3818279190269775	102.57188000000008	50.879761999006604	0.3696313099339239	0.003325249430285054	333.70222829740203
cell_observation_0258	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.5449060444097167	171.8528866666646	15.189635011803908	0.22372459915067222	0.01995149658171032	382.68477846769815
cell_observation_0259	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.4698363978332285	106.38260000000008	48.5868102444843	0.337251378591114	0.003325249430285054	354.5982589134926
cell_observation_0260	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.3092070528711752	172.43507999999815	13.890850251370523	0.18011264257964588	0.006650498860570108	339.75300320516385
cell_observation_0261	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.283279622897477	104.47724000000008	63.544103034553686	0.23255611406990262	0.003325249430285054	333.0904482592247
cell_observation_0262	recording_batch_03	40	slice_01	receptor_stimulated	region_1	1.25831844584251	143.85467999999898	8.187029628754033	0.20201374209283474	0.006650498860570108	333.6205805335314
cell_observation_0263	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.730011600657368	104.12388000000047	95.75855854232061	0.7121944778144944	0.0033244424444598534	372.1326102889293
cell_observation_0264	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.8288923303796865	98.66059000000044	46.73831357036737	0.7051138073154943	0.0033244424444598534	366.25741819230404
cell_observation_0265	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.6518424040536865	92.55456000000041	59.16882402871772	0.5456823553153671	0.0033244424444598534	361.92816231174277
cell_observation_0266	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.4565627227802507	101.23155000000045	59.12975184328491	0.4353904345401933	0.0033244424444598534	336.9025087769028
cell_observation_0267	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.903549524961027	102.19566000000046	74.62191353881317	0.5567395099416148	0.0033244424444598534	415.0451044332367
cell_observation_0268	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.7796482537141598	107.33758000000049	101.1792367150785	0.6080223349578016	0.0033244424444598534	388.3370804332564
cell_observation_0269	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.6587733407835092	183.6629550000009	38.790283877120046	0.3420064765887496	0.006648884888919707	399.2084409309666
cell_observation_0270	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.7953470610117495	100.26744000000045	63.18004065579888	0.8090433324287016	0.0033244424444598534	351.57682628478676
cell_observation_0271	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.6404246909256839	129.1907400000006	90.75910831061361	0.5119931857130511	0.0033244424444598534	370.80376331171567
cell_observation_0272	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.4776509603192047	94.80415000000042	43.6978638529622	0.42804351972248567	0.0033244424444598534	335.1530819934118
cell_observation_0273	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.653158264573991	110.5512800000005	76.64043392757806	0.5586960903729632	0.0033244424444598534	367.1304917559469
cell_observation_0274	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.7442489743597926	99.94607000000045	19.760368855074802	0.7642394196707366	0.0033244424444598534	329.6472946566329
cell_observation_0275	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.4349184250720612	102.19566000000046	66.68893291903494	0.41774837957788624	0.0033244424444598534	335.9695529525527
cell_observation_0276	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.3094364741993292	94.48278000000042	29.082982263731452	0.3879291220821355	0.0033244424444598534	296.08908205350724
cell_observation_0277	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.693866099524932	101.55292000000046	70.55269655221828	0.6159880606072528	0.0033244424444598534	368.07117394735303
cell_observation_0278	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.6278882899201288	100.58881000000045	59.416288035031826	0.6663053846046298	0.0033244424444598534	338.4053705001561
cell_observation_0279	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.375093522184684	167.4337700000008	37.50028484509101	0.35844028106606807	0.006648884888919707	340.44108673911376
cell_observation_0280	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.5474832044866038	103.80251000000047	64.22775549988467	0.6302725696866411	0.0033244424444598534	332.2160139455963
cell_observation_0281	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.4911611507662659	109.9085400000005	73.30315878467717	0.4200897599981219	0.0033244424444598534	347.6925731473999
cell_observation_0282	recording_batch_03	40	slice_04	receptor_stimulated	region_1	1.4706716946273402	94.16141000000042	115.0852671502939	0.4702819522790398	0.0033244424444598534	343.7587995936942
cell_observation_0283	recording_batch_04	41	slice_02	receptor_stimulated	region_1	1.6859161453649638	108.37416000000007	4.576419513879412	0.4643692832365988	0.023268822848867634	411.8507075336088
cell_observation_0284	recording_batch_04	41	slice_02	receptor_stimulated	region_1	1.5946346954915718	150.39001090909102	4.26742985033076	0.32333506674827045	0.036565293048220565	377.67458514613384
cell_observation_0285	recording_batch_04	41	slice_02	receptor_stimulated	region_1	1.4817476781886332	129.8486000000001	3.8268083351516564	0.2563036643954703	0.016620587749191167	357.95785617339266
cell_observation_0286	recording_batch_04	41	slice_02	receptor_stimulated	region_1	1.4577631901360215	130.54365333333342	3.6479287593002545	0.32234920544883916	0.019944705299029402	350.4394857742732
cell_observation_0287	recording_batch_04	41	slice_02	receptor_stimulated	region_1	1.5573935989933068	175.55625499999974	6.364533590181054	0.3341523168855365	0.026592940398705866	371.9779515444841
cell_observation_0288	recording_batch_04	41	slice_02	receptor_stimulated	region_1	1.7981499986547855	163.1353359999999	3.309594300642786	0.3916289409259005	0.03324117549838233	407.50558358013444
cell_observation_0289	recording_batch_04	41	slice_02	receptor_stimulated	region_1	1.2806177187439485	116.07390666666676	5.462021162868534	0.258251633543136	0.009972352649514701	327.42397235474095
cell_observation_0290	recording_batch_04	41	slice_02	receptor_stimulated	region_1	1.3569023686344601	124.92004000000009	22.36179681460839	0.20303568528315352	0.0066482350996764665	353.43100715112354
cell_observation_0291	recording_batch_04	41	slice_02	receptor_stimulated	region_1	1.402594012021853	166.10195000000013	7.716709200492094	0.19012403732231858	0.013296470199352933	361.4079779816832
cell_observation_0292	recording_batch_04	41	slice_02	receptor_stimulated	region_1	1.3014967476617592	102.55196000000008	49.07430408821325	0.28931332600693604	0.0033241175498382332	329.4976728970472
cell_observation_0293	recording_batch_04	41	slice_02	receptor_stimulated	region_1	1.3071989643427746	125.10960000000009	5.691959126384354	0.28490478771648803	0.013296470199352933	338.1817141419955
cell_observation_0294	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.7252836065012556	110.3234400000017	61.084309404047886	0.5310049573624736	0.003322991850395689	383.0020005084565
cell_observation_0295	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.7967849727682668	180.9128100000004	14.909188532165464	0.31501598960105137	0.009968975551187068	427.70621133425436
cell_observation_0296	recording_batch_04	41	slice_05	receptor_stimulated	region_1	2.1020472953293288	112.9681800000018	26.52895524257272	0.5894284624953947	0.003322991850395689	445.08015186252004
cell_observation_0297	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.526502255961082	113.1570900000018	48.615937793096535	0.4758176409772421	0.003322991850395689	353.01026347786666
cell_observation_0298	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.4735439754628128	82.74258000000071	10.266759160449304	0.45650394778232206	0.009968975551187068	370.90657995003335
cell_observation_0299	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.2218881118952134	117.87984000000198	64.31064404090928	0.28902245215454836	0.003322991850395689	313.64514137003675
cell_observation_0300	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.5135842963832942	188.53217999999995	14.430097365459353	0.2942674498941924	0.006645983700791378	371.9978238930256
cell_observation_0301	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.5052561163781923	102.76704000000142	5.739543462177418	0.22862347323690613	0.009968975551187068	378.3078190863649
cell_observation_0302	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.253010339100141	119.39112000000203	3.0215441337091278	0.2681758785299505	0.003322991850395689	322.10796938206204
cell_observation_0303	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.373330279769598	147.34980000000138	5.735332801347918	0.28458071939415636	0.019937951102374136	339.80217189981954
cell_observation_0304	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.414701589878005	123.96274200000195	4.357402622858805	0.287620840267283	0.016614959251978447	344.07959705583335
cell_observation_0305	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.4204344910740225	180.88132500000003	24.381262756026118	0.3946415755485232	0.006645983700791378	345.53064535394896
cell_observation_0306	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.558563282788796	95.63568750000134	13.43557531797397	0.3476765196880818	0.013291967401582757	393.10325282727644
cell_observation_0307	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.2779905458761671	102.95595000000142	26.647297003179915	0.2848060943242571	0.003322991850395689	322.0690950357831
cell_observation_0308	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.368726962789499	109.18998000000165	33.451590400180706	0.2653519020974511	0.003322991850395689	343.69969505982573
cell_observation_0309	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.2624730510176099	136.58193000000202	11.236322757764725	0.21795474368320433	0.003322991850395689	328.2337719594336
cell_observation_0310	recording_batch_04	41	slice_05	receptor_stimulated	region_1	1.3382927500868673	107.8676100000016	40.84531601115742	0.2993150908049853	0.003322991850395689	331.8767637121616
cell_observation_0311	recording_batch_06	65	slice_01	receptor_stimulated	region_1	1.538547576724293	172.16389499999963	25.932833205151454	0.29245461178272547	0.0066477504926398924	345.3735601431148
cell_observation_0312	recording_batch_06	65	slice_01	receptor_stimulated	region_1	1.7119627146740366	163.1855399999994	28.697738976385324	0.3929841654449837	0.0066477504926398924	353.93518452723237
cell_observation_0313	recording_batch_06	65	slice_01	receptor_stimulated	region_1	1.5279005814835689	162.9755199999994	5.5439752377335765	0.2997749969564942	0.009971625738959839	349.59499790937997
cell_observation_0314	recording_batch_06	65	slice_01	receptor_stimulated	region_1	1.5911228314283243	174.68413499999969	19.576288423642083	0.2971977874510924	0.0066477504926398924	353.62024923751176
cell_observation_0315	recording_batch_06	65	slice_01	receptor_stimulated	region_1	1.3013902506775719	199.09896000000023	66.13391429136624	0.2229431496851213	0.0033238752463199462	329.68026606607583
cell_observation_0316	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.64141095568656	273.34171666667	17.034422696021732	0.2843413124818018	0.009968404146218012	343.90230557120617
cell_observation_0317	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.5058348013537475	240.5627100000024	17.687516699221618	0.2970036673254248	0.0033228013820726706	317.43512805841567
cell_observation_0318	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.8003709363636025	237.92279000000232	15.377793957241465	0.43184203709039726	0.0033228013820726706	339.69573177325003
cell_observation_0319	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.6955331133153146	243.20263000000247	36.90740673125424	0.39562079337030176	0.0033228013820726706	330.54939766099767
cell_observation_0320	recording_batch_06	65	slice_04	receptor_stimulated	region_1	1.518547388678929	187.2693250000009	22.043905631556854	0.4881992424431337	0.006645602764145341	322.9914572373027
