input_axis_1_index	input_axis_2_index	signal_bin_index	output_channel_index	replicate_id	response_value
1	4	5	1	1	26887.747623032552
1	4	5	1	2	11243.037197857246
1	4	5	1	3	21785.83877380581
1	4	5	2	1	24652.701028317053
1	4	5	2	2	12548.002293450532
1	4	5	2	3	20347.736463718673
1	4	5	3	1	16167.037136535177
1	4	5	3	2	8815.209418145449
1	4	5	3	3	25892.720652507684
1	4	5	4	1	34151.248406286875
1	4	5	4	2	13901.021066165924
1	4	5	4	3	22361.304596259288
1	4	5	5	1	54557.85591889931
1	4	5	5	2	30981.33366027244
1	4	5	5	3	37305.27223281013
1	4	5	6	1	122121.4166889412
1	4	5	6	2	102806.72695684295
1	4	5	6	3	84336.9414387348
1	4	6	0	1	13225.307235882223
1	4	6	0	2	7294.4946576156935
1	4	6	0	3	10550.479539196076
1	4	6	1	1	18602.58506684148
1	4	6	1	2	12220.928382497279
1	4	6	1	3	24438.299365448176
1	4	6	2	1	27548.469612882072
1	4	6	2	2	11198.468842876913
1	4	6	2	3	19517.747742172163
1	4	6	3	1	20307.32839360155
1	4	6	3	2	11785.910719617279
1	4	6	3	3	20221.364715289397
1	4	6	4	1	25573.25577357257
1	4	6	4	2	15352.371190422475
1	4	6	4	3	22845.13094921642
1	4	6	5	1	52068.152791917775
1	4	6	5	2	31597.36232574066
1	4	6	5	3	36938.620010488354
1	4	6	6	1	95228.46298039652
1	4	6	6	2	106937.40540613797
1	4	6	6	3	73852.22740011403
1	4	7	0	1	13491.209959946864
1	4	7	0	2	9257.319640192109
1	4	7	0	3	10342.767705965978
1	4	7	1	1	23985.56724058074
1	4	7	1	2	14117.086552017614
1	4	7	1	3	27599.98788592059
1	4	7	2	1	37178.01337163595
1	4	7	2	2	11908.771999744658
1	4	7	2	3	19229.129069287468
1	4	7	3	1	35704.00819460724
1	4	7	3	2	11087.142943337687
1	4	7	3	3	18469.487221613454
1	4	7	4	1	31464.42374717955
1	4	7	4	2	17526.22103824447
1	4	7	4	3	20199.012181448703
1	4	7	5	1	44606.01265057142
1	4	7	5	2	24474.58744081506
1	4	7	5	3	29473.69268657557
1	4	7	6	1	98792.36488247037
1	4	7	6	2	89101.72339606649
1	4	7	6	3	71950.24612522552
1	5	0	0	1	9811.27140860738
1	5	0	0	2	7827.112888936814
1	5	0	0	3	9499.168877454455
1	5	0	1	1	27343.954578595112
1	5	0	1	2	19966.95983739777
1	5	0	1	3	21765.709781852645
1	5	0	2	1	22509.25036311173
1	5	0	2	2	14897.126811427126
1	5	0	2	3	17867.16349214012
1	5	0	3	1	19973.30016298621
1	5	0	3	2	14439.276987043777
1	5	0	3	3	19825.75244350181
1	5	0	4	1	35213.991454384406
1	5	0	4	2	26740.786506418895
1	5	0	4	3	29344.19245557389
1	5	0	5	1	55429.22954743638
1	5	0	5	2	79895.3153360484
1	5	0	5	3	41578.731743926335
1	5	0	6	1	150748.26805164758
1	5	0	6	2	265621.4172518612
1	5	0	6	3	134376.2471881691
1	5	1	0	1	12747.315725895005
1	5	1	0	2	6937.817603788283
1	5	1	0	3	8738.329532197291
1	5	1	1	1	14713.563385262236
1	5	1	1	2	13149.958999229979
1	5	1	1	3	15103.890386326737
1	5	1	2	1	15519.72926323825
1	5	1	2	2	12608.291642712915
1	5	1	2	3	11000.502748389119
1	5	1	3	1	18644.450195498026
1	5	1	3	2	10566.791508520682
1	5	1	3	3	17985.00897564795
1	5	1	4	1	24276.13445552164
1	5	1	4	2	15110.80524887356
1	5	1	4	3	19357.99583621983
1	5	1	5	1	39016.82189858607
1	5	1	5	2	29972.744444712014
1	5	1	5	3	33434.835576784986
1	5	1	6	1	91978.65911093172
1	5	1	6	2	85680.2409988823
1	5	1	6	3	105374.24453805016
1	5	2	0	1	9688.598452021135
1	5	2	0	2	7383.679230270136
1	5	2	0	3	10448.659215613498
1	5	2	1	1	25417.052793831972
1	5	2	1	2	10549.668281409871
1	5	2	1	3	26527.17623282526
1	5	2	2	1	18809.737343493263
1	5	2	2	2	13553.620151515672
1	5	2	2	3	12085.47544047947
1	5	2	3	1	13060.794431545895
1	5	2	3	2	10676.918695624881
1	5	2	3	3	18624.89866474738
1	5	2	4	1	26354.74495507548
1	5	2	4	2	13044.210663799811
1	5	2	4	3	25714.648376301593
1	5	2	5	1	32736.678469495713
1	5	2	5	2	27107.32496778499
1	5	2	5	3	29270.671092605102
1	5	2	6	1	53003.64126584526
1	5	2	6	2	62804.48647428835
1	5	2	6	3	70305.27042067588
1	5	3	0	1	11285.417622159412
1	5	3	0	2	7051.358157080778
1	5	3	0	3	11898.538294073309
1	5	3	1	1	13899.657941755482
1	5	3	1	2	11993.339704510754
1	5	3	1	3	21952.424069235774
1	5	3	2	1	17913.665034315833
1	5	3	2	2	7440.596994030866
1	5	3	2	3	18453.696330052204
1	5	3	3	1	25117.198063856667
1	5	3	3	2	10810.104056084478
1	5	3	3	3	15027.184211748641
1	5	3	4	1	33056.51546491194
1	5	3	4	2	17639.738772449615
1	5	3	4	3	23628.852722800828
1	5	3	5	1	38274.73987213301
1	5	3	5	2	31910.131613890364
1	5	3	5	3	37400.841156606366
1	5	3	6	1	77986.54208025627
1	5	3	6	2	79222.42821425654
1	5	3	6	3	89660.79715802943
1	5	4	0	1	9462.972410838367
1	5	4	0	2	6481.461397328239
1	5	4	0	3	10780.947508948067
1	5	4	1	1	29897.036332058833
1	5	4	1	2	13263.395911397693
1	5	4	1	3	19469.09046828113
1	5	4	2	1	14577.331612148642
1	5	4	2	2	11120.54407442613
1	5	4	2	3	17330.91882013165
1	5	4	3	1	30621.961551419685
1	5	4	3	2	11077.55545231484
1	5	4	3	3	18231.01594760667
1	5	4	4	1	24546.719594788003
1	5	4	4	2	13832.167191200386
1	5	4	4	3	23702.393792773644
1	5	4	5	1	56882.87375102287
1	5	4	5	2	24766.146375031705
1	5	4	5	3	39135.35429221596
1	5	4	6	1	81549.44790637934
1	5	4	6	2	80279.8404832103
1	5	4	6	3	81055.02902195275
1	5	5	0	1	10585.89216539627
1	5	5	0	2	7383.846114695818
1	5	5	0	3	10978.677907351217
1	5	5	1	1	22797.251616423935
1	5	5	1	2	11285.582447481136
1	5	5	1	3	23917.808037930274
1	5	5	2	1	29004.731845808044
1	5	5	2	2	14156.694991634227
1	5	5	2	3	17828.247452401392
1	5	5	3	1	20617.658858226172
1	5	5	3	2	11688.78766173783
1	5	5	3	3	23352.92279276395
1	5	5	4	1	51179.18706011046
1	5	5	4	2	18316.71505952956
1	5	5	4	3	21522.802504497726
1	5	5	5	1	68963.51293494532
1	5	5	5	2	27176.85015792937
1	5	5	5	3	35828.44636924317
1	5	5	6	1	93776.691421443
1	5	5	6	2	102603.19326111337
1	5	5	6	3	78937.09909492149
1	5	6	0	1	11492.603517303021
1	5	6	0	2	7161.575899626592
1	5	6	0	3	9614.430342051459
1	5	6	1	1	22147.303721995595
1	5	6	1	2	9959.259997887577
1	5	6	1	3	23882.023467871288
1	5	6	2	1	23462.262539819207
1	5	6	2	2	6997.365461566737
1	5	6	2	3	17594.411998468582
1	5	6	3	1	25554.885061207042
1	5	6	3	2	13842.80577219846
1	5	6	3	3	23192.47127609851
1	5	6	4	1	37946.89729124792
1	5	6	4	2	19642.288698375072
1	5	6	4	3	18902.51868290682
1	5	6	5	1	68581.525633366
1	5	6	5	2	31727.90075024758
1	5	6	5	3	33181.122332149054
1	5	6	6	1	120660.43270184041
1	5	6	6	2	113593.26902474095
1	5	6	6	3	111408.9995833502
1	5	7	0	1	14816.994643465483
1	5	7	0	2	6749.494733982555
1	5	7	0	3	9466.605973233789
1	5	7	1	1	19731.377821962433
1	5	7	1	2	14956.27875258986
1	5	7	1	3	19890.58682522932
1	5	7	2	1	11966.316277568905
1	5	7	2	2	8968.044761711986
1	5	7	2	3	17885.66715326794
1	5	7	3	1	20193.66743004058
1	5	7	3	2	8895.55662129354
1	5	7	3	3	26851.893587352406
1	5	7	4	1	31298.369754318275
1	5	7	4	2	15085.27913818581
1	5	7	4	3	23088.276554364464
1	5	7	5	1	62761.2432534295
1	5	7	5	2	33140.22947997522
1	5	7	5	3	48351.49497887201
1	5	7	6	1	192896.70631351692
1	5	7	6	2	90976.37232915015
1	5	7	6	3	123341.35614316078
1	6	0	0	1	10837.426598115266
1	6	0	0	2	7881.194085989817
1	6	0	0	3	10833.67165152587
1	6	0	1	1	9102.343238737398
1	6	0	1	2	24627.14231226882
1	6	0	1	3	28551.43263846178
1	6	0	2	1	16002.639473189578
1	6	0	2	2	13651.258967194448
1	6	0	2	3	11879.364529385848
1	6	0	3	1	12842.048255709533
1	6	0	3	2	14951.403211559234
1	6	0	3	3	19070.40400119071
1	6	0	4	1	39186.17243251149
1	6	0	4	2	28373.187478359076
1	6	0	4	3	34207.14832776556
1	6	0	5	1	95720.52266512086
1	6	0	5	2	103432.4883512022
1	6	0	5	3	58448.323842559286
1	6	0	6	1	192816.17725054052
1	6	0	6	2	668027.9806057921
1	6	0	6	3	124006.65377713356
1	6	1	0	1	6775.25537704644
1	6	1	0	2	5311.490759411399
1	6	1	0	3	11674.761095731556
1	6	1	1	1	32474.30889072313
1	6	1	1	2	9793.586903101443
1	6	1	1	3	23368.679668458768
1	6	1	2	1	16401.002862576228
1	6	1	2	2	10023.347059564687
1	6	1	2	3	11903.666243678963
1	6	1	3	1	19181.88509595613
1	6	1	3	2	14515.652453437984
1	6	1	3	3	4717.382304589972
1	6	1	4	1	14226.602105414093
1	6	1	4	2	12490.178968951186
1	6	1	4	3	16597.053694562524
1	6	1	5	1	39384.95261059218
1	6	1	5	2	27803.616319676024
1	6	1	5	3	26491.18366884691
1	6	1	6	1	209710.94349014072
1	6	1	6	2	84042.3271929986
1	6	1	6	3	59324.036889230076
1	6	2	0	1	12896.405403512263
1	6	2	0	2	5735.301646237233
1	6	2	0	3	13216.917730532277
1	6	2	1	1	10613.304848314105
1	6	2	1	2	7566.543174563122
1	6	2	1	3	14518.90082218479
1	6	2	2	1	13184.157816149165
1	6	2	2	2	5114.517045180051
1	6	2	2	3	19036.74543779895
1	6	2	3	1	20294.6350791259
1	6	2	3	2	4536.5842780174125
1	6	2	3	3	14664.918142350627
1	6	2	4	1	21970.12845562453
1	6	2	4	2	5930.304394024528
1	6	2	4	3	23931.061823129898
1	6	2	5	1	52771.932220605144
1	6	2	5	2	18513.393623323595
1	6	2	5	3	24414.923287337027
1	6	2	6	1	78264.31026930237
1	6	2	6	2	56828.71554044492
1	6	2	6	3	78318.08100768569
1	6	3	0	1	7512.601300066061
1	6	3	0	2	7188.922530676405
1	6	3	0	3	11526.489615518918
1	6	3	1	1	19735.089420831624
1	6	3	1	2	7493.076262079871
1	6	3	1	3	22998.989168477383
1	6	3	2	1	14709.906595377535
1	6	3	2	2	8008.1518464091105
1	6	3	2	3	26315.504930769428
1	6	3	3	1	54779.58804476189
1	6	3	3	2	11306.633342283749
1	6	3	3	3	14744.50770701452
1	6	3	4	1	35339.128922456905
1	6	3	4	2	12601.022567278214
1	6	3	4	3	16701.975472123162
1	6	3	5	1	46078.88035831301
1	6	3	5	2	23373.80020788808
1	6	3	5	3	24062.46810236488
1	6	3	6	1	55451.53360037852
1	6	3	6	2	66490.75240351754
1	6	3	6	3	83998.48185060426
1	6	4	0	1	9863.114272893483
1	6	4	0	2	5192.078745422394
1	6	4	0	3	9384.47365509698
1	6	4	1	1	27693.4593231252
1	6	4	1	2	7538.090421539003
1	6	4	1	3	31761.67645213821
1	6	4	2	1	31793.361044655838
1	6	4	2	2	8363.866423573696
1	6	4	2	3	11808.168538171543
1	6	4	3	1	2447.825646514574
1	6	4	3	2	5826.2305976838
1	6	4	3	3	12829.98080082796
1	6	4	4	1	66892.68968997584
1	6	4	4	2	10803.350468708551
1	6	4	4	3	16751.47212975655
1	6	4	5	1	51813.683119236586
1	6	4	5	2	19619.751198747086
1	6	4	5	3	27138.899506267786
1	6	4	6	1	52455.00695358125
1	6	4	6	2	75979.33196543023
1	6	4	6	3	61431.853153272175
1	6	5	0	1	13550.101521683799
1	6	5	0	2	4879.8515877669215
1	6	5	0	3	10679.007039439835
1	6	5	1	1	19308.632174709383
1	6	5	1	2	11303.361416479638
1	6	5	1	3	29666.034047222987
1	6	5	2	1	4528.898292401437
1	6	5	2	2	8487.54909260422
1	6	5	2	3	17472.661070330156
1	6	5	3	1	45638.80261329576
1	6	5	3	2	8148.925651868726
1	6	5	3	3	31039.557940098763
1	6	5	4	1	12506.060934728666
1	6	5	4	2	12034.315135290737
1	6	5	4	3	19427.611412935712
1	6	5	5	1	52769.49043101869
1	6	5	5	2	24231.120904829742
1	6	5	5	3	38207.47434771798
1	6	5	6	1	169847.25329252612
1	6	5	6	2	100636.64077089715
1	6	5	6	3	92857.69284105551
1	6	6	0	1	12006.5805203337
1	6	6	0	2	7461.7276763574155
1	6	6	0	3	8560.570240455341
1	6	6	1	1	20588.77755922478
1	6	6	1	2	9522.766227323076
1	6	6	1	3	20994.196245160194
1	6	6	2	1	23608.56280082686
1	6	6	2	2	10349.86336777038
1	6	6	2	3	15535.207538137045
1	6	6	3	1	53443.303060238155
1	6	6	3	2	7463.526956756244
1	6	6	3	3	18863.536552271504
1	6	6	4	1	44684.333803001435
1	6	6	4	2	15780.634168544138
1	6	6	4	3	13701.417486526112
1	6	6	5	1	64265.185970803795
1	6	6	5	2	25403.050759418133
1	6	6	5	3	39084.11752803871
1	6	6	6	1	82947.21587342754
1	6	6	6	2	107664.83565378681
1	6	6	6	3	77596.61653920947
1	6	7	0	1	4224.597320700655
1	6	7	0	2	7482.756906608226
1	6	7	0	3	11538.912662504754
1	6	7	1	1	36971.13458783386
1	6	7	1	2	15442.910675420186
1	6	7	1	3	20890.893382637598
1	6	7	2	1	13923.01525155412
1	6	7	2	2	14890.631201786226
1	6	7	2	3	15423.382525871153
1	6	7	3	1	33682.77696882573
1	6	7	3	2	6367.658601819362
1	6	7	3	3	27988.270394039766
1	6	7	4	1	30088.06370110041
1	6	7	4	2	12927.29592213728
1	6	7	4	3	27596.392595349218
1	6	7	5	1	42960.8308275904
1	6	7	5	2	24941.079423225157
1	6	7	5	3	31227.15331585474
1	6	7	6	1	172565.9079514433
1	6	7	6	2	75370.84261962352
1	6	7	6	3	122650.5131794445
2	0	0	0	1	9134.086164164744
2	0	0	0	2	6802.844538995063
2	0	0	0	3	8311.841241986287
2	0	0	1	1	16150.168377678905
2	0	0	1	2	10625.947978213375
2	0	0	1	3	15679.229587625385
2	0	0	2	1	17085.301788664594
2	0	0	2	2	10905.779516066
2	0	0	2	3	13901.872154700612
2	0	0	3	1	20915.087059768706
2	0	0	3	2	14522.883500271268
2	0	0	3	3	16840.59129107733
2	0	0	4	1	53647.20170427407
2	0	0	4	2	33153.011685651814
2	0	0	4	3	31336.492396191054
2	0	0	5	1	365571.96636236925
2	0	0	5	2	160728.1249380866
2	0	0	5	3	111125.55967628192
2	0	0	6	1	683187.6481947162
2	0	0	6	2	1736316.598426727
2	0	0	6	3	417707.4525659445
2	0	1	0	1	8170.679231138081
2	0	1	0	2	5611.662850680582
2	0	1	0	3	7527.212560050517
2	0	1	1	1	13872.419911928191
2	0	1	1	2	8568.711718357228
2	0	1	1	3	13706.188179056035
2	0	1	2	1	14714.19994463785
2	0	1	2	2	8690.70910265208
2	0	1	2	3	12836.260081125138
2	0	1	3	1	19558.02085435645
2	0	1	3	2	11232.002558519074
2	0	1	3	3	16112.559536855739
2	0	1	4	1	36321.81255441657
2	0	1	4	2	27408.663371874907
2	0	1	4	3	28098.773144031293
2	0	1	5	1	245957.3787826809
2	0	1	5	2	141197.0684949379
2	0	1	5	3	74186.8590484733
2	0	1	6	1	594328.6420391109
2	0	1	6	2	562566.526076616
2	0	1	6	3	372129.66671798145
2	0	2	0	1	7977.925428389781
2	0	2	0	2	5730.983325884151
2	0	2	0	3	7590.05487205564
2	0	2	1	1	12883.690018577892
2	0	2	1	2	8923.577882594962
2	0	2	1	3	14440.967633270116
2	0	2	2	1	13835.172233480855
2	0	2	2	2	8676.450081089777
2	0	2	2	3	12378.348346957095
2	0	2	3	1	19769.419072783054
2	0	2	3	2	12428.406280633086
2	0	2	3	3	16346.85182949921
2	0	2	4	1	39134.728919138826
2	0	2	4	2	25401.63005913612
2	0	2	4	3	25678.578008754772
2	0	2	5	1	178238.50268647276
2	0	2	5	2	159975.25186653042
2	0	2	5	3	76914.62141193758
2	0	2	6	1	700922.5419109334
2	0	2	6	2	1151632.4226053106
2	0	2	6	3	183801.06073842748
2	0	3	0	1	8794.761324923902
2	0	3	0	2	5881.196968784625
2	0	3	0	3	7541.475733101643
2	0	3	1	1	15751.66413467554
2	0	3	1	2	8728.304116510619
2	0	3	1	3	12949.368752793296
2	0	3	2	1	15777.77319602728
2	0	3	2	2	8623.877789346356
2	0	3	2	3	11575.167259318885
2	0	3	3	1	19322.94011415186
2	0	3	3	2	12344.878687872832
2	0	3	3	3	15229.800877766727
2	0	3	4	1	33631.20388494128
2	0	3	4	2	27509.600391810574
2	0	3	4	3	26204.31432391012
2	0	3	5	1	175474.1599911738
2	0	3	5	2	92057.45113116615
2	0	3	5	3	63430.28620315601
2	0	3	6	1	728405.9740246097
2	0	3	6	2	845548.2797787007
2	0	3	6	3	340878.9529045975
2	0	4	0	1	7982.943852253701
2	0	4	0	2	5806.428383551673
2	0	4	0	3	7646.049201405398
2	0	4	1	1	14606.138651969097
2	0	4	1	2	9205.627804848269
2	0	4	1	3	13679.723063134226
2	0	4	2	1	14644.079763943693
2	0	4	2	2	9094.148439781113
2	0	4	2	3	12433.782256481198
2	0	4	3	1	18987.38200273324
2	0	4	3	2	12197.865829144017
2	0	4	3	3	14708.353891467414
2	0	4	4	1	36735.141419328895
2	0	4	4	2	29239.138266767124
2	0	4	4	3	25711.052589638253
2	0	4	5	1	201668.58585164163
2	0	4	5	2	171910.99075802366
2	0	4	5	3	86086.40804374577
2	0	4	6	1	804227.5046294276
2	0	4	6	2	578865.9404818761
2	0	4	6	3	181722.61723436794
2	0	5	0	1	8165.130720726975
2	0	5	0	2	5663.533246534441
2	0	5	0	3	7732.3787589949425
2	0	5	1	1	14792.331050675337
2	0	5	1	2	8815.471357015784
2	0	5	1	3	14594.576301949048
2	0	5	2	1	15331.48052661416
2	0	5	2	2	8905.420752517226
2	0	5	2	3	13312.433146783833
2	0	5	3	1	19678.286778743583
2	0	5	3	2	11723.05190431252
2	0	5	3	3	16167.407929380019
2	0	5	4	1	34874.127748937084
2	0	5	4	2	24312.98247608441
2	0	5	4	3	26554.243518778883
2	0	5	5	1	231283.21779819424
2	0	5	5	2	127557.90923827127
2	0	5	5	3	76661.27075992322
2	0	5	6	1	934188.5642422505
2	0	5	6	2	600817.0999424297
2	0	5	6	3	310376.8611610299
2	0	6	0	1	9092.766984483824
2	0	6	0	2	5879.452603189176
2	0	6	0	3	7750.336845764473
2	0	6	1	1	17024.26108825887
2	0	6	1	2	9258.24313682201
2	0	6	1	3	13971.337068417803
2	0	6	2	1	17346.788834906874
2	0	6	2	2	9958.977976110436
2	0	6	2	3	12911.957822322345
2	0	6	3	1	20446.3316730069
2	0	6	3	2	11683.895521650102
2	0	6	3	3	14432.466088391995
2	0	6	4	1	42795.77914368981
2	0	6	4	2	21331.029515010265
2	0	6	4	3	26976.060357622562
2	0	6	5	1	414738.03301139094
2	0	6	5	2	153942.00961537144
2	0	6	5	3	75694.58758098507
2	0	6	6	1	1208802.8429449557
2	0	6	6	2	747754.2669869892
2	0	6	6	3	377816.43390705483
2	0	7	0	1	8238.945666471847
2	0	7	0	2	5901.701543570994
2	0	7	0	3	7917.543305055427
2	0	7	1	1	16306.857122937188
2	0	7	1	2	9282.752632671838
2	0	7	1	3	15921.37671021833
2	0	7	2	1	16560.366392709708
2	0	7	2	2	10308.97263955809
2	0	7	2	3	13904.828462714084
2	0	7	3	1	22666.84131897884
2	0	7	3	2	11707.22433385309
2	0	7	3	3	16240.633054824271
2	0	7	4	1	43124.468902655455
2	0	7	4	2	25103.125601188578
2	0	7	4	3	29978.22362429376
2	0	7	5	1	216254.06238438236
2	0	7	5	2	178305.5248339814
2	0	7	5	3	72546.61019129051
2	0	7	6	1	709455.0383379757
2	0	7	6	2	527019.3785404614
2	0	7	6	3	268946.02075273055
2	1	0	0	1	12068.851464045252
2	1	0	0	2	9280.668865156835
2	1	0	0	3	10410.31024675177
2	1	0	1	1	24587.51716788967
2	1	0	1	2	18762.96964118259
2	1	0	1	3	25770.779852749816
2	1	0	2	1	25383.694163562785
2	1	0	2	2	18142.28957880735
2	1	0	2	3	24174.51382316387
2	1	0	3	1	35120.61645724162
2	1	0	3	2	22254.533317493115
2	1	0	3	3	24305.382969224942
2	1	0	4	1	62471.95696311814
2	1	0	4	2	37013.62111288123
2	1	0	4	3	33938.367384490266
2	1	0	5	1	366007.6553146994
2	1	0	5	2	145431.06890516554
2	1	0	5	3	118965.8838538608
2	1	0	6	1	479896.34466203256
2	1	0	6	2	878244.5272684356
2	1	0	6	3	295114.16638021445
2	1	1	0	1	10408.257052013032
2	1	1	0	2	7272.166789626136
2	1	1	0	3	10001.251972887456
2	1	1	1	1	19349.982726092152
2	1	1	1	2	11265.109927968215
2	1	1	1	3	22213.048066491498
2	1	1	2	1	23297.981328803005
2	1	1	2	2	10835.732564133908
2	1	1	2	3	18131.07859635548
2	1	1	3	1	26039.702445550964
2	1	1	3	2	12078.041825669703
2	1	1	3	3	18774.77680809894
2	1	1	4	1	30753.36977109423
2	1	1	4	2	15965.094778618863
2	1	1	4	3	23446.639217856406
2	1	1	5	1	65398.927021919786
2	1	1	5	2	44859.140836552775
2	1	1	5	3	51964.43341921874
2	1	1	6	1	181076.30806129036
2	1	1	6	2	248738.389656202
2	1	1	6	3	84014.22642704629
2	1	2	0	1	11348.8913022959
2	1	2	0	2	7592.800356208711
2	1	2	0	3	10367.914124352928
2	1	2	1	1	19399.337859107225
2	1	2	1	2	11635.707759561194
2	1	2	1	3	21951.283682397796
2	1	2	2	1	22767.805694664294
2	1	2	2	2	11521.246936313808
2	1	2	2	3	23158.583718397473
2	1	2	3	1	23127.118815623217
2	1	2	3	2	12590.288977236543
2	1	2	3	3	22234.539875445716
2	1	2	4	1	32022.551889379472
2	1	2	4	2	16866.81042529776
2	1	2	4	3	26692.769841225065
2	1	2	5	1	44676.27327589581
2	1	2	5	2	29604.69828107138
2	1	2	5	3	43590.49534864526
2	1	2	6	1	317142.27912782255
2	1	2	6	2	157907.85397332397
2	1	2	6	3	120771.84529128717
2	1	3	0	1	11748.983155937694
2	1	3	0	2	8046.416221401645
2	1	3	0	3	9719.477429416864
2	1	3	1	1	25137.094920618405
2	1	3	1	2	13310.652998438876
2	1	3	1	3	20054.15700934682
2	1	3	2	1	24458.966272828387
2	1	3	2	2	12833.055844495679
2	1	3	2	3	17588.984329356193
2	1	3	3	1	24200.813593254188
2	1	3	3	2	14411.942364385735
2	1	3	3	3	18256.471072263965
2	1	3	4	1	33167.685951217056
2	1	3	4	2	15610.446523412997
2	1	3	4	3	26601.32393201874
2	1	3	5	1	52260.74950826097
2	1	3	5	2	25582.06710399275
2	1	3	5	3	35455.63631546513
2	1	3	6	1	155642.13572871202
2	1	3	6	2	363820.39163558034
2	1	3	6	3	108288.7137910244
2	1	4	0	1	10608.337537443926
2	1	4	0	2	7857.862461700535
2	1	4	0	3	10870.254200994317
2	1	4	1	1	22993.647161730998
2	1	4	1	2	11445.394810686219
2	1	4	1	3	22963.45224101928
2	1	4	2	1	24431.744854986493
2	1	4	2	2	12224.630601464587
2	1	4	2	3	17272.671130121627
2	1	4	3	1	25056.548087524978
2	1	4	3	2	12747.834187832623
2	1	4	3	3	21348.48921604886
2	1	4	4	1	28442.948213601445
2	1	4	4	2	17095.10809898696
2	1	4	4	3	24006.78672870929
2	1	4	5	1	69356.87358622695
2	1	4	5	2	33251.96296209264
2	1	4	5	3	41514.70079036489
2	1	4	6	1	747228.2705034617
2	1	4	6	2	273409.8017258518
2	1	4	6	3	100125.67277672731
2	1	5	0	1	11591.190965266444
2	1	5	0	2	7903.875705495011
2	1	5	0	3	10604.024062933167
2	1	5	1	1	24626.93704615328
2	1	5	1	2	12394.092512371606
2	1	5	1	3	21274.197540290115
2	1	5	2	1	24957.112394136908
2	1	5	2	2	11303.498599132172
2	1	5	2	3	19497.558384457672
2	1	5	3	1	26274.068061712136
2	1	5	3	2	13638.577429999685
2	1	5	3	3	20939.863973449294
2	1	5	4	1	38979.76303679603
2	1	5	4	2	21633.156739592494
2	1	5	4	3	29834.194672335954
2	1	5	5	1	119041.11340373772
2	1	5	5	2	36285.56541360878
2	1	5	5	3	50191.537938247544
2	1	5	6	1	115845.86503759661
2	1	5	6	2	253580.00902103027
2	1	5	6	3	149987.49316683115
2	1	6	0	1	11710.507112084355
2	1	6	0	2	7605.53059322705
2	1	6	0	3	10503.634404770695
2	1	6	1	1	25097.568028573263
2	1	6	1	2	12136.427792384664
2	1	6	1	3	22296.85001291208
2	1	6	2	1	27752.0371770804
2	1	6	2	2	14606.424992868873
2	1	6	2	3	18653.683958314203
2	1	6	3	1	31349.49214199004
2	1	6	3	2	15290.505384323791
2	1	6	3	3	20459.39210607546
2	1	6	4	1	48091.87237037069
2	1	6	4	2	22962.064460122398
2	1	6	4	3	28758.125432614863
2	1	6	5	1	174369.1660794504
2	1	6	5	2	68108.24194028025
2	1	6	5	3	63883.116407266425
2	1	6	6	1	797553.8640419785
2	1	6	6	2	312035.9563988239
2	1	6	6	3	245231.19934357214
2	1	7	0	1	11806.818495231864
2	1	7	0	2	7533.243302731724
2	1	7	0	3	11731.776317104035
2	1	7	1	1	25769.572471491654
2	1	7	1	2	13426.830944988767
2	1	7	1	3	24394.551774552114
2	1	7	2	1	24730.77654667879
2	1	7	2	2	12946.119844530771
2	1	7	2	3	20311.66046713045
2	1	7	3	1	32780.49603365379
2	1	7	3	2	14558.547945875362
2	1	7	3	3	21802.091670870854
2	1	7	4	1	39104.65831405096
2	1	7	4	2	29665.159492041
2	1	7	4	3	31779.052238037664
2	1	7	5	1	94171.9649613174
2	1	7	5	2	285922.5822166113
2	1	7	5	3	56536.33073836979
2	1	7	6	1	426860.63530452864
2	1	7	6	2	359828.7774066316
2	1	7	6	3	245779.21364574804
2	2	0	0	1	9604.833122361593
2	2	0	0	2	9730.930587784875
2	2	0	0	3	9623.751251528736
2	2	0	1	1	19045.37595765966
2	2	0	1	2	19326.159315726072
2	2	0	1	3	22992.275517732196
2	2	0	2	1	26592.446364223033
2	2	0	2	2	24518.22697993124
2	2	0	2	3	20380.92659115307
2	2	0	3	1	34394.243739875186
2	2	0	3	2	33723.52529988663
2	2	0	3	3	26958.790036257164
2	2	0	4	1	66590.41096379861
2	2	0	4	2	53912.238693279956
2	2	0	4	3	32991.304696038766
2	2	0	5	1	209140.55860291046
2	2	0	5	2	484297.76563317777
2	2	0	5	3	102724.2105189168
2	2	0	6	1	2239256.0503651914
2	2	0	6	2	284778.1863496559
2	2	0	6	3	335991.2910650053
2	2	1	0	1	9373.699034277402
2	2	1	0	2	7425.0934221302305
2	2	1	0	3	9868.22536719705
2	2	1	1	1	16537.017514385137
2	2	1	1	2	12750.02020261254
2	2	1	1	3	15140.531305065664
2	2	1	2	1	18844.472260237584
2	2	1	2	2	10824.56549575245
2	2	1	2	3	16617.105671587597
2	2	1	3	1	21548.18436020836
2	2	1	3	2	11925.603706758346
2	2	1	3	3	16947.927478087076
2	2	1	4	1	35669.22250350922
2	2	1	4	2	15030.953802530352
2	2	1	4	3	22975.851045070845
2	2	1	5	1	55759.88756100992
2	2	1	5	2	27918.512697109247
2	2	1	5	3	37355.74034679237
2	2	1	6	1	104447.2332132346
2	2	1	6	2	126158.58782424722
2	2	1	6	3	128612.8778760983
2	2	2	0	1	10121.35670621729
