time_s	temperature_K	field_Oe	magnetic_moment_emu	moment_std_err_emu
3839656809	860.010437	46599.46484	0.003125603	7.83E-07
3839656821	859.9854126	46699.51563	0.003131556	1.00E-06
3839656832	860.0281372	46799.51953	0.003137886	9.45E-07
3839656844	859.9677734	46899.55859	0.003144305	8.09E-07
3839656855	859.9899902	46999.76953	0.003150061	8.67E-07
3839656867	859.9996948	47099.75	0.003156419	8.67E-07
3839656878	859.9782104	47199.67969	0.00316316	6.53E-07
3839656890	859.9730835	47299.74219	0.003169332	6.08E-07
3839656901	860.0548096	47399.73438	0.003175232	9.62E-07
3839656912	859.9437866	47499.74609	0.003182299	7.09E-07
3839656924	860.0133667	47599.60547	0.003188098	7.46E-07
3839656936	860.0167847	47699.79297	0.003194179	8.12E-07
3839656947	860.0119019	47799.70703	0.003200394	9.53E-07
3839656958	860.0096436	47899.83594	0.003206787	9.91E-07
3839656970	859.9810791	47999.67969	0.003212664	9.67E-07
3839656981	860.0187378	48099.83984	0.00321878	7.83E-07
3839656993	860.038269	48199.69922	0.00322536	1.04E-06
3839657004	859.9798584	48299.78516	0.003232219	7.28E-07
3839657016	860.0079346	48399.72656	0.003237933	9.66E-07
3839657027	860.0234985	48499.875	0.003244821	8.81E-07
3839657039	860.0378418	48599.87109	0.003251174	1.01E-06
3839657050	860.0533447	48699.55469	0.003256912	8.34E-07
3839657062	859.9726563	48799.57813	0.003263186	8.54E-07
3839657074	859.9988403	48899.66797	0.003269547	6.79E-07
3839657085	859.9779663	48999.83203	0.003275831	9.69E-07
3839657097	860.0101929	49099.6875	0.003282025	7.31E-07
3839657108	859.9893799	49199.49609	0.00328851	7.41E-07
3839657119	860.0054932	49299.69531	0.003294079	9.08E-07
3839657130	860.0111084	49399.69531	0.0033007	9.18E-07
3839657142	859.9970093	49499.57813	0.003306928	9.05E-07
3839657153	860.086731	49599.75	0.003313434	9.86E-07
3839657165	860.0026245	49699.59375	0.003319452	9.90E-07
3839657176	859.9503784	49799.60938	0.003326063	9.77E-07
3839657188	859.9978638	49899.64844	0.00333224	9.34E-07
3839657199	859.9771118	49999.65234	0.003338342	4.50E-07
3839657211	859.9875488	49899.72266	0.003331962	1.02E-06
3839657222	860.0067749	49799.52344	0.003325792	8.98E-07
3839657234	859.9668579	49699.63281	0.003319646	5.36E-07
3839657246	859.9763184	49599.65234	0.003313189	6.71E-07
3839657256	860.0567627	49499.72266	0.00330685	7.15E-07
3839657268	860.0366211	49399.55078	0.003300779	6.81E-07
3839657279	860.0036011	49299.54688	0.003294051	8.88E-07
3839657291	860.0245972	49199.67578	0.00328793	8.28E-07
3839657302	860.0140381	49099.6875	0.003281433	5.40E-07
3839657314	859.9506226	48999.59766	0.003275194	1.19E-06
3839657326	860.0289917	48899.53516	0.003269156	8.55E-07
3839657337	860.0311279	48799.54297	0.003262532	9.08E-07
3839657348	859.9626465	48699.80859	0.003256773	5.90E-07
3839657358	860.0446167	48599.52734	0.003250376	7.29E-07
3839657369	859.9737549	48499.74219	0.003243985	8.43E-07
3839657379	860.0093384	48399.875	0.003237313	8.05E-07
3839657391	859.9522095	48299.6875	0.003232076	7.71E-07
3839657401	860.0097656	48199.62109	0.003225133	9.34E-07
3839657413	860.0078125	48099.82813	0.003218855	9.22E-07
3839657425	859.9546509	47999.8125	0.003212652	9.42E-07
3839657436	860.0820313	47899.72656	0.003205692	9.20E-07
3839657447	859.9625244	47799.5625	0.00319971	8.13E-07
3839657457	860.0499268	47699.81641	0.003193539	9.07E-07
3839657469	859.9771729	47599.60547	0.003187353	6.67E-07
3839657479	859.9750366	47499.82422	0.003181073	9.61E-07
3839657491	860.0155029	47400.02734	0.003175089	6.58E-07
3839657502	860.0180664	47299.59766	0.003168231	8.28E-07
3839657512	859.9995117	47199.69141	0.003161711	1.00E-06
3839657523	859.9622192	47099.87109	0.00315626	6.91E-07
3839657533	860.008667	46999.6875	0.00314945	1.01E-06
3839657544	860.0281982	46899.62109	0.003143513	9.25E-07
3839657555	859.9902954	46799.875	0.003137304	6.40E-07
3839657565	859.9872437	46699.60156	0.0031311	5.94E-07
3839657576	860.0465088	46599.55078	0.003124694	8.80E-07
3839657588	860.0067139	46499.78125	0.003118494	9.04E-07
3839657598	859.9904175	46399.60547	0.003112486	9.16E-07
3839657609	859.9788818	46299.56641	0.003106353	1.12E-06
3839657619	860.0326538	46199.61328	0.003099958	8.91E-07
3839657631	859.9608765	46099.62109	0.00309326	9.58E-07
3839657642	859.9736938	45999.58203	0.003087302	8.20E-07
3839657654	860.0123291	45899.75	0.00308132	9.70E-07
3839657664	860.0095215	45799.51172	0.003074688	8.21E-07
3839657674	860.0366821	45699.78125	0.00306845	8.22E-07
3839657686	860.0267944	45599.81641	0.003061991	8.51E-07
3839657698	859.9710083	45499.73828	0.003056204	6.59E-07
3839657709	860.0015869	45399.96484	0.003050078	8.18E-07
3839657720	859.9256592	45299.58594	0.003043311	8.57E-07
3839657730	859.9746094	45199.82813	0.003037424	7.44E-07
3839657741	860.0167847	45099.94922	0.003031036	9.14E-07
3839657753	860.0023804	44999.69922	0.003024273	7.77E-07
3839657764	860.034668	44899.91406	0.003018555	8.48E-07
3839657774	859.9433594	44799.86328	0.003011996	7.42E-07
3839657786	860.0042725	44699.52734	0.003005741	9.69E-07
3839657797	860.0570068	44599.58984	0.00299931	5.75E-07
3839657808	859.9473267	44499.55078	0.002992839	7.37E-07
3839657820	859.9885254	44399.77734	0.002986222	1.03E-06
3839657831	860.0075684	44299.62891	0.002980705	8.76E-07
3839657841	860.0012817	44199.89453	0.002974427	7.93E-07
3839657853	860.036377	44099.63281	0.002967898	7.59E-07
3839657863	860.0568848	43999.69141	0.002961597	8.71E-07
3839657874	860.0519409	43899.77734	0.002955101	9.26E-07
3839657886	859.9934082	43799.53906	0.002949136	9.57E-07
3839657897	860.0558472	43699.60938	0.002942458	7.89E-07
3839657908	860.0018921	43599.55859	0.0029362	1.03E-06
3839657918	859.920105	43499.56641	0.002929564	1.06E-06
3839657929	860.0146484	43399.60156	0.002924032	6.21E-07
3839657941	859.9581909	43299.64844	0.00291777	1.04E-06
3839657952	860.039856	43199.69141	0.002911444	7.62E-07
3839657963	860.010437	43099.60547	0.002905631	7.19E-07
3839657977	859.9931641	42999.79688	0.002898987	8.84E-07
3839657988	860.0220947	42899.53906	0.002893054	5.86E-07
3839657999	860.0010376	42800.19531	0.002891719	4.69E-06
3839658010	860.0234985	42699.61719	0.002880491	9.22E-07
3839658021	859.9920044	42599.55469	0.002874172	7.68E-07
3839658033	860.0030518	42499.48828	0.002867251	9.12E-07
3839658045	860.0045166	42399.54688	0.002860626	5.86E-07
3839658056	859.9908447	42299.58203	0.002855086	6.44E-07
3839658068	860.081543	42199.46875	0.002848868	7.60E-07
3839658079	859.9495239	42099.53516	0.002842574	9.60E-07
3839658091	860.0753784	42000.07422	0.002836255	8.82E-07
3839658103	859.9661865	41899.61719	0.002830601	5.85E-07
3839658116	859.9872437	41799.53125	0.002823971	8.42E-07
3839658127	859.9705811	41699.63672	0.002817515	9.66E-07
3839658139	859.9779053	41599.80469	0.002811627	6.71E-07
3839658151	859.9528809	41499.58203	0.002805035	9.31E-07
3839658162	860.0405273	41399.69141	0.002798983	8.26E-07
3839658177	859.9834595	41300.25781	0.002792128	7.58E-07
3839658187	860.0081787	41199.74609	0.002786225	6.47E-07
3839658199	859.9799805	41099.54688	0.002780534	6.89E-07
3839658210	860.0270386	40999.67969	0.002774382	6.57E-07
3839658221	860.0339966	40899.63672	0.002767533	5.48E-07
3839658233	860.0062256	40799.71875	0.002761447	6.62E-07
3839658244	859.9593506	40699.51953	0.002755259	4.12E-07
3839658256	860.0083008	40599.76172	0.002748876	8.66E-07
3839658267	859.9940186	40499.78125	0.002742682	7.93E-07
3839658278	860.0211792	40399.73438	0.002736465	8.76E-07
3839658288	860.0047607	40299.71484	0.002729861	8.87E-07
3839658300	859.9816895	40199.61719	0.002723667	6.02E-07
3839658311	860.017334	40099.64844	0.002717827	6.24E-07
3839658322	860.0166016	39999.96484	0.002711363	5.58E-07
3839658333	859.9679565	39899.65625	0.002705151	7.11E-07
3839658344	860.0296631	39799.89844	0.002698419	9.56E-07
3839658355	860.0316162	39700.06641	0.002692847	9.44E-07
3839658365	860.0070801	39599.89063	0.002686314	8.51E-07
3839658376	860.0037842	39499.65625	0.002679893	7.71E-07
3839658387	859.9995728	39400.07031	0.002673674	7.54E-07
3839658398	859.9388428	39299.78516	0.002667071	7.64E-07
3839658409	859.9752808	39199.71094	0.002661047	8.18E-07
3839658420	859.9460449	39099.86328	0.00265488	9.50E-07
3839658430	860.0449219	38999.85938	0.002648181	7.55E-07
3839658442	860.005249	38899.95703	0.002642371	5.03E-07
3839658453	860.0125732	38799.86719	0.002635737	7.17E-07
3839658464	859.987915	38699.92578	0.002629632	6.56E-07
3839658476	859.9850464	38600.28906	0.002623672	4.87E-07
3839658488	859.9770508	38499.87109	0.002616839	7.65E-07
3839658499	860.0145874	38400.14844	0.002611188	6.17E-07
3839658511	860.0003662	38300.14453	0.002604412	9.12E-07
3839658522	860.015564	38200.20313	0.002598236	7.84E-07
3839658533	859.9996948	38100.25	0.002591828	6.91E-07
3839658543	860.0281372	38000.03906	0.00258609	6.76E-07
3839658554	860.0145264	37900.0625	0.002579234	8.12E-07
3839658564	859.9754639	37800.09375	0.00257369	6.59E-07
3839658575	859.9840698	37700.08984	0.002566832	6.11E-07
3839658585	860.0557861	37599.70703	0.002560508	9.49E-07
3839658597	859.9862061	37499.74219	0.002554637	5.85E-07
3839658606	859.9440308	37399.74219	0.002547928	9.11E-07
3839658617	860.0597534	37300.03125	0.002541932	7.80E-07
3839658628	859.9829712	37199.95703	0.002535562	4.02E-07
3839658639	859.9709473	37099.98828	0.002529366	4.84E-07
3839658650	860.038269	37000.09375	0.002523018	7.63E-07
3839658661	859.9814453	36899.72266	0.002516805	9.29E-07
3839658671	860.0105591	36800.16406	0.002510472	5.96E-07
3839658682	859.9696655	36700.05859	0.002503915	8.43E-07
3839658694	860.0072632	36599.96094	0.002498453	6.84E-07
3839658706	859.9979248	36500.22656	0.002491814	5.56E-07
3839658718	859.9700317	36400.1875	0.002485668	4.80E-07
3839658728	860.0025635	36300.42969	0.002479453	3.21E-07
3839658739	859.9920044	36200.25391	0.002472965	3.09E-07
3839658751	859.9897461	36100.27344	0.002466683	9.63E-07
3839658760	859.9934692	36000.00391	0.002460696	5.39E-07
3839658770	859.9852905	35900.03516	0.002453875	6.90E-07
3839658781	860.0046387	35799.70703	0.002447789	8.21E-07
3839658791	860.0205688	35699.82031	0.002441119	6.04E-07
3839658801	859.9906616	35599.78125	0.002435272	6.26E-07
3839658812	860.0073853	35499.81641	0.002428611	7.29E-07
3839658823	860.0415649	35399.77734	0.002422695	5.92E-07
3839658834	859.9918213	35299.78906	0.002416216	5.15E-07
3839658846	860.0026245	35200.26172	0.00241004	6.61E-07
3839658857	860.0060425	35099.78125	0.002403761	8.64E-07
3839658869	859.9859009	35000.07031	0.002397251	6.80E-07
3839658880	860.0274048	34899.95703	0.002391645	6.22E-07
3839658892	860.0006104	34799.91797	0.00238479	7.48E-07
3839658904	860.0128784	34699.96484	0.002378526	7.55E-07
3839658913	860.0479736	34599.92578	0.002372079	5.44E-07
3839658925	860.0565796	34499.99609	0.002365903	7.27E-07
3839658935	859.9945679	34400.05078	0.002360198	5.62E-07
3839658946	860.0100098	34300.02344	0.002353346	7.73E-07
3839658957	859.9754639	34200.07422	0.002347178	7.57E-07
3839658968	859.9682007	34100.03516	0.002341086	7.54E-07
3839658978	859.9963379	33999.94531	0.002334817	5.67E-07
3839658988	860.031189	33899.87891	0.002328067	7.09E-07
3839658999	860.0047607	33799.75391	0.002321988	6.38E-07
3839659009	859.9638672	33699.78516	0.002315835	4.08E-07
3839659019	860.03125	33599.75781	0.002309468	6.08E-07
3839659031	859.9996338	33499.96484	0.002303171	8.24E-07
3839659042	860.0256348	33399.75391	0.002297277	4.54E-07
3839659053	859.9998169	33299.78906	0.002290779	5.45E-07
3839659065	859.9943237	33199.73438	0.002284494	5.82E-07
3839659076	859.9870605	33099.66016	0.002278265	4.12E-07
3839659087	860.0058594	32999.62109	0.00227189	4.61E-07
3839659098	859.9901733	32899.93359	0.002265994	5.94E-07
3839659110	859.9990845	32800.05469	0.002259311	6.81E-07
3839659120	859.9929199	32699.88086	0.002253314	8.31E-07
3839659131	859.989624	32599.90234	0.002246989	6.17E-07
3839659142	859.9572754	32499.875	0.002240093	5.75E-07
3839659153	859.9898071	32399.85742	0.002234215	6.66E-07
3839659164	859.9906006	32299.83008	0.002227885	7.86E-07
3839659175	859.9718018	32199.64453	0.002222087	5.47E-07
3839659185	859.9733276	32099.70313	0.002215111	6.78E-07
3839659196	859.982666	31999.67773	0.002209134	5.48E-07
3839659208	860.043335	31899.49023	0.002202903	6.05E-07
3839659221	860.0449829	31799.79102	0.0021965	8.48E-07
3839659234	859.9891357	31699.55664	0.00219042	6.94E-07
3839659246	860.0544434	31600.10547	0.002184074	7.09E-07
3839659257	860.0588379	31499.53711	0.002178021	8.35E-07
3839659268	859.9845581	31399.68164	0.002171614	6.87E-07
3839659280	860.0108643	31299.56836	0.002165663	5.98E-07
3839659291	859.9985352	31199.55273	0.002159321	7.83E-07
3839659303	860.0317383	31099.53711	0.002152775	5.07E-07
3839659314	860.0456543	30999.74219	0.002146136	7.48E-07
3839659326	860.0050049	30899.83984	0.002140391	7.05E-07
3839659337	859.9844971	30800.25	0.002133842	6.56E-07
3839659347	860.0059204	30700.08789	0.002127447	6.53E-07
3839659358	859.9812012	30600.06055	0.002121452	5.56E-07
3839659370	859.9595337	30500.26953	0.002115599	4.82E-07
3839659381	859.9911499	30399.67578	0.002109263	4.94E-07
3839659392	859.9976807	30299.64844	0.002103203	4.64E-07
3839659406	860.003418	30199.76758	0.002096838	2.60E-07
3839659418	859.9817505	30099.49609	0.00209005	6.35E-07
3839659430	859.9888916	29999.67578	0.002083893	5.86E-07
3839659441	859.9902954	29899.50195	0.002077071	7.24E-07
3839659454	860.0447998	29799.80664	0.002071138	4.14E-07
3839659465	860.0056763	29699.67773	0.002065061	3.30E-07
3839659476	860.0203247	29599.66406	0.002058452	5.16E-07
3839659489	859.9873047	29499.44336	0.002052038	5.17E-07
3839659499	860.0010986	29399.64648	0.002045545	5.47E-07
3839659512	859.9987183	29299.69141	0.002039332	6.82E-07
3839659524	860.05896	29199.76367	0.002033218	5.08E-07
3839659536	860.0213013	29099.56445	0.002026907	8.20E-07
3839659547	860.0117798	28999.56055	0.002020503	4.22E-07
3839659559	860.0037842	28899.6543	0.002014061	5.70E-07
3839659571	859.9926758	28799.71484	0.00200789	7.00E-07
3839659582	859.9707031	28699.69922	0.002001599	3.05E-07
3839659594	860.0227051	28599.58594	0.00199561	4.96E-07
3839659605	859.9943848	28499.55859	0.001988703	4.60E-07
3839659616	859.9559937	28399.67773	0.001982837	5.53E-07
3839659629	859.9909058	28299.79688	0.001976817	4.20E-07
3839659640	859.9788208	28199.58594	0.001970485	4.31E-07
3839659651	859.9634399	28099.75586	0.001964022	7.86E-07
3839659662	860.0377197	27999.58203	0.001958138	4.42E-07
3839659673	859.9798584	27899.58789	0.001951888	5.01E-07
3839659685	860.0430908	27799.6582	0.001945637	4.39E-07
3839659698	860.0001831	27699.75586	0.001939082	4.92E-07
3839659710	859.9816284	27599.76367	0.001933014	5.08E-07
3839659721	860.0184326	27499.81055	0.001926534	4.74E-07
3839659732	859.9779663	27399.6582	0.001920098	3.41E-07
3839659744	860.0139771	27299.73047	0.001914313	5.86E-07
3839659756	859.9941406	27199.66602	0.001907775	5.57E-07
3839659767	860.0167236	27099.85742	0.001901884	5.40E-07
3839659777	860.0171509	27000.06445	0.001895435	4.10E-07
3839659788	860.043335	26900.18164	0.001888486	7.46E-07
3839659799	859.9595337	26799.60352	0.001882727	6.46E-07
3839659809	860.006897	26699.78711	0.001876745	3.50E-07
3839659821	859.9953613	26599.75977	0.001869917	5.35E-07
3839659832	859.9968262	26499.66992	0.001864078	3.83E-07
3839659843	859.9639893	26399.63086	0.00185761	4.52E-07
3839659854	860.0218506	26299.55273	0.001851081	6.16E-07
3839659865	860.0074463	26199.53711	0.001844708	4.65E-07
3839659876	859.9851685	26099.7793	0.001838528	6.14E-07
3839659887	860.012207	25999.75195	0.001832569	3.59E-07
3839659899	859.9678955	25899.50391	0.001825939	5.63E-07
3839659909	860.0048828	25799.61133	0.001819753	3.09E-07
3839659921	860.0444946	25699.64648	0.001813267	3.85E-07
3839659933	860.0041504	25599.77734	0.001807184	3.85E-07
3839659944	860.0033569	25499.62695	0.001801168	4.21E-07
3839659954	860.0199585	25399.63477	0.00179492	5.48E-07
3839659966	859.9873047	25299.64648	0.001789027	3.16E-07
3839659976	860.0031128	25199.86328	0.001782194	5.57E-07
3839659987	859.96698	25099.82227	0.001775984	3.57E-07
3839659998	860.0012207	24999.85742	0.001769764	4.80E-07
3839660008	859.9840088	24899.79297	0.001763005	4.25E-07
3839660019	859.9984131	24799.72852	0.001756861	6.01E-07
3839660030	859.9829102	24699.84766	0.001750445	5.94E-07
3839660040	860.0153809	24599.58789	0.001744575	4.17E-07
3839660052	859.9978638	24499.54883	0.001738349	3.17E-07
3839660063	859.9832153	24399.61719	0.00173186	5.13E-07
3839660075	860.0032959	24299.70117	0.001725739	3.00E-07
3839660086	860.0095215	24199.51563	0.001719225	4.99E-07
3839660098	859.9634399	24099.53711	0.001713251	4.55E-07
3839660109	860.0053711	23999.99805	0.00170603	7.32E-07
3839660120	859.9898682	23899.51758	0.001699975	5.32E-07
3839660132	860.027771	23799.52734	0.001693458	4.40E-07
3839660143	859.9882813	23699.89258	0.001687162	5.42E-07
3839660154	859.9763184	23599.66797	0.001681281	5.08E-07
3839660164	860.0015869	23499.82422	0.001675222	3.07E-07
3839660175	860.0087891	23399.8457	0.001668988	3.03E-07
3839660186	859.9916992	23299.61133	0.001662131	6.01E-07
3839660197	859.9719849	23199.70508	0.001656066	5.83E-07
3839660207	860.0177002	23099.60547	0.001649727	6.29E-07
3839660217	860.0154419	22999.64844	0.001643752	5.30E-07
3839660228	860.0159302	22899.76953	0.001637133	5.11E-07
3839660238	860.0206909	22799.76758	0.001631133	5.24E-07
3839660249	859.9800415	22699.64063	0.001624725	5.39E-07
3839660260	860.0007935	22600.01758	0.00161824	3.27E-07
3839660271	859.9904175	22499.73438	0.001612369	1.61E-07
3839660281	860.019043	22399.92578	0.001605673	4.22E-07
3839660292	860.0133057	22299.70313	0.001599545	5.68E-07
3839660304	860.0339355	22199.67578	0.001593488	4.63E-07
3839660316	859.9993896	22099.84375	0.001586729	4.58E-07
3839660327	860.0113525	21999.68164	0.001580747	3.57E-07
3839660339	859.9998779	21899.66602	0.001574264	3.52E-07
3839660349	859.9710693	21799.77344	0.00156787	5.54E-07
3839660360	860.0019531	21699.85547	0.001561907	4.39E-07
3839660371	860.0023804	21599.79102	0.001555687	3.12E-07
3839660381	859.9967651	21499.95898	0.001548979	4.56E-07
3839660392	860.0154419	21399.82227	0.001542947	3.88E-07
3839660403	860.0021362	21299.70898	0.001536524	3.47E-07
3839660415	860.0149536	21199.5957	0.00152992	3.67E-07
3839660426	859.9864502	21099.54492	0.001523818	4.54E-07
3839660435	860.0122681	20999.76172	0.001517392	2.71E-07
3839660447	859.994873	20899.58594	0.00151125	5.63E-07
3839660457	860.0307617	20799.64648	0.001504804	7.39E-07
3839660469	859.9963989	20699.71484	0.001498557	5.72E-07
3839660480	859.9819946	20599.5293	0.00149254	3.70E-07
3839660491	859.9921875	20499.75977	0.001486204	4.98E-07
3839660502	860.0184937	20399.66992	0.001480003	3.63E-07
3839660513	859.9864502	20299.66797	0.001473625	3.80E-07
3839660524	859.9848633	20199.81055	0.001467382	3.52E-07
3839660535	860.0172119	20099.61328	0.001460961	4.64E-07
3839660546	859.9834595	19999.76758	0.001454878	2.71E-07
3839660557	859.9780884	19899.72852	0.001448532	4.66E-07
3839660568	860.0067749	19799.87109	0.001441939	4.22E-07
3839660580	860.0264282	19699.74805	0.001435825	2.57E-07
3839660592	859.9765015	19599.78125	0.001429048	4.64E-07
3839660603	860.0007324	19499.64258	0.001423208	3.04E-07
3839660615	860.003479	19399.79883	0.001416684	4.92E-07
3839660626	859.987915	19299.59961	0.001410568	3.16E-07
3839660637	859.9940796	19199.75586	0.001404133	3.00E-07
3839660648	859.9887695	19099.74023	0.001397662	4.48E-07
3839660659	859.973999	18999.57813	0.00139141	5.16E-07
3839660671	860.012207	18899.625	0.001385412	5.15E-07
3839660682	859.9719238	18799.52344	0.001379199	3.19E-07
3839660693	859.9960938	18699.72852	0.001372722	4.64E-07
3839660704	859.9862061	18599.61523	0.001366318	2.88E-07
3839660715	859.9950562	18499.66211	0.001360197	2.45E-07
3839660725	859.9909058	18399.59766	0.001353731	3.93E-07
3839660736	859.9958496	18299.61914	0.001347679	3.35E-07
3839660747	859.9730225	18199.77539	0.001341034	3.56E-07
3839660759	860.0258179	18099.58789	0.001334473	4.19E-07
3839660771	860.0050049	17999.58594	0.001328064	4.26E-07
3839660782	860.0112915	17899.70508	0.001322335	1.89E-07
3839660793	859.9796143	17799.56836	0.001315819	2.23E-07
3839660805	859.9894409	17699.60156	0.001309193	3.05E-07
3839660817	860.0136108	17599.52344	0.001302683	2.70E-07
3839660828	859.9873657	17499.7168	0.001296611	3.76E-07
3839660840	859.9854736	17399.73828	0.001289999	4.24E-07
3839660850	860.0158081	17299.52734	0.001283732	3.27E-07
3839660860	859.9841309	17199.75781	0.001277517	2.16E-07
3839660871	860.0374146	17099.79102	0.001271034	4.87E-07
3839660882	860.0238037	16999.71484	0.001264839	4.73E-07
3839660893	859.9816895	16899.78516	0.001258442	3.12E-07
3839660904	859.996582	16799.75781	0.001252339	2.97E-07
3839660916	859.9923096	16699.74219	0.00124574	6.04E-07
3839660927	859.9890747	16599.58008	0.001239557	3.69E-07
3839660938	860.020752	16499.60156	0.001233394	2.39E-07
3839660949	859.9989014	16399.7207	0.001227131	4.93E-07
3839660959	859.9890137	16299.69336	0.001221102	2.27E-07
3839660969	860.0133667	16199.69141	0.001214785	2.06E-07
3839660980	859.9927979	16099.74805	0.001208258	2.74E-07
3839660991	859.9996338	15999.58691	0.001201746	3.96E-07
3839661003	859.984314	15899.63281	0.00119564	4.13E-07
3839661014	860.0166626	15799.54492	0.00118932	4.84E-07
3839661025	859.9989014	15699.56641	0.00118255	4.05E-07
3839661036	860.0053711	15599.64844	0.001176411	3.35E-07
3839661047	860.022583	15499.79297	0.001169878	3.94E-07
3839661059	860.0145264	15399.72852	0.001163395	3.37E-07
3839661070	860.0006104	15299.70117	0.001157137	3.20E-07
3839661083	859.9912109	15199.66113	0.001150752	3.39E-07
3839661095	859.9993286	15099.78125	0.00114447	3.68E-07
3839661106	860.0147705	14999.60547	0.001138348	4.04E-07
3839661117	860.0068359	14899.68848	0.001132315	3.92E-07
3839661129	860.0054321	14799.56348	0.001125949	3.39E-07
3839661140	859.9917603	14699.79199	0.001119357	4.22E-07
3839661151	859.9900513	14599.59277	0.001113478	3.73E-07
3839661161	859.9969482	14499.78613	0.001107291	2.84E-07
3839661173	860.0149536	14399.49023	0.001100677	4.41E-07
3839661185	859.9839478	14299.86621	0.001094116	3.37E-07
3839661197	859.9777222	14199.74023	0.001088414	2.50E-07
3839661209	860.0169067	14099.76172	0.001081827	2.62E-07
3839661221	860.0163574	13999.69824	0.001075668	3.94E-07
3839661232	860.0045776	13899.71973	0.001069152	2.36E-07
3839661243	860.003418	13799.59375	0.001062702	3.03E-07
3839661254	859.994812	13699.7998	0.001056386	4.26E-07
3839661264	859.9825439	13599.66113	0.001050269	1.77E-07
3839661281	860.0047607	13499.59766	0.001043383	3.62E-07
3839661290	860.0113525	13399.88867	0.001037249	2.40E-07
3839661311	860.0155029	13299.54199	0.001030873	2.31E-07
3839661322	859.994873	13199.52734	0.001024578	2.51E-07
3839661332	859.9744873	13099.6709	0.001018246	1.76E-07
3839661344	859.9781494	12999.60645	0.001011772	3.70E-07
3839661356	860.0016479	12899.62891	0.001005155	2.83E-07
3839661368	859.994873	12799.67383	0.000998883	2.74E-07
3839661379	860.020752	12699.78125	0.000992359	4.49E-07
3839661388	860.0053101	12600.07227	0.000985932	2.59E-07
3839661399	860.0093994	12499.60352	0.00097968	2.43E-07
3839661410	860.012207	12399.58887	0.0009731	2.64E-07
3839661421	859.9959717	12299.6709	0.000966734	3.28E-07
3839661431	859.9868164	12200.03613	0.000960779	1.51E-07
3839661442	859.9904175	12099.97168	0.000954351	2.39E-07
3839661454	859.9848633	12000.0293	0.000948183	1.57E-07
3839661466	859.9902344	11899.74512	0.000941851	1.57E-07
3839661478	860.0083618	11799.74219	0.000935257	2.41E-07
3839661489	860.0293579	11699.56836	0.000929139	2.34E-07
3839661500	860.0184326	11599.60156	0.000922867	1.43E-07
3839661511	860.0150146	11499.62305	0.000916391	1.79E-07
3839661522	859.9963989	11399.81641	0.000909966	1.97E-07
3839661532	859.9882202	11299.78809	0.000903648	2.65E-07
3839661544	859.9952393	11199.62695	0.000897314	1.62E-07
3839661556	860.0033569	11099.77051	0.000891223	1.38E-07
3839661567	860.0038452	10999.70605	0.000884776	2.74E-07
3839661577	860.0007935	10899.83789	0.000878436	1.60E-07
3839661588	860.0103149	10799.77344	0.000872279	1.84E-07
3839661599	860.0115356	10699.81934	0.000865795	1.49E-07
3839661609	859.9992676	10600	0.000859465	1.21E-07
3839661621	859.9828491	10499.8623	0.00085295	2.61E-07
3839661631	859.9852295	10400.05469	0.000846925	2.23E-07
3839661642	860.0188599	10299.7959	0.000840272	1.58E-07
3839661652	860.003418	10199.93848	0.00083385	1.95E-07
3839661663	859.9797363	10100.13184	0.000827393	2.57E-07
3839661674	860.0049438	9999.981445	0.000821078	9.77E-08
3839661684	859.9877319	9899.978516	0.000814615	1.07E-07
3839661695	859.9801025	9799.744141	0.000808321	2.23E-07
3839661706	860.0265503	9699.71582	0.000801763	2.12E-07
3839661717	859.9938354	9599.995117	0.000795336	2.55E-07
3839661727	859.9842529	9500.1875	0.000788978	1.73E-07
3839661738	860.0041504	9399.952148	0.000782728	1.13E-07
3839661749	860.0073242	9299.887695	0.00077633	1.18E-07
3839661759	859.9990845	9200.056641	0.000769785	2.28E-07
3839661770	859.982605	9100.163086	0.000763688	2.36E-07
3839661781	859.9789429	9000.331055	0.000756948	2.21E-07
3839661791	859.9872437	8899.790039	0.000750834	2.43E-07
3839661803	860.0019531	8800.007813	0.000744386	1.77E-07
3839661814	859.9970093	8699.648438	0.000738018	1.15E-07
3839661824	860.0037231	8599.939453	0.000731673	1.75E-07
3839661834	860.0063477	8499.899414	0.000725246	1.87E-07
3839661845	860.0064087	8399.982422	0.000718925	9.03E-08
3839661855	860.0271606	8300.175781	0.000712461	1.13E-07
3839661866	859.9946289	8200.099609	0.000706205	1.45E-07
3839661877	859.9796143	8100.120605	0.00069994	1.14E-07
3839661889	859.9865112	7999.897461	0.00069347	1.30E-07
3839661900	860.0028687	7899.931152	0.000686703	2.68E-07
3839661912	860.0258789	7800.234375	0.000680586	1.71E-07
3839661923	859.996582	7700.463379	0.000674022	1.03E-07
3839661935	860.0441895	7600.21582	0.000667807	1.64E-07
3839661946	860.0028076	7500.310547	0.00066125	1.15E-07
3839661958	859.9732666	7400.344238	0.000654663	1.88E-07
3839661969	860.019165	7300.09668	0.000648345	7.61E-08
3839661980	859.9830322	7199.861328	0.000641882	1.02E-07
3839661991	860.0062256	7099.638184	0.000635395	7.76E-08
3839662002	859.9906616	6999.671875	0.000629037	1.20E-07
3839662012	860.0003662	6899.864258	0.00062257	1.11E-07
3839662022	860.008667	6799.65332	0.000616121	1.15E-07
