region_index	coord_x	coord_y	coord_z	annotation_1	annotation_2	annotation_3	annotation_4	annotation_5
226	-11.159759	-45.899252	57.813823	1.403503416943218	0.001589779088212494	0.4572993582887548	1.706901001590656	2.425554677844048
227	-16.966206	0.129543	66.793599	1.244553965674618	-0.01667951154424245	0.3958913468955696	1.697823979913028	3.127381250625703
228	-9.262436	-5.065741	68.265691	1.188879918577763	0.001039335400814572	0.4145692898297517	1.738018263080187	3.180986893613164
229	-18.709309	11.637055	-20.944468	1.180342721974411	-0.05836512353611335	0.581244828388116	1.698264361900155	4.184967350669023
230	-12.489043	21.008122	-20.311111	1.207289353443373	-0.05702875400378859	0.5981133010391521	1.579423159832182	3.302860253467792
231	-23.979565	13.018328	-20.761138	1.164266656472654	-0.05716011645464169	0.5310845623369839	1.772222025898759	4.041018587060091
232	-8.805111	37.99067	-22.528518	1.223077654798697	-0.04729074698977684	0.5694870219161117	1.611094470034643	2.810109978768883
233	-16.623954	40.905873	-20.785459	1.336407694789068	-0.03679146091148294	0.4755178100099568	1.691142778573888	3.246395901935856
234	-23.309994	28.579111	-17.150888	1.307367222572885	-0.02164140114277481	0.5220871079965913	1.747175917062686	3.535672001722382
235	-5.247776	15.819939	-19.714727	1.095355185743937	-0.06295092693905839	0.6314174780696375	1.521696919278313	3.449263302291312
236	-3.609183	36.206586	-22.201555	1.232156991756158	-0.05357447475782823	0.6479086433215823	1.604180181748984	3.544253888653546
237	-9.535824	53.404093	-20.804498	1.305390845482752	-0.03837263255173618	0.480645065337328	1.610842674232246	3.527968234405285
238	-3.468061	12.902575	-10.851091	0.9438074600062033	-0.075319807026867	0.7451190631474355	1.036082454947033	3.68322209468702
239	-9.149891	63.319482	-11.42038	1.197529604870816	-0.0226529575772875	0.4256988953158942	1.643430055745283	3.606881305211928
240	-21.260464	60.213346	-6.384503	1.172669762548439	-0.02464360411985506	0.5235244455364473	1.686442230356069	3.297012261501173
241	-30.164012	-2.482821	-41.67149	1.129907990163961	-0.07421399267978339	0.4835359484964317	1.534215109145339	4.277053544434105
242	-43.196462	-3.10965	-40.33174	1.134630562031971	-0.05213668387306706	0.5130232986128703	1.5686313508036	4.053079770832527
243	-32.241948	8.317173	-40.516229	1.142919049518673	-0.07195074975354786	0.5333570332923093	1.475571820263839	4.085943835537608
244	-30.847967	-10.94043	-32.730465	1.067554276048311	-0.0699175629692874	0.478897773561269	1.600241484045766	3.93399812317476
245	-39.136858	-13.389191	-30.858648	1.216447243331324	-0.06590523496758936	0.5474088139896954	1.620675588081518	3.589972735905066
246	-22.164289	2.001629	-35.232202	0.9302907894485225	-0.08633333955692063	0.4320615904127994	1.388751601183278	4.783950465481456
247	-49.511409	-19.185705	-31.317573	1.248992223698637	-0.04413199355359158	0.5180136904445136	1.644397748265904	3.717340007060911
248	-19.687146	-9.310773	-29.935544	0.8509335715531273	-0.07822562223592924	0.2790121533340708	1.685727975802546	3.65097076936466
249	-38.624347	-20.867607	-25.383326	1.157124536092857	-0.07310284139579083	0.5440612345098571	1.612337183772673	3.824346114949482
250	-28.323612	8.982237	-30.393031	0.97640467725783	-0.07697603386872098	0.4646388012817426	1.451846151970426	4.525276219699441
251	-43.13475	-28.666923	-21.806031	1.325033486540139	-0.04849422136653085	0.5448267487678338	1.641607544941574	3.554500019404946
252	-22.939948	-21.486326	-25.362766	0.9895315866209153	-0.04957558733050689	0.2126955524805051	1.845193644877542	3.049009043995927
253	-42.953284	15.373588	-29.153771	1.218766764959552	-0.08350203739164261	0.485009626136835	1.551743127446887	4.05911427445528
254	-33.3634	-25.033311	-23.36774	1.114677039921213	-0.05280536081271086	0.5307538760522329	1.620155541454865	3.66896263419128
255	-54.923817	-34.080465	-23.139595	1.272467728981746	-0.03587510641800087	0.5369398679030493	1.620167707838247	3.667664259672165
256	-38.154573	9.044485	-23.799798	0.9414596657579865	-0.08079729594999463	0.5184321753895638	1.598300297958249	3.998160678439024
257	-45.29059	3.351402	-14.503999	0.9571763630583563	-0.07926934074914867	0.5151885305072903	1.635256211396829	3.229673673466938
258	-56.791574	-41.134042	38.955118	1.178012077301862	-0.00636763068437298	0.3990260100935333	1.651827494572029	3.279321158077659
259	-51.256867	-49.772208	41.371166	1.254263452286796	-0.001145402683177029	0.4795433607423603	1.642897803160266	3.169881553911581
260	-31.654674	-65.748389	43.5324	1.341107823223429	0.01414861747299545	0.4109613960412231	1.731755863536272	2.833133556493899
261	-52.538604	-42.265782	45.740993	1.123565358036446	-0.005404270915966191	0.3533470435370671	1.653808513409792	3.209156218825317
262	-36.1074	-58.347747	43.671744	1.41892020064177	0.01280999660263467	0.4668623799112947	1.747307534708345	2.795466426305655
263	-45.628006	-47.378246	47.74931	1.341995327583185	0.01409231276585182	0.4978766217571932	1.682013014451151	3.054372413129341
264	-40.644159	-52.478926	44.994675	1.386988666803133	0.0152186818642083	0.5173714453683775	1.72990642691196	2.957738600853013
265	-47.358056	-39.767519	45.042384	1.345506003697003	-0.004630202976410628	0.525699623912882	1.706759161589142	2.953997494243994
266	-28.961069	-60.825928	46.28465	1.442258076974595	0.01859826100226692	0.508273619994633	1.796903462224387	2.7653196926524
267	-41.194702	-44.085243	42.961964	1.471924966141377	0.00862318751703349	0.5276587318621127	1.735965336333751	2.794635867927132
268	-31.585256	-55.663298	43.52722	1.650360196182285	0.01989978742865829	0.5047286375936185	1.787902121283385	2.751077675601331
269	-35.514523	-48.934108	41.045469	1.699837876444006	0.01358039170246367	0.4754402169696612	1.77856628696241	2.721647088847509
270	-56.632	-42.211594	-18.673938	1.351150917299551	-0.02890668801590414	0.5306290653761663	1.601935241446155	3.702249848261112
271	-57.787512	-47.108966	-11.399247	1.375435874265552	-0.02185733031582707	0.5320545761136038	1.60805998970765	3.591944771568949
272	-59.163222	-51.512259	-2.749043	1.411077028526015	-0.01596155717762027	0.5409705580596184	1.605510960144991	3.630171290984968
273	-30.188827	5.013628	56.133133	1.298715944504287	-0.002526052374195172	0.5090944478842476	1.81195111956577	3.140350704512945
274	-18.253651	13.327828	61.070714	1.334540534641112	-0.01330232950611657	0.4055324661141374	1.676018806340246	3.227508687391514
275	-41.024292	46.892028	-1.066185	1.217876218082306	-0.009606125223739789	0.5595307499568714	1.76223977725374	3.191913793726665
276	-42.742145	39.981284	6.753182	1.208880296677494	-0.009655713215040532	0.5906822210246748	1.796365797659524	3.050610605536438
277	-28.269421	52.055732	12.084255	1.201311703640772	-0.009380097668424136	0.5611811578899341	1.754356102711939	3.039785901220833
278	-45.254556	32.246269	12.485787	1.217708103572278	0.00865654858042841	0.553612409294454	1.860614671295239	3.004475891590118
279	-36.906882	47.439809	12.636892	1.214677106661364	-0.01204764510676381	0.570132241145964	1.773946158808917	3.158645042558996
280	-51.39723	15.430177	11.519733	1.241617547736293	-0.03609248036167383	0.5901770643567926	1.829709173933354	3.382501297607655
281	-39.893458	36.839247	16.863675	1.24858262402264	-0.008063374993586203	0.5534989749644931	1.78857075352346	3.063081963033211
282	-47.783127	10.937173	19.487844	1.302365901550227	-0.00104686760584776	0.5361593528283647	1.856760175879749	3.13456198136981
283	-44.428267	21.748359	21.392693	1.330913563110962	0.004564198158932681	0.5320325811568896	1.900539409886377	2.957980325309242
284	-39.674948	35.382016	26.078427	1.193056851719621	-0.01136753364760254	0.5739453642460522	1.76301915604635	3.183015103020319
285	-41.831746	25.286383	26.227102	1.321375627590395	0.003362976186885971	0.5190254495400692	1.854951179728348	2.998618374510509
286	-39.61938	11.595924	27.950363	1.62883977773099	-0.00360356224070703	0.4335280680353713	1.88672260822554	2.999560531319641
287	-35.750454	30.932063	33.814294	1.242603225001428	-0.01953458945668161	0.553521889080582	1.732440434218264	3.126471999941803
288	-41.498144	18.944789	34.112615	1.258263582811347	0.007565700610704658	0.5252687163239684	1.832554760297192	3.039817943078716
289	-39.524197	7.240517	33.451256	1.477798853100499	-0.008480365987753612	0.4714821818108527	1.862711526222264	3.066921372966068
290	-24.593155	48.068118	-13.544473	1.308669783148197	-0.02878279534407219	0.5226625817886179	1.657787222321637	3.50234413437727
291	-32.733235	13.341464	-11.178164	1.01364489181679	-0.05523769460651338	0.690655017789788	1.63316475781141	4.429127299930991
292	-32.640522	21.368601	-2.808707	1.171123691095859	-0.04528338318228921	0.6680819947332827	1.714217359723118	3.934987346573574
293	-8.758218	-70.345965	38.055924	1.567985341207779	0.05249836139721158	0.5192889323093305	1.860329389046026	2.773778354976235
294	-9.481692	-72.169701	45.507355	1.511124881160778	0.02275552123034336	0.3924773154338507	1.80454767675359	2.729476132770864
295	-5.398372	-66.532193	47.722241	1.536291626131844	0.02474509260792889	0.5270422961037102	1.749047154469891	3.001078597292667
296	-5.838286	-34.458865	25.927936	1.714399933375912	0.03893401616484832	0.2681576664819694	1.809346754340027	2.822327206411013
297	-3.302354	11.638241	26.871263	1.047462160627536	-0.06020653833982235	0.4710717293046529	1.151828830796118	3.137139153189775
298	-4.561279	-23.762334	28.326545	1.531421670873129	0.01906466525706708	0.295455844329757	1.790203324338829	3.034900390520328
299	-3.28657	-2.187618	30.632064	1.220182212297532	-0.05656144890357215	0.4118508874024785	1.294970633401758	2.883835144159271
300	-3.792821	-13.123799	29.914609	1.469594465795262	-0.02037382857488365	0.3139052049067978	1.492070620908136	2.881210984980188
301	-5.208862	23.976203	46.174488	1.235843763550405	-0.02237455328134503	0.5539356446798419	1.684614077781351	3.653450060908388
302	-6.113846	10.72622	52.857322	1.241423982883052	-0.01726663559206046	0.5302933868236884	1.722993858481794	3.348252670067112
303	-48.796318	2.317474	-32.227666	1.289631089422707	-0.05123620026576256	0.5438471858759412	1.590337362193147	3.854127763974957
304	-55.715768	-17.316782	-26.006682	1.324800507500801	-0.03935891458086581	0.5498481547205873	1.650787503689051	3.674542338382907
305	-59.326734	-28.180939	-16.834041	1.391931045170532	-0.0373390522660603	0.5403464798545725	1.676572859374117	3.608027403674475
306	-51.905942	5.893781	-16.825408	1.202014254823386	-0.05114269225951899	0.5496270149399234	1.690910639064205	3.650928327950036
307	-50.601765	-2.718559	-19.556537	1.213111116627361	-0.04474486599449275	0.5839832342228004	1.677181833359789	3.382902942052702
308	-57.702334	-11.624037	-16.517322	1.379163624939116	-0.0308627548574207	0.5817017487370713	1.684336592289535	3.682258027355845
309	-60.327355	-27.064455	-9.187049	1.387551489454479	-0.02915405453940101	0.6272976485480664	1.710651293423391	3.584754350708752
310	-53.164484	-6.522434	-10.480816	1.238805383807797	-0.03843446397827821	0.5860143443458875	1.753032712566569	3.387236230257081
311	-51.529928	-15.924632	-9.962895	1.34374171293305	-0.03060392291677197	0.5672741092117201	1.730834107710891	3.246950222224724
312	-59.597971	-39.240219	-3.38151	1.430142231327926	-0.01676510608556675	0.6117517733209161	1.670424645896919	3.523597521752846
313	-52.271276	-25.349553	-4.934146	1.438446352841031	-0.02279347032685957	0.5428645535127292	1.747015549240838	3.115782593081637
314	-58.132174	-15.215579	-3.186403	1.332238575924196	-0.01121837685340211	0.5744096692494288	1.844429626976611	3.436135402539881
315	-52.220713	-36.294195	0.866026	1.520995040201411	0.001691761551677393	0.5204513175253332	1.733172717129148	3.119150919158284
316	-57.274834	-51.276761	3.457419	1.367506225736841	-0.01448453955317905	0.5601066541314489	1.648130450913221	3.418618473337918
317	-61.087598	-28.257115	3.974592	1.394328500310793	0.005977994020903626	0.569601702243327	1.851299532172808	3.400353039183268
318	-52.45559	-44.851131	7.056375	1.498608515278594	0.003763226658754012	0.5240055136627473	1.750859560513856	3.092432035178673
319	-46.15455	-58.713906	16.343197	1.421387848758394	0.01098044130989599	0.5571142517015345	1.696845175431166	3.103704449607105
320	-49.525115	-52.700021	16.226668	1.683490369348962	-0.002971721356405501	0.4690873582334511	1.715242884164585	3.107999914303059
321	-57.234607	-48.21926	17.143671	1.344231909298547	-0.002788493656631124	0.5747319670081555	1.738801265930685	3.283835709095001
322	-44.735457	-64.285049	21.781026	1.501842471479339	0.00349399224379195	0.5375574819027326	1.657182712907577	3.092256225463821
323	-46.670214	-57.614291	23.294588	1.653367874082302	-0.004520247444145024	0.4949698490973039	1.661158688290786	3.114388258718863
324	-52.370036	-54.385899	22.845375	1.384770391290451	-0.01803316548431044	0.6055173566396662	1.671696724721285	3.200172926594572
325	-44.069847	-69.165686	31.750221	1.326367456970489	0.0134429644226819	0.4921560831838116	1.633913193971523	3.144712624026508
326	-56.173954	-49.722937	29.149211	1.277479057597582	0.003357749337617761	0.4780413627962753	1.645270426727068	3.352891168943266
327	-46.110721	-61.806206	31.612009	1.408567966521974	-0.007711848389996651	0.5683238331158993	1.642618689408299	3.109166189664748
328	-50.274669	-56.631524	32.007955	1.29281180848238	-0.0002899024099575954	0.5373587868821346	1.644142741977608	3.13406181190072
329	-36.30341	-71.985896	42.037334	1.376244897832325	0.01046977283402171	0.4003656233348904	1.669139534928933	3.078575158264579
330	-42.830616	-63.546319	43.433868	1.320710708973847	0.0002720272484396074	0.4064429261399443	1.665446816822432	3.137638683726148
331	-47.020969	-56.061726	43.778751	1.230866028458028	-0.0002722380679633947	0.3889697282907394	1.658950203372229	3.121109051675331
332	-33.306586	21.602067	-14.980523	1.216781190950662	-0.01735991763315833	0.5576576487038591	1.751513391639564	3.582584415267153
333	-33.75052	36.111899	-12.268744	1.337349970846855	-0.0001368180270719857	0.543738551363388	1.791393097745964	3.155234319407766
334	-38.318394	48.006612	-11.579047	1.313023314305151	-0.02561306212620167	0.5156733957593991	1.703503923183616	3.499518522402135
335	-6.009968	53.412885	-9.170443	1.234399007789542	-0.03700543568500417	0.6037684008689057	1.641785866386032	3.458601208721719
336	-5.848785	34.353094	-9.154672	1.110081135705297	-0.07232940017650688	0.6206691312235287	1.465657067573268	3.754800404717283
337	-45.817791	32.981906	-8.835936	1.360689228457232	-0.01381564380479747	0.5161443136455536	1.777607178491586	3.257529934005039
338	-28.829785	55.42306	1.128433	1.179338140362936	-0.006484062341893909	0.579162403590084	1.737093199185194	3.177521853912167
339	-43.686088	27.32912	1.69594	1.342387275775314	-0.03447352771036631	0.5914373600959704	1.866957399826715	3.018476011549554
340	-49.196355	33.50642	0.5883	1.327659704982075	0.002251355614702629	0.5375593601340539	1.84370070064495	3.162692215384507
341	-10.286751	65.455478	4.389126	1.122175198611894	-0.02538322533821017	0.4308205163848504	1.693173915895532	3.365683184164326
342	-7.787921	55.626286	8.049745	1.233347016366428	-0.03863251223270683	0.5932906422911025	1.633400828472245	3.54957618655228
343	-7.179294	44.266694	6.551776	1.116559814283628	-0.06200435888443698	0.6446752804413285	1.534158895940807	4.032175580902797
344	-49.507752	23.090643	8.706481	1.273131321946905	-0.006472752841317464	0.5608380442809823	1.858411600697884	3.237577496505365
345	-19.829304	60.764014	10.355562	1.109677164780409	-0.02206926610809897	0.4704974545136514	1.729172578775437	3.061647105507734
346	-4.151053	35.325958	13.286021	0.9187259565504406	-0.06841363144373719	0.5753504012611053	1.127082531056229	4.127927163752114
347	-6.75566	57.680667	20.76024	1.175022142672461	-0.03454714315729432	0.4932123975740062	1.636757426110986	3.438030890575269
348	-8.155007	46.286366	20.426893	1.206152874584165	-0.04663322838015281	0.6400671327788825	1.63734293081739	3.641840799552639
349	-22.938383	52.664036	19.747444	1.179951893000853	-0.01649584224503052	0.525500146170846	1.710015191631547	2.992249435041009
350	-3.581646	25.135755	20.815124	1.0146360060661	-0.06874740405966849	0.5385188197479871	1.148245545610658	3.633066654932208
351	-16.007691	57.329517	23.628155	1.132890869071883	-0.0181781148802798	0.4684855920069168	1.678785739428407	2.968020766246609
352	-7.903237	35.324513	23.575444	1.138183790192845	-0.06179695428558275	0.6527621325057444	1.608497368440033	3.838094161051075
353	-22.545117	47.075477	27.410182	1.193748222772051	-0.02475904306436078	0.5401330544066848	1.699613777285841	2.996110880520286
354	-6.109553	51.594108	36.025957	1.18210617056416	-0.02133624292588601	0.3517476387743446	1.646164142564984	3.39570252851742
355	-5.642833	38.860218	34.774349	1.189283048060855	-0.04550639555775852	0.5749347439576784	1.66020383601513	3.689226673143666
356	-15.484424	47.67723	36.097958	1.13212149873986	-0.03708939405548013	0.4403013445691399	1.657861643258098	3.065224121983458
357	-22.051182	38.460877	34.955025	1.21619107493655	-0.02762068852179712	0.5247404147840633	1.690645610697886	3.034547067270046
358	-29.9693	28.635265	40.888723	1.198131208653628	-0.01720214587849397	0.568536681685095	1.707637897111461	3.200066810700951
359	-37.385793	21.390549	42.086059	1.208879968979416	-0.003800233057008852	0.4897697475420771	1.752992352989447	3.143175293032716
360	-40.431682	11.455377	41.345823	1.20891730462576	0.005102740775691879	0.5099285180955585	1.828220656903801	3.085029870271683
361	-24.712426	27.72708	39.94493	1.357847626780146	-0.01375216656794036	0.5049713868076116	1.713994834996828	3.090521545671835
362	-11.532746	39.028768	48.367792	1.224903558413799	-0.0223481950423093	0.3977416535943857	1.658043924551051	3.273055760598764
363	-4.632159	34.213043	50.367312	1.197864685507453	-0.02308714869475322	0.4122150931886906	1.668981940611003	3.520979874381205
364	-39.930189	4.314062	47.159629	1.253102947161299	-0.001647337043162501	0.481902200697707	1.847593462253403	3.077338030425514
365	-36.213619	12.116464	51.449737	1.265732487864328	-0.002571936464262601	0.3938675257656784	1.796337182522268	3.160478594099603
366	-19.310947	29.513926	46.21475	1.267519153639864	-0.02009308575849253	0.4859730534495909	1.693343469366118	3.107009615113096
367	-28.928347	17.431097	49.882832	1.283836831030831	-0.01390948610701219	0.5020157733251778	1.761991506267914	3.165875051806613
368	-22.540667	16.50235	49.44332	1.32344522431944	-0.01015779980646018	0.4766152977592829	1.730728147645929	3.010592097916254
369	-10.963508	23.137627	58.634592	1.276010684670747	-0.01028986510377654	0.4409254690222	1.654977050535922	3.330658064382832
370	-4.851496	14.432067	60.141997	1.224129842682612	-0.01561495438005403	0.4602405224464349	1.685878346452852	3.522216759076933
371	-10.750482	7.526657	66.270045	1.267691643776661	-0.01178681497640548	0.4325825470180432	1.672373092806611	3.248277487551294
372	-8.664886	-51.933841	7.110815	1.670443214218244	0.01380366835402032	0.4090546682866982	1.796351053441588	3.531670544205642
373	-5.892552	-46.61071	13.73432	1.637094250556924	-0.003754225613562125	0.2524014931090211	1.40429942525954	3.377888367306896
374	-10.742479	-58.18225	13.593924	1.68681421482043	0.008980902929525872	0.5596192377658595	1.873787171814885	3.472486084554253
375	-4.210268	-51.057777	17.088857	1.62805735093987	9.171376646772668e-05	0.4844245174669436	1.8769004974809	3.633619486558728
376	-5.900723	-42.463209	22.382751	1.630041601414808	0.02083581249454409	0.3368197087953302	1.691319482146673	3.138836972233726
377	-4.630647	-61.169468	20.943211	1.590029371282627	0.02124466097949416	0.6359006220228146	1.867505424061357	3.489510732453044
378	-10.925093	-64.777979	23.951781	1.692810964638993	0.02661711580798938	0.5910855235275949	1.888942020445504	3.12369293701358
379	-5.373682	-51.273444	25.85382	1.569416029283906	0.003730251482995902	0.5974332157855211	1.889059512399033	3.676902830600739
380	-2.91961	-41.613638	28.689283	1.560224321594501	0.02177581741765319	0.6067878890711773	1.993222235794395	3.600929181750228
381	-11.717256	-67.414002	29.62715	1.690779541442106	0.03845330697587195	0.5519162468130013	1.883184557095372	2.852663093223804
382	-5.597075	-58.594042	29.471481	1.595233330327081	-0.01032163355066496	0.6342131404453635	1.820475974471911	3.280883044731326
383	-2.287886	-32.842281	29.541612	1.632185302081782	-0.005707125554196993	0.5021447856777168	2.02900385316966	3.392918516223024
384	-4.516919	-66.755923	29.938638	1.631951573611537	0.03273783729638911	0.6049279653048437	1.869019535067473	3.272776248978405
385	-9.916129	-48.425272	32.944852	1.738303896913506	-0.01260293787097832	0.5070886340546984	1.77832219981078	3.264079969103743
386	-4.945893	-37.49283	34.720237	1.50696688547635	-0.00191227449006039	0.6356128820977568	1.802849862746442	3.964798014338423
387	-2.408978	-28.067957	36.333676	1.525658549916973	-0.0005828546115164752	0.6184304129914986	1.841544351191848	3.970285635168959
388	-2.140387	-15.993277	36.798564	1.372836163665465	-0.02445256124520844	0.6235637730034425	1.768308464659125	3.429222050963379
389	-6.706419	-57.000989	36.873616	1.609773434769239	0.005113314677136585	0.608932753954094	1.788489220386184	3.243321264662394
390	-7.738752	-41.762802	38.601407	1.527111333882487	0.01088362020570836	0.6173231462566474	1.726445822146949	3.435376724818858
391	-4.359558	-65.83475	40.411297	1.580479121216713	0.02006704871961314	0.5932157310551915	1.808641819089895	3.173479391307366
392	-4.426909	-23.919921	41.015495	1.390889899120852	-0.02819641100537038	0.7077997259392601	1.711685252653533	3.98253135492162
393	-4.445733	-32.736151	41.905342	1.412205779538264	-0.0006959414222851777	0.7006107884347155	1.720885306858376	3.909443093509209
394	-9.126935	-49.408604	41.430166	1.589959623869554	-0.01870722512937065	0.5751462895352492	1.744336136663744	3.09535319921447
395	-6.02586	-42.766264	44.349814	1.444712506973592	-0.006996909326921956	0.6671606883717532	1.713006779142577	3.583416762875347
396	-6.07236	-57.037938	45.615006	1.556523430442759	0.005775885608893541	0.5933958202764414	1.757104493218284	3.13364777586809
397	-6.096218	-49.894204	49.222869	1.506711130711388	0.008352194903589594	0.5993508132977712	1.74419709329978	3.32927790429534
398	-5.915184	-57.188155	51.482648	1.487255910428759	0.004892224533143823	0.5616847913768532	1.721114140408016	3.103073498824747
399	-18.767226	-29.325978	-18.01588	0.6637746542360801	-0.06414457895884414	0.1863039562596535	1.99564538666497	2.640233573026773
400	33.783498	-34.103384	-22.498319	1.230397321135448	-0.04506980656335994	0.5263731162235207	1.81707624058714	3.765926005636774
401	33.518975	-26.088127	-22.393346	1.111996241959248	-0.0667413290269744	0.534097825479224	1.663147445649162	3.321987524265196
402	36.096958	-50.229437	-18.174522	1.254916708633024	-0.008329127377939357	0.5078652734558989	1.919098720930015	3.676097740487354
403	29.039195	-46.746385	-12.227139	1.34697286225172	-0.01549103915882354	0.5733473536831155	1.949124931935936	3.311593084800534
404	30.683288	-36.505577	-13.500445	1.259193946483704	-0.05423013422028622	0.5164918204420857	1.788521051439897	2.895669799025466
405	42.733454	-61.307262	-13.335839	1.285757602468108	-0.01213064912824561	0.5505187583301288	1.864659291170136	3.299639342761621
406	33.66609	-68.466008	-13.798764	1.364232463493779	0.002020731391021555	0.4877722011238621	1.979585614984943	3.413001357055292
407	27.393964	-64.593539	-9.429102	1.588543710310152	0.01342207823810338	0.4748699704233519	2.017608341180421	3.07899533103152
408	20.671294	-33.378631	-14.368678	1.143746014238225	-0.04224471535639015	0.384932838606786	1.993497933058149	3.321642447535585
409	33.296839	-77.99734	-12.80025	1.349784108958743	0.04956206496834215	0.4633645456338803	1.963062859556625	3.126796409851167
410	22.736645	-77.386991	-9.983662	1.581832381930443	0.04931042695493798	0.4542697803153521	2.047464849654304	2.894143946287109
411	25.289217	-57.907706	-6.993204	1.613455515127983	0.02634882747199698	0.4828913594456278	2.019194016229614	2.939102834317742
412	22.886106	-45.32993	-9.025125	1.399894859901653	0.03447703432831159	0.5039396861720403	2.009467336460077	3.188255336226486
413	42.20091	-73.436706	-10.376301	1.307373885868504	0.03385389827825817	0.4043728537252494	1.884468989444795	3.2904554038513
414	15.861698	-72.864122	-6.659361	1.61480467309539	0.09326242608584197	0.4465257041821792	2.131698422983477	2.871007824816355
415	19.372918	-86.986979	-9.434063	1.544877210297806	0.05731912459652717	0.414688708256277	2.055686778378639	2.514458286326106
416	11.181816	-82.742298	-9.232098	1.385302316670225	0.0582636326466472	0.3442045688716849	2.121035715461495	2.60346309077449
417	32.498624	-86.955781	-11.684891	1.326242044909707	0.05489231508862682	0.2734343122182159	1.973819222675804	2.959485674776682
418	16.490931	-35.865735	-9.068266	1.140273178433524	-0.02291293647796172	0.3084675962963364	2.254427677595988	2.861524631700865
419	15.231447	-48.441883	-6.593281	1.370291778274948	0.002681079934236565	0.3223844516839827	2.202155478114959	3.017118143235765
420	13.432137	-59.221234	-2.885626	1.590391285419463	0.06112254425482201	0.4147593243067741	2.225028879494235	3.013766282942237
421	8.076943	-71.914861	-0.13395	1.592601814716214	0.07302200404762806	0.4131642442451106	2.208312703472129	2.493293030959804
422	16.331184	-93.913479	-10.08545	1.268264607514711	0.06786869998222231	0.3343944711862303	2.10571415055589	2.357869055576441
423	44.349387	-77.649628	-4.3341	1.386266478238337	0.03172731426777754	0.3537901611768547	1.92394674910083	3.237965087338192
424	8.095019	-89.07914	-8.137741	1.291326118332836	0.0642611735790126	0.3250478082602956	2.154848425088305	2.366314024460025
425	24.138688	-94.918342	-8.389342	1.345166586978555	0.07161035404613217	0.2848765856582181	2.08601964091073	2.473460238154341
426	14.355777	-53.953628	1.474811	1.629776813093024	0.006129655204576044	0.4729490857285801	2.320863462870802	2.599774454061578
427	33.916497	-88.456948	-2.495661	1.638171020446806	0.06283033944553985	0.3597080614329621	1.994034977250176	2.746222025010644
428	17.859336	-44.813648	-2.589087	1.444721015938203	-0.005539960746703908	0.3626420401505017	2.141808805577215	2.577821613811865
429	4.437227	-79.288319	1.888043	1.528180766194122	0.07878435219271925	0.469533585916513	2.264545432500232	2.297966804446244
430	45.217097	-65.891251	3.590107	1.610226580766413	-0.0006811405392036557	0.5194536277285038	1.995385420493125	2.871741608875554
431	10.37862	-64.275662	6.548834	1.643553619530113	0.05903459506978637	0.5000710224595367	2.33715985997808	2.211245002543054
432	40.652289	-81.155245	1.955802	1.488282624994055	0.05795302388196232	0.320065378293518	1.937212792520895	2.967689278649121
433	12.738547	-42.555603	1.703871	1.68037435209527	-0.01046036204579022	0.268192690391392	1.852101436316164	2.633796559601295
434	14.365757	-93.664875	0.346468	1.546535418263814	0.07835410768924218	0.4269878326768704	2.14734541971495	2.136145802169311
435	46.982594	-72.201461	7.173865	1.375978913047288	0.009442325482022371	0.4483505253224935	1.971941537243038	3.117928654682346
436	11.277736	-86.723546	3.382993	1.698705268928204	0.08017238365912198	0.5137790762458563	2.197353819658516	2.220637077238502
437	26.311685	-95.551529	3.672483	1.565481425394133	0.0631849348213675	0.3458230330887963	2.077061854016407	2.415227781345205
438	17.020525	-99.792188	3.214876	1.25486769732246	0.07033752171757822	0.2375572181801775	2.143556678878395	2.365987802060639
439	12.58257	-77.465987	8.467076	1.794473838764956	0.0705853748367958	0.5031624770137348	2.277387112483802	2.310311486444822
440	22.945631	-58.647833	5.243813	1.9185933275378	0.06991412863402115	0.3655868933549784	2.162215914738348	2.467632694578752
441	15.730438	-69.35972	9.593568	1.717877283469784	0.006927369220092049	0.4711783003833465	2.328961741632948	2.367779795716448
442	32.422966	-86.374059	8.305594	1.58251164667472	0.05382004261197822	0.4222708895647782	1.981987221445842	2.665030384209098
443	6.318524	-86.113598	9.313103	1.724046504631656	0.08200543410796239	0.5204274829627519	2.219846753915343	2.261351704960916
444	19.250468	-95.468478	12.737607	1.451248823423419	0.06343950606962973	0.312287225060532	2.078649380847433	2.426588537126053
445	20.647001	-59.137696	11.138907	1.873197216752201	0.04840134766606443	0.4735280352243046	2.130171387952515	2.896574487409941
446	45.303236	-66.912532	15.217222	1.449151542102951	0.03246188111947064	0.5234502999231871	1.853197920486087	3.022932509096657
447	7.849797	-72.58583	14.085818	1.770163395577987	0.06546376325549831	0.5617593247721534	2.325707410921558	2.29737401008606
448	41.433716	-77.224829	13.280441	1.474935142347142	0.0238682860257158	0.4506969517705398	1.856417153705832	3.071745384757112
449	8.643432	-91.552345	14.546272	1.595982648278735	0.06033964298559714	0.3887463585639597	2.114687886860279	2.330944589725355
450	18.757644	-63.655293	16.327905	1.882999082164477	0.01281414166856383	0.492030856686338	2.170866306393244	2.625454103074423
451	27.797299	-87.255685	18.335786	1.64540731938508	0.05245213363254739	0.4117620580789453	2.048269881182322	2.636502474546432
452	6.153781	-80.134636	22.385917	1.783420195366776	0.05638249711781787	0.4999848848938956	2.139018324608187	2.509252742296312
